county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
Jefferson,Precinct MADISON 2,Straight Party Votes,,LIB,Libertarian Party,,,,1
Jefferson,Precinct MADISON 2,Straight Party Votes,,REP,Republican Party,,,,261
Jefferson,Precinct MADISON 2,Ballots Cast,,,,369,33,253,655
Jefferson,Precinct MADISON 2,Registered Voters,,,,,,,1196
Jefferson,Precinct MADISON 3,Public Question-Const Amendment,,,Yes,173,10,119,302
Jefferson,Precinct MADISON 3,Public Question-Const Amendment,,,No,160,13,86,259
Jefferson,Precinct MADISON 3,President,,REP,Donald J. Trump,253,13,177,443
Jefferson,Precinct MADISON 3,President,,DEM,Kamala D. Harris,103,20,73,196
Jefferson,Precinct MADISON 3,President,,LIB,Chase Oliver,2,0,1,3
Jefferson,Precinct MADISON 3,President,,WTP,Robert F. Kennedy Jr.,8,0,1,9
Jefferson,Precinct MADISON 3,President,,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 3,U.S. Senate,,REP,Jim Banks,220,13,163,396
Jefferson,Precinct MADISON 3,U.S. Senate,,DEM,Valerie McCray,91,19,71,181
Jefferson,Precinct MADISON 3,U.S. Senate,,LIB,Andrew Horning,16,0,5,21
Jefferson,Precinct MADISON 3,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 3,Governor,,REP,Braun \ Beckwith,223,13,158,394
Jefferson,Precinct MADISON 3,Governor,,DEM,Mccormick \ Goodin,101,20,71,192
Jefferson,Precinct MADISON 3,Governor,,LIB,Rainwater \ Hudson,15,0,9,24
Jefferson,Precinct MADISON 3,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 3,Attorney General,,REP,Todd Rokita,234,14,160,408
Jefferson,Precinct MADISON 3,Attorney General,,DEM,Destiny Wells,105,18,71,194
Jefferson,Precinct MADISON 3,U.S. House,9,REP,Erin Houchin,247,12,169,428
Jefferson,Precinct MADISON 3,U.S. House,9,DEM,Timothy (Tim) Peck,82,19,62,163
Jefferson,Precinct MADISON 3,U.S. House,9,LIB,Russell (Russ) Brooksbank,16,0,5,21
Jefferson,Precinct MADISON 3,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct MADISON 3,State House,67,REP,Alex Zimmerman,278,15,187,480
Jefferson,Precinct MADISON 3,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,273,15,186,474
Jefferson,Precinct MADISON 3,County Recorder,,REP,Amy Storm Stephens,225,12,157,394
Jefferson,Precinct MADISON 3,County Recorder,,DEM,Jenny Beverly,99,18,71,188
Jefferson,Precinct MADISON 3,County Treasurer,,REP,Meghan Crowley Hoskins,266,14,182,462
Jefferson,Precinct MADISON 3,County Coroner,,REP,Joshua Daniel Webb,269,16,187,472
Jefferson,Precinct MADISON 3,County Surveyor,,REP,Mike Pittman,290,14,185,489
Jefferson,Precinct MADISON 3,County Commissioner Lower District,,REP,David Bramer,273,14,181,468
Jefferson,Precinct MADISON 3,County Commissioner Middle District,,REP,Robert Little,283,15,189,487
Jefferson,Precinct MADISON 3,County Council Member At Large,,REP,Gary Copeland,198,7,132,337
Jefferson,Precinct MADISON 3,County Council Member At Large,,REP,Pam Crozier,174,8,136,318
Jefferson,Precinct MADISON 3,County Council Member At Large,,REP,Heather Traylor Foy,167,8,125,300
Jefferson,Precinct MADISON 3,Madison School Board District 1,,,Dustin N. Bentz,188,9,130,327
Jefferson,Precinct MADISON 3,Madison School Board District 1,,,Tanya M. Burnette,123,4,77,204
Jefferson,Precinct MADISON 3,Madison School Board District 1,,,David L. Storie,140,5,92,237
Jefferson,Precinct MADISON 3,IN Supreme Court-Rush,,,Yes,195,7,127,329
Jefferson,Precinct MADISON 3,IN Supreme Court-Rush,,,No,84,5,44,133
Jefferson,Precinct MADISON 3,IN Supreme Court-Massa,,,Yes,190,6,114,310
Jefferson,Precinct MADISON 3,IN Supreme Court-Massa,,,No,82,7,55,144
Jefferson,Precinct MADISON 3,IN Supreme Court-Molter,,,Yes,198,7,117,322
Jefferson,Precinct MADISON 3,IN Supreme Court-Molter,,,No,80,6,51,137
Jefferson,Precinct MADISON 3,Court of Appeals Dist 1-Foley,,,Yes,200,7,118,325
Jefferson,Precinct MADISON 3,Court of Appeals Dist 1-Foley,,,No,77,6,48,131
Jefferson,Precinct MADISON 3,Court of Appeals Dist 4-Pyle III,,,Yes,212,7,116,335
Jefferson,Precinct MADISON 3,Court of Appeals Dist 4-Pyle III,,,No,75,6,58,139
Jefferson,Precinct MADISON 3,Straight Party Votes,,DEM,Democratic Party,,,,50
Jefferson,Precinct MADISON 3,Straight Party Votes,,REP,Republican Party,,,,181
Jefferson,Precinct MADISON 3,Ballots Cast,,,,300,24,131,455
Jefferson,Precinct MADISON 3,Registered Voters,,,,,,,627
Jefferson,Precinct MILTON,Public Question-Const Amendment,,,Yes,136,7,52,195
Jefferson,Precinct MILTON,Public Question-Const Amendment,,,No,126,9,53,188
Jefferson,Precinct MILTON,President,,REP,Donald J. Trump,210,14,89,313
Jefferson,Precinct MILTON,President,,DEM,Kamala D. Harris,77,7,38,122
Jefferson,Precinct MILTON,President,,LIB,Chase Oliver,0,1,0,1
Jefferson,Precinct MILTON,President,,WTP,Robert F. Kennedy Jr.,6,0,1,7
Jefferson,Precinct MILTON,President,,,Write-ins,1,0,0,1
Jefferson,Precinct MILTON,U.S. Senate,,REP,Jim Banks,189,13,85,287
Jefferson,Precinct MILTON,U.S. Senate,,DEM,Valerie McCray,66,9,38,113
Jefferson,Precinct MILTON,U.S. Senate,,LIB,Andrew Horning,15,1,1,17
Jefferson,Precinct MILTON,U.S. Senate,,,Write-ins,1,0,0,1
Jefferson,Precinct MILTON,Governor,,REP,Braun \ Beckwith,184,13,79,276
Jefferson,Precinct MILTON,Governor,,DEM,Mccormick \ Goodin,71,9,42,122
Jefferson,Precinct MILTON,Governor,,LIB,Rainwater \ Hudson,21,1,6,28
Jefferson,Precinct MILTON,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct MILTON,Attorney General,,REP,Todd Rokita,201,14,84,299
Jefferson,Precinct MILTON,Attorney General,,DEM,Destiny Wells,75,7,41,123
Jefferson,Precinct MILTON,U.S. House,9,REP,Erin Houchin,204,13,85,302
Jefferson,Precinct MILTON,U.S. House,9,DEM,Timothy (Tim) Peck,65,7,38,110
Jefferson,Precinct MILTON,U.S. House,9,LIB,Russell (Russ) Brooksbank,11,1,1,13
Jefferson,Precinct MILTON,U.S. House,9,,Write-ins,1,0,0,1
Jefferson,Precinct MILTON,State House,68,REP,Garrett R. Bascom,191,14,83,288
Jefferson,Precinct MILTON,State House,68,DEM,Lisa Barker,81,7,40,128
Jefferson,Precinct MILTON,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,231,12,93,336
Jefferson,Precinct MILTON,County Recorder,,REP,Amy Storm Stephens,202,15,81,298
Jefferson,Precinct MILTON,County Recorder,,DEM,Jenny Beverly,71,7,41,119
Jefferson,Precinct MILTON,County Treasurer,,REP,Meghan Crowley Hoskins,225,11,96,332
Jefferson,Precinct MILTON,County Coroner,,REP,Joshua Daniel Webb,228,13,93,334
Jefferson,Precinct MILTON,County Surveyor,,REP,Mike Pittman,232,15,97,344
Jefferson,Precinct MILTON,County Commissioner Lower District,,REP,David Bramer,226,14,91,331
Jefferson,Precinct MILTON,County Commissioner Middle District,,REP,Robert Little,233,14,93,340
Jefferson,Precinct MILTON,County Council Member At Large,,REP,Gary Copeland,185,8,75,268
Jefferson,Precinct MILTON,County Council Member At Large,,REP,Pam Crozier,140,8,55,203
Jefferson,Precinct MILTON,County Council Member At Large,,REP,Heather Traylor Foy,149,7,57,213
Jefferson,Precinct MILTON,Madison School Board District 1,,,Dustin N. Bentz,158,13,56,227
Jefferson,Precinct MILTON,Madison School Board District 1,,,Tanya M. Burnette,87,2,36,125
Jefferson,Precinct MILTON,Madison School Board District 1,,,David L. Storie,115,14,50,179
Jefferson,Precinct MILTON,IN Supreme Court-Rush,,,Yes,155,12,67,234
Jefferson,Precinct MILTON,IN Supreme Court-Rush,,,No,72,6,19,97
Jefferson,Precinct MILTON,IN Supreme Court-Massa,,,Yes,155,11,62,228
Jefferson,Precinct MILTON,IN Supreme Court-Massa,,,No,67,7,24,98
Jefferson,Precinct MILTON,IN Supreme Court-Molter,,,Yes,159,11,67,237
Jefferson,Precinct MILTON,IN Supreme Court-Molter,,,No,64,9,21,94
Jefferson,Precinct MILTON,Court of Appeals Dist 1-Foley,,,Yes,157,12,68,237
Jefferson,Precinct MILTON,Court of Appeals Dist 1-Foley,,,No,65,4,18,87
Jefferson,Precinct MILTON,Court of Appeals Dist 4-Pyle III,,,Yes,160,11,65,236
Jefferson,Precinct MILTON,Court of Appeals Dist 4-Pyle III,,,No,73,6,24,103
Jefferson,Precinct MILTON,Straight Party Votes,,DEM,Democratic Party,,,,40
Jefferson,Precinct MILTON,Straight Party Votes,,REP,Republican Party,,,,129
Jefferson,Precinct MILTON,Ballots Cast,,,,115,6,53,174
Jefferson,Precinct MILTON,Registered Voters,,,,,,,250
Jefferson,Precinct MONROE,Public Question-Const Amendment,,,Yes,52,2,22,76
Jefferson,Precinct MONROE,Public Question-Const Amendment,,,No,47,2,24,73
Jefferson,Precinct MONROE,President,,REP,Donald J. Trump,94,4,37,135
Jefferson,Precinct MONROE,President,,DEM,Kamala D. Harris,16,2,15,33
Jefferson,Precinct MONROE,President,,LIB,Chase Oliver,0,0,0,0
Jefferson,Precinct MONROE,President,,WTP,Robert F. Kennedy Jr.,2,0,1,3
Jefferson,Precinct MONROE,President,,,Write-ins,1,0,0,1
Jefferson,Precinct MONROE,U.S. Senate,,REP,Jim Banks,83,4,33,120
Jefferson,Precinct MONROE,U.S. Senate,,DEM,Valerie McCray,15,2,16,33
Jefferson,Precinct MONROE,U.S. Senate,,LIB,Andrew Horning,4,0,1,5
Jefferson,Precinct MONROE,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct MONROE,Governor,,REP,Braun \ Beckwith,82,4,28,114
Jefferson,Precinct MONROE,Governor,,DEM,Mccormick \ Goodin,19,2,19,40
Jefferson,Precinct MONROE,Governor,,LIB,Rainwater \ Hudson,5,0,4,9
Jefferson,Precinct MONROE,Governor,,,Write-ins,1,0,0,1
Jefferson,Precinct MONROE,Attorney General,,REP,Todd Rokita,86,4,37,127
Jefferson,Precinct MONROE,Attorney General,,DEM,Destiny Wells,14,2,14,30
Jefferson,Precinct MONROE,U.S. House,9,REP,Erin Houchin,90,4,34,128
Jefferson,Precinct MONROE,U.S. House,9,DEM,Timothy (Tim) Peck,12,2,17,31
Jefferson,Precinct MONROE,U.S. House,9,LIB,Russell (Russ) Brooksbank,3,0,1,4
Jefferson,Precinct MONROE,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct MONROE,State House,67,REP,Alex Zimmerman,92,5,39,136
Jefferson,Precinct MONROE,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,89,5,36,130
Jefferson,Precinct MONROE,County Recorder,,REP,Amy Storm Stephens,83,3,29,115
Jefferson,Precinct MONROE,County Recorder,,DEM,Jenny Beverly,18,3,19,40
Jefferson,Precinct MONROE,County Treasurer,,REP,Meghan Crowley Hoskins,94,5,38,137
Jefferson,Precinct MONROE,County Coroner,,REP,Joshua Daniel Webb,90,5,39,134
Jefferson,Precinct MONROE,County Surveyor,,REP,Mike Pittman,92,5,36,133
Jefferson,Precinct MONROE,County Commissioner Lower District,,REP,David Bramer,88,5,34,127
Jefferson,Precinct MONROE,County Commissioner Middle District,,REP,Robert Little,96,5,39,140
Jefferson,Precinct MONROE,County Council Member At Large,,REP,Gary Copeland,61,3,30,94
Jefferson,Precinct MONROE,County Council Member At Large,,REP,Pam Crozier,72,4,24,100
Jefferson,Precinct MONROE,County Council Member At Large,,REP,Heather Traylor Foy,54,3,23,80
Jefferson,Precinct MONROE,Madison School Board District 1,,,Dustin N. Bentz,55,3,26,84
Jefferson,Precinct MONROE,Madison School Board District 1,,,Tanya M. Burnette,26,2,16,44
Jefferson,Precinct MONROE,Madison School Board District 1,,,David L. Storie,61,2,27,90
Jefferson,Precinct MONROE,IN Supreme Court-Rush,,,Yes,58,2,26,86
Jefferson,Precinct MONROE,IN Supreme Court-Rush,,,No,27,2,11,40
Jefferson,Precinct MONROE,IN Supreme Court-Massa,,,Yes,62,2,26,90
Jefferson,Precinct MONROE,IN Supreme Court-Massa,,,No,23,2,9,34
Jefferson,Precinct MONROE,IN Supreme Court-Molter,,,Yes,58,2,25,85
Jefferson,Precinct MONROE,IN Supreme Court-Molter,,,No,26,2,9,37
Jefferson,Precinct MONROE,Court of Appeals Dist 1-Foley,,,Yes,62,3,26,91
Jefferson,Precinct MONROE,Court of Appeals Dist 1-Foley,,,No,22,1,10,33
Jefferson,Precinct MONROE,Court of Appeals Dist 4-Pyle III,,,Yes,65,3,26,94
Jefferson,Precinct MONROE,Court of Appeals Dist 4-Pyle III,,,No,22,1,10,33
Jefferson,Precinct MONROE,Straight Party Votes,,DEM,Democratic Party,,,,7
Jefferson,Precinct MONROE,Straight Party Votes,,REP,Republican Party,,,,46
Jefferson,Precinct MONROE,Ballots Cast,,,,508,52,203,763
Jefferson,Precinct MONROE,Registered Voters,,,,,,,1132
Jefferson,Precinct REPUBLICAN,Public Question-Const Amendment,,,Yes,247,16,93,356
Jefferson,Precinct REPUBLICAN,Public Question-Const Amendment,,,No,206,23,83,312
Jefferson,Precinct REPUBLICAN,President,,REP,Donald J. Trump,404,24,142,570
Jefferson,Precinct REPUBLICAN,President,,DEM,Kamala D. Harris,87,26,54,167
Jefferson,Precinct REPUBLICAN,President,,LIB,Chase Oliver,0,2,2,4
Jefferson,Precinct REPUBLICAN,President,,WTP,Robert F. Kennedy Jr.,7,0,0,7
Jefferson,Precinct REPUBLICAN,President,,,Write-ins,0,0,1,1
Jefferson,Precinct REPUBLICAN,U.S. Senate,,REP,Jim Banks,368,20,134,522
Jefferson,Precinct REPUBLICAN,U.S. Senate,,DEM,Valerie McCray,87,28,56,171
Jefferson,Precinct REPUBLICAN,U.S. Senate,,LIB,Andrew Horning,16,0,1,17
Jefferson,Precinct REPUBLICAN,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct REPUBLICAN,Governor,,REP,Braun \ Beckwith,344,22,128,494
Jefferson,Precinct REPUBLICAN,Governor,,DEM,Mccormick \ Goodin,122,27,61,210
Jefferson,Precinct REPUBLICAN,Governor,,LIB,Rainwater \ Hudson,20,0,3,23
Jefferson,Precinct REPUBLICAN,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct REPUBLICAN,Attorney General,,REP,Todd Rokita,376,22,143,541
Jefferson,Precinct REPUBLICAN,Attorney General,,DEM,Destiny Wells,101,28,57,186
Jefferson,Precinct REPUBLICAN,U.S. House,9,REP,Erin Houchin,369,22,145,536
Jefferson,Precinct REPUBLICAN,U.S. House,9,DEM,Timothy (Tim) Peck,101,28,53,182
Jefferson,Precinct REPUBLICAN,U.S. House,9,LIB,Russell (Russ) Brooksbank,15,0,0,15
Jefferson,Precinct REPUBLICAN,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct REPUBLICAN,State House,67,REP,Alex Zimmerman,429,5,120,554
Jefferson,Precinct REPUBLICAN,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,413,27,146,586
Jefferson,Precinct REPUBLICAN,County Recorder,,REP,Amy Storm Stephens,335,14,127,476
Jefferson,Precinct REPUBLICAN,County Recorder,,DEM,Jenny Beverly,135,33,61,229
Jefferson,Precinct REPUBLICAN,County Treasurer,,REP,Meghan Crowley Hoskins,409,24,146,579
Jefferson,Precinct REPUBLICAN,County Coroner,,REP,Joshua Daniel Webb,414,28,151,593
Jefferson,Precinct REPUBLICAN,County Surveyor,,REP,Mike Pittman,423,22,153,598
Jefferson,Precinct REPUBLICAN,County Commissioner Lower District,,REP,David Bramer,415,25,155,595
Jefferson,Precinct REPUBLICAN,County Commissioner Middle District,,REP,Robert Little,429,29,154,612
Jefferson,Precinct REPUBLICAN,County Council Member At Large,,REP,Gary Copeland,297,17,103,417
Jefferson,Precinct REPUBLICAN,County Council Member At Large,,REP,Pam Crozier,243,15,79,337
Jefferson,Precinct REPUBLICAN,County Council Member At Large,,REP,Heather Traylor Foy,276,16,96,388
Jefferson,Precinct REPUBLICAN,Southwestern SB Republican Township,,,Jennifer S. Burgert,117,7,43,167
Jefferson,Precinct REPUBLICAN,Southwestern SB Republican Township,,,Tina R. Hardy,122,18,48,188
Jefferson,Precinct REPUBLICAN,Southwestern SB Republican Township,,,Jonathon D. Simpson,179,6,60,245
Jefferson,Precinct REPUBLICAN,IN Supreme Court-Rush,,,Yes,265,18,105,388
Jefferson,Precinct REPUBLICAN,IN Supreme Court-Rush,,,No,131,11,50,192
Jefferson,Precinct REPUBLICAN,IN Supreme Court-Massa,,,Yes,262,15,101,378
Jefferson,Precinct REPUBLICAN,IN Supreme Court-Massa,,,No,129,12,49,190
Jefferson,Precinct REPUBLICAN,IN Supreme Court-Molter,,,Yes,272,14,106,392
Jefferson,Precinct REPUBLICAN,IN Supreme Court-Molter,,,No,119,12,47,178
Jefferson,Precinct REPUBLICAN,Court of Appeals Dist 1-Foley,,,Yes,278,16,110,404
Jefferson,Precinct REPUBLICAN,Court of Appeals Dist 1-Foley,,,No,115,11,45,171
Jefferson,Precinct REPUBLICAN,Court of Appeals Dist 4-Pyle III,,,Yes,282,17,122,421
Jefferson,Precinct REPUBLICAN,Court of Appeals Dist 4-Pyle III,,,No,122,10,40,172
Jefferson,Precinct REPUBLICAN,Straight Party Votes,,DEM,Democratic Party,,,,49
Jefferson,Precinct REPUBLICAN,Straight Party Votes,,REP,Republican Party,,,,219
Jefferson,Precinct REPUBLICAN,Ballots Cast,,,,403,24,153,580
Jefferson,Precinct REPUBLICAN,Registered Voters,,,,,,,890
Jefferson,Precinct SALUDA,Public Question-Const Amendment,,,Yes,188,11,80,279
Jefferson,Precinct SALUDA,Public Question-Const Amendment,,,No,183,6,55,244
Jefferson,Precinct SALUDA,President,,REP,Donald J. Trump,319,15,116,450
Jefferson,Precinct SALUDA,President,,DEM,Kamala D. Harris,77,9,32,118
Jefferson,Precinct SALUDA,President,,LIB,Chase Oliver,1,0,1,2
Jefferson,Precinct SALUDA,President,,WTP,Robert F. Kennedy Jr.,3,0,2,5
Jefferson,Precinct SALUDA,President,,,Write-ins,2,0,0,2
Jefferson,Precinct SALUDA,U.S. Senate,,REP,Jim Banks,279,16,110,405
Jefferson,Precinct SALUDA,U.S. Senate,,DEM,Valerie McCray,90,8,30,128
Jefferson,Precinct SALUDA,U.S. Senate,,LIB,Andrew Horning,11,0,4,15
Jefferson,Precinct SALUDA,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct SALUDA,Governor,,REP,Braun \ Beckwith,261,16,97,374
Jefferson,Precinct SALUDA,Governor,,DEM,Mccormick \ Goodin,104,8,37,149
Jefferson,Precinct SALUDA,Governor,,LIB,Rainwater \ Hudson,21,0,10,31
Jefferson,Precinct SALUDA,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct SALUDA,Attorney General,,REP,Todd Rokita,297,14,117,428
Jefferson,Precinct SALUDA,Attorney General,,DEM,Destiny Wells,91,8,28,127
Jefferson,Precinct SALUDA,U.S. House,9,REP,Erin Houchin,294,14,114,422
Jefferson,Precinct SALUDA,U.S. House,9,DEM,Timothy (Tim) Peck,85,8,30,123
Jefferson,Precinct SALUDA,U.S. House,9,LIB,Russell (Russ) Brooksbank,13,0,5,18
Jefferson,Precinct SALUDA,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct SALUDA,State House,66,REP,Zach Payne,304,15,114,433
Jefferson,Precinct SALUDA,State House,66,DEM,Jennifer David,88,7,33,128
Jefferson,Precinct SALUDA,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,317,16,116,449
Jefferson,Precinct SALUDA,County Recorder,,REP,Amy Storm Stephens,268,14,101,383
Jefferson,Precinct SALUDA,County Recorder,,DEM,Jenny Beverly,106,8,42,156
Jefferson,Precinct SALUDA,County Treasurer,,REP,Meghan Crowley Hoskins,328,16,119,463
Jefferson,Precinct SALUDA,County Coroner,,REP,Joshua Daniel Webb,317,16,118,451
Jefferson,Precinct SALUDA,County Surveyor,,REP,Mike Pittman,334,16,119,469
Jefferson,Precinct SALUDA,County Commissioner Lower District,,REP,David Bramer,322,15,114,451
Jefferson,Precinct SALUDA,County Commissioner Middle District,,REP,Robert Little,331,16,117,464
Jefferson,Precinct SALUDA,County Council Member At Large,,REP,Gary Copeland,236,7,96,339
Jefferson,Precinct SALUDA,County Council Member At Large,,REP,Pam Crozier,180,8,73,261
Jefferson,Precinct SALUDA,County Council Member At Large,,REP,Heather Traylor Foy,185,9,82,276
Jefferson,Precinct SALUDA,Southwestern SB Republican Township,,,Jennifer S. Burgert,96,1,41,138
Jefferson,Precinct SALUDA,Southwestern SB Republican Township,,,Tina R. Hardy,149,6,37,192
Jefferson,Precinct SALUDA,Southwestern SB Republican Township,,,Jonathon D. Simpson,91,7,34,132
Jefferson,Precinct SALUDA,IN Supreme Court-Rush,,,Yes,240,9,70,319
Jefferson,Precinct SALUDA,IN Supreme Court-Rush,,,No,84,7,34,125
Jefferson,Precinct SALUDA,IN Supreme Court-Massa,,,Yes,226,9,71,306
Jefferson,Precinct SALUDA,IN Supreme Court-Massa,,,No,90,7,31,128
Jefferson,Precinct SALUDA,IN Supreme Court-Molter,,,Yes,238,7,72,317
Jefferson,Precinct SALUDA,IN Supreme Court-Molter,,,No,88,7,32,127
Jefferson,Precinct SALUDA,Court of Appeals Dist 1-Foley,,,Yes,243,8,72,323
Jefferson,Precinct SALUDA,Court of Appeals Dist 1-Foley,,,No,83,5,31,119
Jefferson,Precinct SALUDA,Court of Appeals Dist 4-Pyle III,,,Yes,243,11,76,330
Jefferson,Precinct SALUDA,Court of Appeals Dist 4-Pyle III,,,No,91,4,30,125
Jefferson,Precinct SALUDA,Straight Party Votes,,DEM,Democratic Party,,,,32
Jefferson,Precinct SALUDA,Straight Party Votes,,REP,Republican Party,,,,161
Jefferson,Precinct SALUDA,Ballots Cast,,,,406,28,142,576
Jefferson,Precinct SALUDA,Registered Voters,,,,,,,781
Jefferson,Precinct SHELBY,Public Question-Const Amendment,,,Yes,201,12,64,277
Jefferson,Precinct SHELBY,Public Question-Const Amendment,,,No,176,7,50,233
Jefferson,Precinct SHELBY,President,,REP,Donald J. Trump,343,15,110,468
Jefferson,Precinct SHELBY,President,,DEM,Kamala D. Harris,52,13,30,95
Jefferson,Precinct SHELBY,President,,LIB,Chase Oliver,1,0,2,3
Jefferson,Precinct SHELBY,President,,WTP,Robert F. Kennedy Jr.,2,0,0,2
Jefferson,Precinct SHELBY,President,,,Write-ins,1,0,0,1
Jefferson,Precinct SHELBY,U.S. Senate,,REP,Jim Banks,316,14,103,433
Jefferson,Precinct SHELBY,U.S. Senate,,DEM,Valerie McCray,55,12,27,94
Jefferson,Precinct SHELBY,U.S. Senate,,LIB,Andrew Horning,7,0,6,13
Jefferson,Precinct SHELBY,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct SHELBY,Governor,,REP,Braun \ Beckwith,297,14,98,409
Jefferson,Precinct SHELBY,Governor,,DEM,Mccormick \ Goodin,68,12,32,112
Jefferson,Precinct SHELBY,Governor,,LIB,Rainwater \ Hudson,21,0,7,28
Jefferson,Precinct SHELBY,Governor,,,Write-ins,0,0,0,0
Jefferson,Precinct SHELBY,Attorney General,,REP,Todd Rokita,324,15,107,446
Jefferson,Precinct SHELBY,Attorney General,,DEM,Destiny Wells,56,11,28,95
Jefferson,Precinct SHELBY,U.S. House,9,REP,Erin Houchin,332,14,101,447
Jefferson,Precinct SHELBY,U.S. House,9,DEM,Timothy (Tim) Peck,50,12,28,90
Jefferson,Precinct SHELBY,U.S. House,9,LIB,Russell (Russ) Brooksbank,2,0,6,8
Jefferson,Precinct SHELBY,U.S. House,9,,Write-ins,0,0,0,0
Jefferson,Precinct SHELBY,State House,67,REP,Alex Zimmerman,352,13,114,479
Jefferson,Precinct SHELBY,Judge of the Circuit Court 5th Judicial,,REP,D.J. Mote,338,13,115,466
Jefferson,Precinct SHELBY,County Recorder,,REP,Amy Storm Stephens,314,14,105,433
Jefferson,Precinct SHELBY,County Recorder,,DEM,Jenny Beverly,51,12,30,93
Jefferson,Precinct SHELBY,County Treasurer,,REP,Meghan Crowley Hoskins,344,14,116,474
Jefferson,Precinct SHELBY,County Coroner,,REP,Joshua Daniel Webb,347,15,113,475
Jefferson,Precinct SHELBY,County Surveyor,,REP,Mike Pittman,355,14,114,483
Jefferson,Precinct SHELBY,County Commissioner Lower District,,REP,David Bramer,342,12,118,472
Jefferson,Precinct SHELBY,County Commissioner Middle District,,REP,Robert Little,348,14,120,482
Jefferson,Precinct SHELBY,County Council Member At Large,,REP,Gary Copeland,278,15,94,387
Jefferson,Precinct SHELBY,County Council Member At Large,,REP,Pam Crozier,224,10,65,299
Jefferson,Precinct SHELBY,County Council Member At Large,,REP,Heather Traylor Foy,210,8,70,288
Jefferson,Precinct SHELBY,Madison School Board District 1,,,Dustin N. Bentz,228,10,68,306
Jefferson,Precinct SHELBY,Madison School Board District 1,,,Tanya M. Burnette,117,9,52,178
Jefferson,Precinct SHELBY,Madison School Board District 1,,,David L. Storie,167,9,61,237
Jefferson,Precinct SHELBY,IN Supreme Court-Rush,,,Yes,234,16,77,327
Jefferson,Precinct SHELBY,IN Supreme Court-Rush,,,No,76,1,27,104
Jefferson,Precinct SHELBY,IN Supreme Court-Massa,,,Yes,243,15,72,330
Jefferson,Precinct SHELBY,IN Supreme Court-Massa,,,No,62,1,30,93
Jefferson,Precinct SHELBY,IN Supreme Court-Molter,,,Yes,240,13,73,326
Jefferson,Precinct SHELBY,IN Supreme Court-Molter,,,No,69,1,28,98
Jefferson,Precinct SHELBY,Court of Appeals Dist 1-Foley,,,Yes,246,14,73,333
Jefferson,Precinct SHELBY,Court of Appeals Dist 1-Foley,,,No,67,1,29,97
Jefferson,Precinct SHELBY,Court of Appeals Dist 4-Pyle III,,,Yes,251,15,76,342
Jefferson,Precinct SHELBY,Court of Appeals Dist 4-Pyle III,,,No,68,1,29,98
Jefferson,Precinct SHELBY,Straight Party Votes,,DEM,Democratic Party,,,,20
Jefferson,Precinct SHELBY,Straight Party Votes,,REP,Republican Party,,,,204
Jefferson,Precinct SHELBY,Ballots Cast,,,,315,25,195,535
Jefferson,Precinct SHELBY,Registered Voters,,,,,,,817
Jefferson,Precinct SMYRNA,Public Question-Const Amendment,,,Yes,150,6,91,247
Jefferson,Precinct SMYRNA,Public Question-Const Amendment,,,No,128,8,77,213
Jefferson,Precinct SMYRNA,President,,REP,Donald J. Trump,240,16,139,395
Jefferson,Precinct SMYRNA,President,,DEM,Kamala D. Harris,63,9,48,120
Jefferson,Precinct SMYRNA,President,,LIB,Chase Oliver,2,0,1,3
Jefferson,Precinct SMYRNA,President,,WTP,Robert F. Kennedy Jr.,4,0,3,7
Jefferson,Precinct SMYRNA,President,,,Write-ins,0,0,0,0
Jefferson,Precinct SMYRNA,U.S. Senate,,REP,Jim Banks,234,13,137,384
Jefferson,Precinct SMYRNA,U.S. Senate,,DEM,Valerie McCray,58,10,44,112
Jefferson,Precinct SMYRNA,U.S. Senate,,LIB,Andrew Horning,11,0,2,13
Jefferson,Precinct SMYRNA,U.S. Senate,,,Write-ins,0,0,0,0
Jefferson,Precinct SMYRNA,Governor,,REP,Braun \ Beckwith,211,15,126,352
Jefferson,Precinct SMYRNA,Governor,,DEM,Mccormick \ Goodin,73,10,51,134
Jefferson,Precinct SMYRNA,Governor,,LIB,Rainwater \ Hudson,18,0,8,26
