county,precinct,office,district,seats,party,candidate,votes,election_day,absentee
Dearborn,0028 LAWRENCEBURG 9,County Council,,3,,Dawn VICTOR,114,60,54
Dearborn,0028 LAWRENCEBURG 9,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,388,211,177
Dearborn,0028 LAWRENCEBURG 9,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,383,206,177
Dearborn,0028 LAWRENCEBURG 9,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,466,253,213
Dearborn,0028 LAWRENCEBURG 9,IN Supreme Court-Rush,,,,Yes,393,212,181
Dearborn,0028 LAWRENCEBURG 9,IN Supreme Court-Rush,,,,No,102,51,51
Dearborn,0028 LAWRENCEBURG 9,IN Supreme Court-Massa,,,,Yes,383,204,179
Dearborn,0028 LAWRENCEBURG 9,IN Supreme Court-Massa,,,,No,97,48,49
Dearborn,0028 LAWRENCEBURG 9,IN Supreme Court-Molter,,,,Yes,387,208,179
Dearborn,0028 LAWRENCEBURG 9,IN Supreme Court-Molter,,,,No,94,44,50
Dearborn,0028 LAWRENCEBURG 9,Court of Appeals Dist 1-Foley,,,,Yes,383,201,182
Dearborn,0028 LAWRENCEBURG 9,Court of Appeals Dist 1-Foley,,,,No,92,46,46
Dearborn,0028 LAWRENCEBURG 9,Court of Appeals Dist 4-Pyle III,,,,Yes,377,202,175
Dearborn,0028 LAWRENCEBURG 9,Court of Appeals Dist 4-Pyle III,,,,No,99,47,52
Dearborn,0029 LOGAN 1,Registered Voters,,,,,1749,,
Dearborn,0029 LOGAN 1,Ballots Cast,,,,,1282,622,660
Dearborn,0029 LOGAN 1,Public Question-Const Amendment,,,,Yes,662,323,339
Dearborn,0029 LOGAN 1,Public Question-Const Amendment,,,,No,521,263,258
Dearborn,0029 LOGAN 1,Straight Party,,,REP,Republican,797,379,418
Dearborn,0029 LOGAN 1,Straight Party,,,DEM,Democratic,82,34,48
Dearborn,0029 LOGAN 1,Straight Party,,,LBT,Libertarian,2,1,1
Dearborn,0029 LOGAN 1,Straight Party,,,WTP,We The People,1,0,1
Dearborn,0029 LOGAN 1,President,,1,REP,Donald J. TRUMP / JD VANCE,1071,521,550
Dearborn,0029 LOGAN 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,183,85,98
Dearborn,0029 LOGAN 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,9,6,3
Dearborn,0029 LOGAN 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,4,5
Dearborn,0029 LOGAN 1,President,,1,,Write-In,3,2,1
Dearborn,0029 LOGAN 1,U.S. Senate,,1,REP,Jim BANKS,1078,529,549
Dearborn,0029 LOGAN 1,U.S. Senate,,1,DEM,Valerie McCRAY,168,74,94
Dearborn,0029 LOGAN 1,U.S. Senate,,1,LBT,Andrew HORNING,19,11,8
Dearborn,0029 LOGAN 1,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0029 LOGAN 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,1047,508,539
Dearborn,0029 LOGAN 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,178,76,102
Dearborn,0029 LOGAN 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,40,29,11
Dearborn,0029 LOGAN 1,Governor,,1,,Write-In,1,1,0
Dearborn,0029 LOGAN 1,Attorney General,,1,REP,Todd ROKITA,1087,537,550
Dearborn,0029 LOGAN 1,Attorney General,,1,DEM,Destiny WELLS,174,74,100
Dearborn,0029 LOGAN 1,U.S. House,9,1,REP,Erin HOUCHIN,1079,532,547
Dearborn,0029 LOGAN 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,156,67,89
Dearborn,0029 LOGAN 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,26,12,14
Dearborn,0029 LOGAN 1,U.S. House,9,1,,Write-In,1,0,1
Dearborn,0029 LOGAN 1,State House,68,1,REP,Garret R. BASCOM,1085,537,548
Dearborn,0029 LOGAN 1,State House,68,1,DEM,Lisa BARKER,172,74,98
Dearborn,0029 LOGAN 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,1191,584,607
Dearborn,0029 LOGAN 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,1188,586,602
Dearborn,0029 LOGAN 1,County Treasurer,,1,REP,Hayley M. HATFIELD,1192,588,604
Dearborn,0029 LOGAN 1,County Coroner,,1,REP,Cameron McCREARY,1196,589,607
Dearborn,0029 LOGAN 1,County Surveyor,,1,REP,Dennis KRAUS JR,1200,590,610
Dearborn,0029 LOGAN 1,County Commissioner,1,1,REP,Jim THATCHER,1185,586,599
Dearborn,0029 LOGAN 1,County Commissioner,2,1,REP,Duane BISCHOFF,1184,579,605
Dearborn,0029 LOGAN 1,County Council,,3,,Mark G. DOLE,1031,512,519
Dearborn,0029 LOGAN 1,County Council,,3,,Tim DOLL,1041,529,512
Dearborn,0029 LOGAN 1,County Council,,3,,Glenn D. WRIGHT,955,475,480
Dearborn,0029 LOGAN 1,County Council,,3,,Hunter COLLINS,161,77,84
Dearborn,0029 LOGAN 1,County Council,,3,,Dawn VICTOR,158,67,91
Dearborn,0029 LOGAN 1,Community School Corp,2 Sunman-Dearborn,1,,Robert S. DAVIS,1023,529,494
Dearborn,0029 LOGAN 1,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,1068,550,518
Dearborn,0029 LOGAN 1,IN Supreme Court-Rush,,,,Yes,898,459,439
Dearborn,0029 LOGAN 1,IN Supreme Court-Rush,,,,No,172,83,89
Dearborn,0029 LOGAN 1,IN Supreme Court-Massa,,,,Yes,900,458,442
Dearborn,0029 LOGAN 1,IN Supreme Court-Massa,,,,No,162,75,87
Dearborn,0029 LOGAN 1,IN Supreme Court-Molter,,,,Yes,902,462,440
Dearborn,0029 LOGAN 1,IN Supreme Court-Molter,,,,No,153,68,85
Dearborn,0029 LOGAN 1,Court of Appeals Dist 1-Foley,,,,Yes,911,455,456
Dearborn,0029 LOGAN 1,Court of Appeals Dist 1-Foley,,,,No,141,71,70
Dearborn,0029 LOGAN 1,Court of Appeals Dist 4-Pyle III,,,,Yes,895,455,440
Dearborn,0029 LOGAN 1,Court of Appeals Dist 4-Pyle III,,,,No,154,71,83
Dearborn,0030 LOGAN 2,Registered Voters,,,,,1597,,
Dearborn,0030 LOGAN 2,Ballots Cast,,,,,1103,532,571
Dearborn,0030 LOGAN 2,Public Question-Const Amendment,,,,Yes,611,291,320
Dearborn,0030 LOGAN 2,Public Question-Const Amendment,,,,No,411,211,200
Dearborn,0030 LOGAN 2,Straight Party,,,REP,Republican,676,314,362
Dearborn,0030 LOGAN 2,Straight Party,,,DEM,Democratic,67,29,38
Dearborn,0030 LOGAN 2,Straight Party,,,LBT,Libertarian,1,1,0
Dearborn,0030 LOGAN 2,Straight Party,,,WTP,We The People,2,2,0
Dearborn,0030 LOGAN 2,President,,1,REP,Donald J. TRUMP / JD VANCE,923,448,475
Dearborn,0030 LOGAN 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,148,67,81
Dearborn,0030 LOGAN 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,7,5,2
Dearborn,0030 LOGAN 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,11,7,4
Dearborn,0030 LOGAN 2,President,,1,,Write-In,5,2,3
Dearborn,0030 LOGAN 2,U.S. Senate,,1,REP,Jim BANKS,916,440,476
Dearborn,0030 LOGAN 2,U.S. Senate,,1,DEM,Valerie McCRAY,144,67,77
Dearborn,0030 LOGAN 2,U.S. Senate,,1,LBT,Andrew HORNING,19,14,5
Dearborn,0030 LOGAN 2,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0030 LOGAN 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,902,428,474
Dearborn,0030 LOGAN 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,149,75,74
Dearborn,0030 LOGAN 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,32,20,12
Dearborn,0030 LOGAN 2,Governor,,1,,Write-In,0,0,0
Dearborn,0030 LOGAN 2,Attorney General,,1,REP,Todd ROKITA,923,445,478
Dearborn,0030 LOGAN 2,Attorney General,,1,DEM,Destiny WELLS,153,73,80
Dearborn,0030 LOGAN 2,U.S. House,9,1,REP,Erin HOUCHIN,921,438,483
Dearborn,0030 LOGAN 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,128,59,69
Dearborn,0030 LOGAN 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,26,19,7
Dearborn,0030 LOGAN 2,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0030 LOGAN 2,State House,68,1,REP,Garret R. BASCOM,928,447,481
Dearborn,0030 LOGAN 2,State House,68,1,DEM,Lisa BARKER,148,72,76
Dearborn,0030 LOGAN 2,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,1008,494,514
Dearborn,0030 LOGAN 2,Circuit Court Clerk,,1,REP,Wendy BEATTY,1007,493,514
Dearborn,0030 LOGAN 2,County Treasurer,,1,REP,Hayley M. HATFIELD,1010,495,515
Dearborn,0030 LOGAN 2,County Coroner,,1,REP,Cameron McCREARY,1013,497,516
Dearborn,0030 LOGAN 2,County Surveyor,,1,REP,Dennis KRAUS JR,1021,503,518
Dearborn,0030 LOGAN 2,County Commissioner,1,1,REP,Jim THATCHER,1013,497,516
Dearborn,0030 LOGAN 2,County Commissioner,2,1,REP,Duane BISCHOFF,1009,499,510
Dearborn,0030 LOGAN 2,County Council,,3,,Mark G. DOLE,866,410,456
Dearborn,0030 LOGAN 2,County Council,,3,,Tim DOLL,874,427,447
Dearborn,0030 LOGAN 2,County Council,,3,,Glenn D. WRIGHT,781,368,413
Dearborn,0030 LOGAN 2,County Council,,3,,Hunter COLLINS,141,72,69
Dearborn,0030 LOGAN 2,County Council,,3,,Dawn VICTOR,129,65,64
Dearborn,0030 LOGAN 2,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,889,440,449
Dearborn,0030 LOGAN 2,IN Supreme Court-Rush,,,,Yes,786,383,403
Dearborn,0030 LOGAN 2,IN Supreme Court-Rush,,,,No,135,61,74
Dearborn,0030 LOGAN 2,IN Supreme Court-Massa,,,,Yes,799,391,408
Dearborn,0030 LOGAN 2,IN Supreme Court-Massa,,,,No,125,55,70
Dearborn,0030 LOGAN 2,IN Supreme Court-Molter,,,,Yes,791,382,409
Dearborn,0030 LOGAN 2,IN Supreme Court-Molter,,,,No,119,56,63
Dearborn,0030 LOGAN 2,Court of Appeals Dist 1-Foley,,,,Yes,798,383,415
Dearborn,0030 LOGAN 2,Court of Appeals Dist 1-Foley,,,,No,117,58,59
Dearborn,0030 LOGAN 2,Court of Appeals Dist 4-Pyle III,,,,Yes,768,369,399
Dearborn,0030 LOGAN 2,Court of Appeals Dist 4-Pyle III,,,,No,141,68,73
Dearborn,0031 MANCHESTER 1,Registered Voters,,,,,1153,,
Dearborn,0031 MANCHESTER 1,Ballots Cast,,,,,791,431,360
Dearborn,0031 MANCHESTER 1,Public Question-Const Amendment,,,,Yes,401,208,193
Dearborn,0031 MANCHESTER 1,Public Question-Const Amendment,,,,No,338,206,132
Dearborn,0031 MANCHESTER 1,Straight Party,,,REP,Republican,471,267,204
Dearborn,0031 MANCHESTER 1,Straight Party,,,DEM,Democratic,78,29,49
Dearborn,0031 MANCHESTER 1,Straight Party,,,LBT,Libertarian,2,2,0
Dearborn,0031 MANCHESTER 1,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0031 MANCHESTER 1,President,,1,REP,Donald J. TRUMP / JD VANCE,640,360,280
Dearborn,0031 MANCHESTER 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,135,60,75
Dearborn,0031 MANCHESTER 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,4,1
Dearborn,0031 MANCHESTER 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,4,1
Dearborn,0031 MANCHESTER 1,President,,1,,Write-In,0,0,0
Dearborn,0031 MANCHESTER 1,U.S. Senate,,1,REP,Jim BANKS,638,359,279
Dearborn,0031 MANCHESTER 1,U.S. Senate,,1,DEM,Valerie McCRAY,127,56,71
Dearborn,0031 MANCHESTER 1,U.S. Senate,,1,LBT,Andrew HORNING,15,10,5
Dearborn,0031 MANCHESTER 1,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0031 MANCHESTER 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,627,356,271
Dearborn,0031 MANCHESTER 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,130,55,75
Dearborn,0031 MANCHESTER 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,24,15,9
Dearborn,0031 MANCHESTER 1,Governor,,1,,Write-In,0,0,0
Dearborn,0031 MANCHESTER 1,Attorney General,,1,REP,Todd ROKITA,654,371,283
Dearborn,0031 MANCHESTER 1,Attorney General,,1,DEM,Destiny WELLS,125,54,71
Dearborn,0031 MANCHESTER 1,U.S. House,9,1,REP,Erin HOUCHIN,639,357,282
Dearborn,0031 MANCHESTER 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,127,54,73
Dearborn,0031 MANCHESTER 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,17,15,2
Dearborn,0031 MANCHESTER 1,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0031 MANCHESTER 1,State House,68,1,REP,Garret R. BASCOM,656,373,283
Dearborn,0031 MANCHESTER 1,State House,68,1,DEM,Lisa BARKER,126,52,74
Dearborn,0031 MANCHESTER 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,725,405,320
Dearborn,0031 MANCHESTER 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,726,408,318
Dearborn,0031 MANCHESTER 1,County Treasurer,,1,REP,Hayley M. HATFIELD,726,409,317
Dearborn,0031 MANCHESTER 1,County Coroner,,1,REP,Cameron McCREARY,731,412,319
Dearborn,0031 MANCHESTER 1,County Surveyor,,1,REP,Dennis KRAUS JR,725,410,315
Dearborn,0031 MANCHESTER 1,County Commissioner,1,1,REP,Jim THATCHER,714,405,309
Dearborn,0031 MANCHESTER 1,County Commissioner,2,1,REP,Duane BISCHOFF,715,404,311
Dearborn,0031 MANCHESTER 1,County Council,,3,,Mark G. DOLE,563,318,245
Dearborn,0031 MANCHESTER 1,County Council,,3,,Tim DOLL,559,314,245
Dearborn,0031 MANCHESTER 1,County Council,,3,,Glenn D. WRIGHT,574,314,260
Dearborn,0031 MANCHESTER 1,County Council,,3,,Hunter COLLINS,122,58,64
Dearborn,0031 MANCHESTER 1,County Council,,3,,Dawn VICTOR,114,56,58
Dearborn,0031 MANCHESTER 1,Community School Corp,1 South Dearborn,1,,Daryl L. CUTTER,632,354,278
Dearborn,0031 MANCHESTER 1,Community School Corp,2 South Dearborn,2,,Kelli J. GENTRUP-PETTIT,588,331,257
Dearborn,0031 MANCHESTER 1,Community School Corp,2 South Dearborn,2,,Steven M. HAMLETT,524,292,232
Dearborn,0031 MANCHESTER 1,Community School Corp,3 South Dearborn,1,,Chris DAUGHERTY,628,355,273
Dearborn,0031 MANCHESTER 1,IN Supreme Court-Rush,,,,Yes,530,293,237
Dearborn,0031 MANCHESTER 1,IN Supreme Court-Rush,,,,No,130,74,56
Dearborn,0031 MANCHESTER 1,IN Supreme Court-Massa,,,,Yes,536,299,237
Dearborn,0031 MANCHESTER 1,IN Supreme Court-Massa,,,,No,118,66,52
Dearborn,0031 MANCHESTER 1,IN Supreme Court-Molter,,,,Yes,529,293,236
Dearborn,0031 MANCHESTER 1,IN Supreme Court-Molter,,,,No,124,72,52
Dearborn,0031 MANCHESTER 1,Court of Appeals Dist 1-Foley,,,,Yes,544,303,241
Dearborn,0031 MANCHESTER 1,Court of Appeals Dist 1-Foley,,,,No,106,60,46
Dearborn,0031 MANCHESTER 1,Court of Appeals Dist 4-Pyle III,,,,Yes,529,291,238
Dearborn,0031 MANCHESTER 1,Court of Appeals Dist 4-Pyle III,,,,No,119,72,47
Dearborn,0032 MANCHESTER 2,Registered Voters,,,,,1474,,
Dearborn,0032 MANCHESTER 2,Ballots Cast,,,,,970,550,420
Dearborn,0032 MANCHESTER 2,Public Question-Const Amendment,,,,Yes,517,315,202
Dearborn,0032 MANCHESTER 2,Public Question-Const Amendment,,,,No,372,202,170
Dearborn,0032 MANCHESTER 2,Straight Party,,,REP,Republican,588,331,257
Dearborn,0032 MANCHESTER 2,Straight Party,,,DEM,Democratic,75,32,43
Dearborn,0032 MANCHESTER 2,Straight Party,,,LBT,Libertarian,2,1,1
Dearborn,0032 MANCHESTER 2,Straight Party,,,WTP,We The People,2,1,1
Dearborn,0032 MANCHESTER 2,President,,1,REP,Donald J. TRUMP / JD VANCE,816,478,338
Dearborn,0032 MANCHESTER 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,139,59,80
Dearborn,0032 MANCHESTER 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,4,3,1
Dearborn,0032 MANCHESTER 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,3,1
Dearborn,0032 MANCHESTER 2,President,,1,,Write-In,3,3,0
Dearborn,0032 MANCHESTER 2,U.S. Senate,,1,REP,Jim BANKS,801,469,332
Dearborn,0032 MANCHESTER 2,U.S. Senate,,1,DEM,Valerie McCRAY,141,63,78
Dearborn,0032 MANCHESTER 2,U.S. Senate,,1,LBT,Andrew HORNING,13,12,1
Dearborn,0032 MANCHESTER 2,U.S. Senate,,1,,Write-In,1,0,1
Dearborn,0032 MANCHESTER 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,779,455,324
Dearborn,0032 MANCHESTER 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,156,71,85
Dearborn,0032 MANCHESTER 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,24,18,6
Dearborn,0032 MANCHESTER 2,Governor,,1,,Write-In,0,0,0
Dearborn,0032 MANCHESTER 2,Attorney General,,1,REP,Todd ROKITA,810,476,334
Dearborn,0032 MANCHESTER 2,Attorney General,,1,DEM,Destiny WELLS,145,66,79
Dearborn,0032 MANCHESTER 2,U.S. House,9,1,REP,Erin HOUCHIN,803,467,336
Dearborn,0032 MANCHESTER 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,136,62,74
Dearborn,0032 MANCHESTER 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,18,13,5
Dearborn,0032 MANCHESTER 2,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0032 MANCHESTER 2,State House,68,1,REP,Garret R. BASCOM,823,484,339
Dearborn,0032 MANCHESTER 2,State House,68,1,DEM,Lisa BARKER,137,61,76
Dearborn,0032 MANCHESTER 2,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,897,518,379
Dearborn,0032 MANCHESTER 2,Circuit Court Clerk,,1,REP,Wendy BEATTY,895,517,378
Dearborn,0032 MANCHESTER 2,County Treasurer,,1,REP,Hayley M. HATFIELD,888,512,376
Dearborn,0032 MANCHESTER 2,County Coroner,,1,REP,Cameron McCREARY,889,517,372
Dearborn,0032 MANCHESTER 2,County Surveyor,,1,REP,Dennis KRAUS JR,897,516,381
Dearborn,0032 MANCHESTER 2,County Commissioner,1,1,REP,Jim THATCHER,884,513,371
Dearborn,0032 MANCHESTER 2,County Commissioner,2,1,REP,Duane BISCHOFF,887,514,373
Dearborn,0032 MANCHESTER 2,County Council,,3,,Mark G. DOLE,710,424,286
Dearborn,0032 MANCHESTER 2,County Council,,3,,Tim DOLL,730,431,299
Dearborn,0032 MANCHESTER 2,County Council,,3,,Glenn D. WRIGHT,728,423,305
Dearborn,0032 MANCHESTER 2,County Council,,3,,Hunter COLLINS,157,77,80
Dearborn,0032 MANCHESTER 2,County Council,,3,,Dawn VICTOR,140,58,82
Dearborn,0032 MANCHESTER 2,Community School Corp,1 South Dearborn,1,,Daryl L. CUTTER,758,457,301
Dearborn,0032 MANCHESTER 2,Community School Corp,2 South Dearborn,2,,Kelli J. GENTRUP-PETTIT,698,423,275
Dearborn,0032 MANCHESTER 2,Community School Corp,2 South Dearborn,2,,Steven M. HAMLETT,634,379,255
Dearborn,0032 MANCHESTER 2,Community School Corp,3 South Dearborn,1,,Chris DAUGHERTY,747,451,296
Dearborn,0032 MANCHESTER 2,IN Supreme Court-Rush,,,,Yes,628,377,251
Dearborn,0032 MANCHESTER 2,IN Supreme Court-Rush,,,,No,188,105,83
Dearborn,0032 MANCHESTER 2,IN Supreme Court-Massa,,,,Yes,643,390,253
Dearborn,0032 MANCHESTER 2,IN Supreme Court-Massa,,,,No,160,87,73
Dearborn,0032 MANCHESTER 2,IN Supreme Court-Molter,,,,Yes,636,385,251
Dearborn,0032 MANCHESTER 2,IN Supreme Court-Molter,,,,No,166,92,74
Dearborn,0032 MANCHESTER 2,Court of Appeals Dist 1-Foley,,,,Yes,640,387,253
Dearborn,0032 MANCHESTER 2,Court of Appeals Dist 1-Foley,,,,No,163,87,76
Dearborn,0032 MANCHESTER 2,Court of Appeals Dist 4-Pyle III,,,,Yes,624,374,250
Dearborn,0032 MANCHESTER 2,Court of Appeals Dist 4-Pyle III,,,,No,171,99,72
Dearborn,0033 MILLER 1,Registered Voters,,,,,1325,,
Dearborn,0033 MILLER 1,Ballots Cast,,,,,907,543,364
Dearborn,0033 MILLER 1,Public Question-Const Amendment,,,,Yes,483,282,201
Dearborn,0033 MILLER 1,Public Question-Const Amendment,,,,No,359,237,122
Dearborn,0033 MILLER 1,Straight Party,,,REP,Republican,510,306,204
Dearborn,0033 MILLER 1,Straight Party,,,DEM,Democratic,81,54,27
Dearborn,0033 MILLER 1,Straight Party,,,LBT,Libertarian,2,1,1
Dearborn,0033 MILLER 1,Straight Party,,,WTP,We The People,5,3,2
Dearborn,0033 MILLER 1,President,,1,REP,Donald J. TRUMP / JD VANCE,710,426,284
Dearborn,0033 MILLER 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,174,103,71
Dearborn,0033 MILLER 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,7,5,2
Dearborn,0033 MILLER 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,7,5,2
Dearborn,0033 MILLER 1,President,,1,,Write-In,3,0,3
Dearborn,0033 MILLER 1,U.S. Senate,,1,REP,Jim BANKS,698,419,279
Dearborn,0033 MILLER 1,U.S. Senate,,1,DEM,Valerie McCRAY,163,95,68
Dearborn,0033 MILLER 1,U.S. Senate,,1,LBT,Andrew HORNING,27,18,9
Dearborn,0033 MILLER 1,U.S. Senate,,1,,Write-In,3,3,0
Dearborn,0033 MILLER 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,697,414,283
Dearborn,0033 MILLER 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,173,105,68
Dearborn,0033 MILLER 1,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,23,17,6
Dearborn,0033 MILLER 1,Governor,,1,,Write-In,2,2,0
Dearborn,0033 MILLER 1,Attorney General,,1,REP,Todd ROKITA,722,428,294
Dearborn,0033 MILLER 1,Attorney General,,1,DEM,Destiny WELLS,170,106,64
Dearborn,0033 MILLER 1,U.S. House,9,1,REP,Erin HOUCHIN,715,428,287
Dearborn,0033 MILLER 1,U.S. House,9,1,DEM,Timothy (Tim) PECK,146,82,64
Dearborn,0033 MILLER 1,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,24,19,5
Dearborn,0033 MILLER 1,U.S. House,9,1,,Write-In,2,2,0
Dearborn,0033 MILLER 1,State House,68,1,REP,Garret R. BASCOM,726,430,296
Dearborn,0033 MILLER 1,State House,68,1,DEM,Lisa BARKER,163,102,61
Dearborn,0033 MILLER 1,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,826,497,329
Dearborn,0033 MILLER 1,Circuit Court Clerk,,1,REP,Wendy BEATTY,821,495,326
Dearborn,0033 MILLER 1,County Treasurer,,1,REP,Hayley M. HATFIELD,822,495,327
Dearborn,0033 MILLER 1,County Coroner,,1,REP,Cameron McCREARY,824,497,327
Dearborn,0033 MILLER 1,County Surveyor,,1,REP,Dennis KRAUS JR,826,499,327
Dearborn,0033 MILLER 1,County Commissioner,1,1,REP,Jim THATCHER,822,497,325
Dearborn,0033 MILLER 1,County Commissioner,2,1,REP,Duane BISCHOFF,817,496,321
Dearborn,0033 MILLER 1,County Council,,3,,Mark G. DOLE,671,405,266
Dearborn,0033 MILLER 1,County Council,,3,,Tim DOLL,682,407,275
Dearborn,0033 MILLER 1,County Council,,3,,Glenn D. WRIGHT,622,385,237
Dearborn,0033 MILLER 1,County Council,,3,,Hunter COLLINS,144,86,58
Dearborn,0033 MILLER 1,County Council,,3,,Dawn VICTOR,157,94,63
Dearborn,0033 MILLER 1,Community School Corp,2 Sunman-Dearborn,1,,Robert S. DAVIS,707,440,267
Dearborn,0033 MILLER 1,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,718,447,271
Dearborn,0033 MILLER 1,IN Supreme Court-Rush,,,,Yes,634,389,245
Dearborn,0033 MILLER 1,IN Supreme Court-Rush,,,,No,128,76,52
Dearborn,0033 MILLER 1,IN Supreme Court-Massa,,,,Yes,642,398,244
Dearborn,0033 MILLER 1,IN Supreme Court-Massa,,,,No,110,66,44
Dearborn,0033 MILLER 1,IN Supreme Court-Molter,,,,Yes,634,393,241
Dearborn,0033 MILLER 1,IN Supreme Court-Molter,,,,No,115,68,47
Dearborn,0033 MILLER 1,Court of Appeals Dist 1-Foley,,,,Yes,627,385,242
Dearborn,0033 MILLER 1,Court of Appeals Dist 1-Foley,,,,No,114,73,41
Dearborn,0033 MILLER 1,Court of Appeals Dist 4-Pyle III,,,,Yes,627,388,239
Dearborn,0033 MILLER 1,Court of Appeals Dist 4-Pyle III,,,,No,117,72,45
Dearborn,0034 MILLER 2,Registered Voters,,,,,1207,,
Dearborn,0034 MILLER 2,Ballots Cast,,,,,850,400,450
Dearborn,0034 MILLER 2,Public Question-Const Amendment,,,,Yes,446,222,224
Dearborn,0034 MILLER 2,Public Question-Const Amendment,,,,No,349,159,190
Dearborn,0034 MILLER 2,Straight Party,,,REP,Republican,500,236,264
Dearborn,0034 MILLER 2,Straight Party,,,DEM,Democratic,85,30,55
Dearborn,0034 MILLER 2,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0034 MILLER 2,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0034 MILLER 2,President,,1,REP,Donald J. TRUMP / JD VANCE,677,335,342
Dearborn,0034 MILLER 2,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,152,52,100
Dearborn,0034 MILLER 2,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0
Dearborn,0034 MILLER 2,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,5,4
Dearborn,0034 MILLER 2,President,,1,,Write-In,6,5,1
Dearborn,0034 MILLER 2,U.S. Senate,,1,REP,Jim BANKS,671,327,344
Dearborn,0034 MILLER 2,U.S. Senate,,1,DEM,Valerie McCRAY,156,59,97
Dearborn,0034 MILLER 2,U.S. Senate,,1,LBT,Andrew HORNING,11,9,2
Dearborn,0034 MILLER 2,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0034 MILLER 2,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,657,316,341
Dearborn,0034 MILLER 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,153,58,95
