county,precinct,office,district,seats,party,candidate,votes
Vanderburgh,Ward 03 Precinct 14,County Commissioner,3,1,DEM,Hope FUSSNER,177
Vanderburgh,Ward 03 Precinct 14,County Coroner,,1,REP,Bryan UNDERWOOD,242
Vanderburgh,Ward 03 Precinct 14,County Coroner,,1,DEM,Keith MOSBY JR.,184
Vanderburgh,Ward 03 Precinct 14,County Recorder,,1,DEM,Gina ROBINSON UNGAR,171
Vanderburgh,Ward 03 Precinct 14,County Recorder,,1,REP,Russell G. LLOYD JR.,256
Vanderburgh,Ward 03 Precinct 14,County Surveyor,,1,REP,Linda FREEMAN,315
Vanderburgh,Ward 03 Precinct 14,County Treasurer,,1,REP,Brian A. GERTH,320
Vanderburgh,Ward 03 Precinct 14,Circuit Court Clerk,,1,REP,Dottie THOMAS,315
Vanderburgh,Ward 03 Precinct 14,County Council,At Large,3,DEM,Bob DEIG,163
Vanderburgh,Ward 03 Precinct 14,County Council,At Large,3,DEM,Dustin STEPHENS,123
Vanderburgh,Ward 03 Precinct 14,County Council,At Large,3,REP,Ed BASSEMIER,199
Vanderburgh,Ward 03 Precinct 14,County Council,At Large,3,REP,Jill Anne HAHN,184
Vanderburgh,Ward 03 Precinct 14,County Council,At Large,3,REP,Joe KIEFER II,183
Vanderburgh,Ward 03 Precinct 14,County Council,At Large,3,DEM,Karese D. JOHNSON,149
Vanderburgh,Ward 03 Precinct 14,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,172
Vanderburgh,Ward 03 Precinct 14,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,174
Vanderburgh,Ward 03 Precinct 14,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,274
Vanderburgh,Ward 03 Precinct 14,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,251
Vanderburgh,Ward 03 Precinct 14,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,253
Vanderburgh,Ward 03 Precinct 14,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,241
Vanderburgh,Ward 03 Precinct 14,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,267
Vanderburgh,Ward 03 Precinct 14,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,176
Vanderburgh,Ward 03 Precinct 14,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,138
Vanderburgh,Ward 03 Precinct 14,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,152
Vanderburgh,Ward 03 Precinct 15,President,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 15,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,6
Vanderburgh,Ward 03 Precinct 15,President,,1,REP,Donald J. TRUMP / JD Vance,261
Vanderburgh,Ward 03 Precinct 15,President,,1,DEM,Kamala D. HARRIS / Tim Walz,364
Vanderburgh,Ward 03 Precinct 15,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,5
Vanderburgh,Ward 03 Precinct 15,U.S. Senate,,1,LBT,Andrew HORNING,13
Vanderburgh,Ward 03 Precinct 15,U.S. Senate,,1,,Write-In,1
Vanderburgh,Ward 03 Precinct 15,U.S. Senate,,1,REP,Jim BANKS,273
Vanderburgh,Ward 03 Precinct 15,U.S. Senate,,1,DEM,Valerie McCRAY,342
Vanderburgh,Ward 03 Precinct 15,U.S. House,8,1,DEM,Erik HURT,340
Vanderburgh,Ward 03 Precinct 15,U.S. House,8,1,LBT,K Richard FITZLAFF,14
Vanderburgh,Ward 03 Precinct 15,U.S. House,8,1,REP,Mark MESSMER,272
Vanderburgh,Ward 03 Precinct 15,Governor,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 15,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,12
Vanderburgh,Ward 03 Precinct 15,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,355
Vanderburgh,Ward 03 Precinct 15,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,270
Vanderburgh,Ward 03 Precinct 15,Attorney General,,1,DEM,Destiny WELLS,356
Vanderburgh,Ward 03 Precinct 15,Attorney General,,1,REP,Todd ROKITA,270
Vanderburgh,Ward 03 Precinct 15,State Senate,50,1,IND,John WOODARD,126
Vanderburgh,Ward 03 Precinct 15,State Senate,50,1,REP,Vaneta BECKER,361
Vanderburgh,Ward 03 Precinct 15,State House,77,1,DEM,Alex BURTON,413
Vanderburgh,Ward 03 Precinct 15,County Commissioner,1,1,DEM,Mike GOEBEL,459
Vanderburgh,Ward 03 Precinct 15,County Commissioner,3,1,REP,Amy T. CANTERBURY,272
Vanderburgh,Ward 03 Precinct 15,County Commissioner,3,1,DEM,Hope FUSSNER,339
Vanderburgh,Ward 03 Precinct 15,County Coroner,,1,REP,Bryan UNDERWOOD,263
Vanderburgh,Ward 03 Precinct 15,County Coroner,,1,DEM,Keith MOSBY JR.,351
Vanderburgh,Ward 03 Precinct 15,County Recorder,,1,DEM,Gina ROBINSON UNGAR,317
Vanderburgh,Ward 03 Precinct 15,County Recorder,,1,REP,Russell G. LLOYD JR.,301
Vanderburgh,Ward 03 Precinct 15,County Surveyor,,1,REP,Linda FREEMAN,404
Vanderburgh,Ward 03 Precinct 15,County Treasurer,,1,REP,Brian A. GERTH,407
Vanderburgh,Ward 03 Precinct 15,Circuit Court Clerk,,1,REP,Dottie THOMAS,420
Vanderburgh,Ward 03 Precinct 15,County Council,At Large,3,DEM,Bob DEIG,319
Vanderburgh,Ward 03 Precinct 15,County Council,At Large,3,DEM,Dustin STEPHENS,238
Vanderburgh,Ward 03 Precinct 15,County Council,At Large,3,REP,Ed BASSEMIER,239
Vanderburgh,Ward 03 Precinct 15,County Council,At Large,3,REP,Jill Anne HAHN,251
Vanderburgh,Ward 03 Precinct 15,County Council,At Large,3,REP,Joe KIEFER II,245
Vanderburgh,Ward 03 Precinct 15,County Council,At Large,3,DEM,Karese D. JOHNSON,281
Vanderburgh,Ward 03 Precinct 15,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,171
Vanderburgh,Ward 03 Precinct 15,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,351
Vanderburgh,Ward 03 Precinct 15,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,423
Vanderburgh,Ward 03 Precinct 15,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,378
Vanderburgh,Ward 03 Precinct 15,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,400
Vanderburgh,Ward 03 Precinct 15,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,369
Vanderburgh,Ward 03 Precinct 15,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,364
Vanderburgh,Ward 03 Precinct 15,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,262
Vanderburgh,Ward 03 Precinct 15,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,190
Vanderburgh,Ward 03 Precinct 15,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,200
Vanderburgh,Ward 03 Precinct 16,President,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 16,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,2
Vanderburgh,Ward 03 Precinct 16,President,,1,REP,Donald J. TRUMP / JD Vance,276
Vanderburgh,Ward 03 Precinct 16,President,,1,DEM,Kamala D. HARRIS / Tim Walz,278
Vanderburgh,Ward 03 Precinct 16,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,7
Vanderburgh,Ward 03 Precinct 16,U.S. Senate,,1,LBT,Andrew HORNING,16
Vanderburgh,Ward 03 Precinct 16,U.S. Senate,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 16,U.S. Senate,,1,REP,Jim BANKS,267
Vanderburgh,Ward 03 Precinct 16,U.S. Senate,,1,DEM,Valerie McCRAY,270
Vanderburgh,Ward 03 Precinct 16,U.S. House,8,1,DEM,Erik HURT,264
Vanderburgh,Ward 03 Precinct 16,U.S. House,8,1,LBT,K Richard FITZLAFF,17
Vanderburgh,Ward 03 Precinct 16,U.S. House,8,1,REP,Mark MESSMER,273
Vanderburgh,Ward 03 Precinct 16,Governor,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 16,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,21
Vanderburgh,Ward 03 Precinct 16,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,272
Vanderburgh,Ward 03 Precinct 16,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,262
Vanderburgh,Ward 03 Precinct 16,Attorney General,,1,DEM,Destiny WELLS,278
Vanderburgh,Ward 03 Precinct 16,Attorney General,,1,REP,Todd ROKITA,277
Vanderburgh,Ward 03 Precinct 16,State Senate,50,1,IND,John WOODARD,109
Vanderburgh,Ward 03 Precinct 16,State Senate,50,1,REP,Vaneta BECKER,308
Vanderburgh,Ward 03 Precinct 16,State House,77,1,DEM,Alex BURTON,331
Vanderburgh,Ward 03 Precinct 16,County Commissioner,1,1,DEM,Mike GOEBEL,356
Vanderburgh,Ward 03 Precinct 16,County Commissioner,3,1,REP,Amy T. CANTERBURY,276
Vanderburgh,Ward 03 Precinct 16,County Commissioner,3,1,DEM,Hope FUSSNER,269
Vanderburgh,Ward 03 Precinct 16,County Coroner,,1,REP,Bryan UNDERWOOD,279
Vanderburgh,Ward 03 Precinct 16,County Coroner,,1,DEM,Keith MOSBY JR.,271
Vanderburgh,Ward 03 Precinct 16,County Recorder,,1,DEM,Gina ROBINSON UNGAR,251
Vanderburgh,Ward 03 Precinct 16,County Recorder,,1,REP,Russell G. LLOYD JR.,293
Vanderburgh,Ward 03 Precinct 16,County Surveyor,,1,REP,Linda FREEMAN,374
Vanderburgh,Ward 03 Precinct 16,County Treasurer,,1,REP,Brian A. GERTH,372
Vanderburgh,Ward 03 Precinct 16,Circuit Court Clerk,,1,REP,Dottie THOMAS,378
Vanderburgh,Ward 03 Precinct 16,County Council,At Large,3,DEM,Bob DEIG,203
Vanderburgh,Ward 03 Precinct 16,County Council,At Large,3,DEM,Dustin STEPHENS,163
Vanderburgh,Ward 03 Precinct 16,County Council,At Large,3,REP,Ed BASSEMIER,221
Vanderburgh,Ward 03 Precinct 16,County Council,At Large,3,REP,Jill Anne HAHN,208
Vanderburgh,Ward 03 Precinct 16,County Council,At Large,3,REP,Joe KIEFER II,210
Vanderburgh,Ward 03 Precinct 16,County Council,At Large,3,DEM,Karese D. JOHNSON,210
Vanderburgh,Ward 03 Precinct 16,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,189
Vanderburgh,Ward 03 Precinct 16,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,227
Vanderburgh,Ward 03 Precinct 16,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,314
Vanderburgh,Ward 03 Precinct 16,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,294
Vanderburgh,Ward 03 Precinct 16,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,301
Vanderburgh,Ward 03 Precinct 16,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,269
Vanderburgh,Ward 03 Precinct 16,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,296
Vanderburgh,Ward 03 Precinct 16,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,212
Vanderburgh,Ward 03 Precinct 16,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,125
Vanderburgh,Ward 03 Precinct 16,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,181
Vanderburgh,Ward 03 Precinct 17,President,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 17,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,7
Vanderburgh,Ward 03 Precinct 17,President,,1,REP,Donald J. TRUMP / JD Vance,308
Vanderburgh,Ward 03 Precinct 17,President,,1,DEM,Kamala D. HARRIS / Tim Walz,346
Vanderburgh,Ward 03 Precinct 17,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,8
Vanderburgh,Ward 03 Precinct 17,U.S. Senate,,1,LBT,Andrew HORNING,14
Vanderburgh,Ward 03 Precinct 17,U.S. Senate,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 17,U.S. Senate,,1,REP,Jim BANKS,331
Vanderburgh,Ward 03 Precinct 17,U.S. Senate,,1,DEM,Valerie McCRAY,320
Vanderburgh,Ward 03 Precinct 17,U.S. House,8,1,DEM,Erik HURT,295
Vanderburgh,Ward 03 Precinct 17,U.S. House,8,1,LBT,K Richard FITZLAFF,9
Vanderburgh,Ward 03 Precinct 17,U.S. House,8,1,REP,Mark MESSMER,357
Vanderburgh,Ward 03 Precinct 17,Governor,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 17,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,9
Vanderburgh,Ward 03 Precinct 17,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,338
Vanderburgh,Ward 03 Precinct 17,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,329
Vanderburgh,Ward 03 Precinct 17,Attorney General,,1,DEM,Destiny WELLS,324
Vanderburgh,Ward 03 Precinct 17,Attorney General,,1,REP,Todd ROKITA,340
Vanderburgh,Ward 03 Precinct 17,State Senate,50,1,IND,John WOODARD,114
Vanderburgh,Ward 03 Precinct 17,State Senate,50,1,REP,Vaneta BECKER,415
Vanderburgh,Ward 03 Precinct 17,State House,77,1,DEM,Alex BURTON,435
Vanderburgh,Ward 03 Precinct 17,County Commissioner,1,1,DEM,Mike GOEBEL,477
Vanderburgh,Ward 03 Precinct 17,County Commissioner,3,1,REP,Amy T. CANTERBURY,354
Vanderburgh,Ward 03 Precinct 17,County Commissioner,3,1,DEM,Hope FUSSNER,301
Vanderburgh,Ward 03 Precinct 17,County Coroner,,1,REP,Bryan UNDERWOOD,335
Vanderburgh,Ward 03 Precinct 17,County Coroner,,1,DEM,Keith MOSBY JR.,320
Vanderburgh,Ward 03 Precinct 17,County Recorder,,1,DEM,Gina ROBINSON UNGAR,282
Vanderburgh,Ward 03 Precinct 17,County Recorder,,1,REP,Russell G. LLOYD JR.,381
Vanderburgh,Ward 03 Precinct 17,County Surveyor,,1,REP,Linda FREEMAN,457
Vanderburgh,Ward 03 Precinct 17,County Treasurer,,1,REP,Brian A. GERTH,454
Vanderburgh,Ward 03 Precinct 17,Circuit Court Clerk,,1,REP,Dottie THOMAS,448
Vanderburgh,Ward 03 Precinct 17,County Council,At Large,3,DEM,Bob DEIG,293
Vanderburgh,Ward 03 Precinct 17,County Council,At Large,3,DEM,Dustin STEPHENS,217
Vanderburgh,Ward 03 Precinct 17,County Council,At Large,3,REP,Ed BASSEMIER,278
Vanderburgh,Ward 03 Precinct 17,County Council,At Large,3,REP,Jill Anne HAHN,308
Vanderburgh,Ward 03 Precinct 17,County Council,At Large,3,REP,Joe KIEFER II,318
Vanderburgh,Ward 03 Precinct 17,County Council,At Large,3,DEM,Karese D. JOHNSON,276
Vanderburgh,Ward 03 Precinct 17,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,199
Vanderburgh,Ward 03 Precinct 17,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,365
Vanderburgh,Ward 03 Precinct 17,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,442
Vanderburgh,Ward 03 Precinct 17,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,411
Vanderburgh,Ward 03 Precinct 17,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,440
Vanderburgh,Ward 03 Precinct 17,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,390
Vanderburgh,Ward 03 Precinct 17,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,403
Vanderburgh,Ward 03 Precinct 17,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,287
Vanderburgh,Ward 03 Precinct 17,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,234
Vanderburgh,Ward 03 Precinct 17,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,248
Vanderburgh,Ward 03 Precinct 18,President,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 18,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,4
Vanderburgh,Ward 03 Precinct 18,President,,1,REP,Donald J. TRUMP / JD Vance,121
Vanderburgh,Ward 03 Precinct 18,President,,1,DEM,Kamala D. HARRIS / Tim Walz,188
Vanderburgh,Ward 03 Precinct 18,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,1
Vanderburgh,Ward 03 Precinct 18,U.S. Senate,,1,LBT,Andrew HORNING,3
Vanderburgh,Ward 03 Precinct 18,U.S. Senate,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 18,U.S. Senate,,1,REP,Jim BANKS,126
Vanderburgh,Ward 03 Precinct 18,U.S. Senate,,1,DEM,Valerie McCRAY,182
Vanderburgh,Ward 03 Precinct 18,U.S. House,8,1,DEM,Erik HURT,177
Vanderburgh,Ward 03 Precinct 18,U.S. House,8,1,LBT,K Richard FITZLAFF,3
Vanderburgh,Ward 03 Precinct 18,U.S. House,8,1,REP,Mark MESSMER,128
Vanderburgh,Ward 03 Precinct 18,Governor,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 18,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,7
Vanderburgh,Ward 03 Precinct 18,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,184
Vanderburgh,Ward 03 Precinct 18,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,120
Vanderburgh,Ward 03 Precinct 18,Attorney General,,1,DEM,Destiny WELLS,188
Vanderburgh,Ward 03 Precinct 18,Attorney General,,1,REP,Todd ROKITA,121
Vanderburgh,Ward 03 Precinct 18,State House,77,1,DEM,Alex BURTON,229
Vanderburgh,Ward 03 Precinct 18,County Commissioner,1,1,DEM,Mike GOEBEL,226
Vanderburgh,Ward 03 Precinct 18,County Commissioner,3,1,REP,Amy T. CANTERBURY,127
Vanderburgh,Ward 03 Precinct 18,County Commissioner,3,1,DEM,Hope FUSSNER,176
Vanderburgh,Ward 03 Precinct 18,County Coroner,,1,REP,Bryan UNDERWOOD,136
Vanderburgh,Ward 03 Precinct 18,County Coroner,,1,DEM,Keith MOSBY JR.,167
Vanderburgh,Ward 03 Precinct 18,County Recorder,,1,DEM,Gina ROBINSON UNGAR,169
Vanderburgh,Ward 03 Precinct 18,County Recorder,,1,REP,Russell G. LLOYD JR.,134
Vanderburgh,Ward 03 Precinct 18,County Surveyor,,1,REP,Linda FREEMAN,192
Vanderburgh,Ward 03 Precinct 18,County Treasurer,,1,REP,Brian A. GERTH,203
Vanderburgh,Ward 03 Precinct 18,Circuit Court Clerk,,1,REP,Dottie THOMAS,202
Vanderburgh,Ward 03 Precinct 18,County Council,At Large,3,DEM,Bob DEIG,161
Vanderburgh,Ward 03 Precinct 18,County Council,At Large,3,DEM,Dustin STEPHENS,116
Vanderburgh,Ward 03 Precinct 18,County Council,At Large,3,REP,Ed BASSEMIER,114
Vanderburgh,Ward 03 Precinct 18,County Council,At Large,3,REP,Jill Anne HAHN,107
Vanderburgh,Ward 03 Precinct 18,County Council,At Large,3,REP,Joe KIEFER II,134
Vanderburgh,Ward 03 Precinct 18,County Council,At Large,3,DEM,Karese D. JOHNSON,140
Vanderburgh,Ward 03 Precinct 18,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,106
Vanderburgh,Ward 03 Precinct 18,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,167
Vanderburgh,Ward 03 Precinct 18,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,224
Vanderburgh,Ward 03 Precinct 18,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,203
Vanderburgh,Ward 03 Precinct 18,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,212
Vanderburgh,Ward 03 Precinct 18,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,196
Vanderburgh,Ward 03 Precinct 18,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,193
Vanderburgh,Ward 03 Precinct 18,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,126
Vanderburgh,Ward 03 Precinct 18,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,95
Vanderburgh,Ward 03 Precinct 18,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,113
Vanderburgh,Ward 03 Precinct 19,President,,1,,Write-In,3
Vanderburgh,Ward 03 Precinct 19,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,5
Vanderburgh,Ward 03 Precinct 19,President,,1,REP,Donald J. TRUMP / JD Vance,325
Vanderburgh,Ward 03 Precinct 19,President,,1,DEM,Kamala D. HARRIS / Tim Walz,378
Vanderburgh,Ward 03 Precinct 19,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,6
Vanderburgh,Ward 03 Precinct 19,U.S. Senate,,1,LBT,Andrew HORNING,11
Vanderburgh,Ward 03 Precinct 19,U.S. Senate,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 19,U.S. Senate,,1,REP,Jim BANKS,347
Vanderburgh,Ward 03 Precinct 19,U.S. Senate,,1,DEM,Valerie McCRAY,358
Vanderburgh,Ward 03 Precinct 19,U.S. House,8,1,DEM,Erik HURT,340
Vanderburgh,Ward 03 Precinct 19,U.S. House,8,1,LBT,K Richard FITZLAFF,15
Vanderburgh,Ward 03 Precinct 19,U.S. House,8,1,REP,Mark MESSMER,358
Vanderburgh,Ward 03 Precinct 19,Governor,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 19,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,9
Vanderburgh,Ward 03 Precinct 19,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,369
Vanderburgh,Ward 03 Precinct 19,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,340
Vanderburgh,Ward 03 Precinct 19,Attorney General,,1,DEM,Destiny WELLS,364
Vanderburgh,Ward 03 Precinct 19,Attorney General,,1,REP,Todd ROKITA,347
Vanderburgh,Ward 03 Precinct 19,State Senate,50,1,IND,John WOODARD,120
Vanderburgh,Ward 03 Precinct 19,State Senate,50,1,REP,Vaneta BECKER,456
Vanderburgh,Ward 03 Precinct 19,State House,77,1,DEM,Alex BURTON,454
Vanderburgh,Ward 03 Precinct 19,County Commissioner,1,1,DEM,Mike GOEBEL,500
Vanderburgh,Ward 03 Precinct 19,County Commissioner,3,1,REP,Amy T. CANTERBURY,370
Vanderburgh,Ward 03 Precinct 19,County Commissioner,3,1,DEM,Hope FUSSNER,327
Vanderburgh,Ward 03 Precinct 19,County Coroner,,1,REP,Bryan UNDERWOOD,342
Vanderburgh,Ward 03 Precinct 19,County Coroner,,1,DEM,Keith MOSBY JR.,358
Vanderburgh,Ward 03 Precinct 19,County Recorder,,1,DEM,Gina ROBINSON UNGAR,305
Vanderburgh,Ward 03 Precinct 19,County Recorder,,1,REP,Russell G. LLOYD JR.,400
Vanderburgh,Ward 03 Precinct 19,County Surveyor,,1,REP,Linda FREEMAN,471
Vanderburgh,Ward 03 Precinct 19,County Treasurer,,1,REP,Brian A. GERTH,483
Vanderburgh,Ward 03 Precinct 19,Circuit Court Clerk,,1,REP,Dottie THOMAS,500
Vanderburgh,Ward 03 Precinct 19,County Council,At Large,3,DEM,Bob DEIG,320
Vanderburgh,Ward 03 Precinct 19,County Council,At Large,3,DEM,Dustin STEPHENS,239
Vanderburgh,Ward 03 Precinct 19,County Council,At Large,3,REP,Ed BASSEMIER,283
Vanderburgh,Ward 03 Precinct 19,County Council,At Large,3,REP,Jill Anne HAHN,314
Vanderburgh,Ward 03 Precinct 19,County Council,At Large,3,REP,Joe KIEFER II,340
Vanderburgh,Ward 03 Precinct 19,County Council,At Large,3,DEM,Karese D. JOHNSON,292
Vanderburgh,Ward 03 Precinct 19,Vanderburgh Circuit Court Judge,,1,NP,Molly E. BRILES,211
Vanderburgh,Ward 03 Precinct 19,Vanderburgh Circuit Court Judge,,1,NP,Ryan HATFIELD,395
Vanderburgh,Ward 03 Precinct 19,Vanderburgh Superior Court Judge,2,1,NP,Wayne S. TROCKMAN,485
Vanderburgh,Ward 03 Precinct 19,Vanderburgh Superior Court Judge,4,1,NP,Gary James SCHUTTE II,430
Vanderburgh,Ward 03 Precinct 19,Vanderburgh Superior Court Judge,5,1,NP,Mary Margaret (Maggie) LLOYD,459
Vanderburgh,Ward 03 Precinct 19,Vanderburgh Superior Court Judge,6,1,NP,Jillian N. KRATOCHVIL,426
Vanderburgh,Ward 03 Precinct 19,Vanderburgh School Board,1,1,NP,Karen L. RAGLAND,427
Vanderburgh,Ward 03 Precinct 19,Vanderburgh School Board,3,2,NP,Amy L. DEVRIES,310
Vanderburgh,Ward 03 Precinct 19,Vanderburgh School Board,3,2,NP,Joshua James Taylor BARNETT,213
Vanderburgh,Ward 03 Precinct 19,Vanderburgh School Board,3,2,NP,Terry GAMBLIN,232
Vanderburgh,Ward 03 Precinct 20,President,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 20,President,,1,LBT,Chase OLIVER / Mike Ter MAAT,0
Vanderburgh,Ward 03 Precinct 20,President,,1,REP,Donald J. TRUMP / JD Vance,47
Vanderburgh,Ward 03 Precinct 20,President,,1,DEM,Kamala D. HARRIS / Tim Walz,65
Vanderburgh,Ward 03 Precinct 20,President,,1,WTP,Robert F. KENNEDY JR. / Nicole SHANAHAN,1
Vanderburgh,Ward 03 Precinct 20,U.S. Senate,,1,LBT,Andrew HORNING,2
Vanderburgh,Ward 03 Precinct 20,U.S. Senate,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 20,U.S. Senate,,1,REP,Jim BANKS,51
Vanderburgh,Ward 03 Precinct 20,U.S. Senate,,1,DEM,Valerie McCRAY,58
Vanderburgh,Ward 03 Precinct 20,U.S. House,8,1,DEM,Erik HURT,57
Vanderburgh,Ward 03 Precinct 20,U.S. House,8,1,LBT,K Richard FITZLAFF,2
Vanderburgh,Ward 03 Precinct 20,U.S. House,8,1,REP,Mark MESSMER,54
Vanderburgh,Ward 03 Precinct 20,Governor,,1,,Write-In,0
Vanderburgh,Ward 03 Precinct 20,Governor,,1,LBT,Donald RAINWATER / Tonya  HUDSON,4
Vanderburgh,Ward 03 Precinct 20,Governor,,1,DEM,Jennifer G. McCORMICK / Terry  GOODIN,60
Vanderburgh,Ward 03 Precinct 20,Governor,,1,REP,Mike BRAUN / Micah  BECKWITH,49
Vanderburgh,Ward 03 Precinct 20,Attorney General,,1,DEM,Destiny WELLS,62
Vanderburgh,Ward 03 Precinct 20,Attorney General,,1,REP,Todd ROKITA,51
Vanderburgh,Ward 03 Precinct 20,State House,77,1,DEM,Alex BURTON,81
Vanderburgh,Ward 03 Precinct 20,County Commissioner,1,1,DEM,Mike GOEBEL,86
Vanderburgh,Ward 03 Precinct 20,County Commissioner,3,1,REP,Amy T. CANTERBURY,51
Vanderburgh,Ward 03 Precinct 20,County Commissioner,3,1,DEM,Hope FUSSNER,60
Vanderburgh,Ward 03 Precinct 20,County Coroner,,1,REP,Bryan UNDERWOOD,50
Vanderburgh,Ward 03 Precinct 20,County Coroner,,1,DEM,Keith MOSBY JR.,62
Vanderburgh,Ward 03 Precinct 20,County Recorder,,1,DEM,Gina ROBINSON UNGAR,58
