county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Ripley,OTTER CREEK 1 - HOLTON,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COUNTY RECORDER,,MONICA L HANSEN,REP,43,18,2,63
Ripley,OTTER CREEK 1 - HOLTON,COUNTY RECORDER,,Under Votes,,9,4,2,15
Ripley,OTTER CREEK 1 - HOLTON,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COUNTY TREASURER,,LISA VESTAL,REP,43,18,2,63
Ripley,OTTER CREEK 1 - HOLTON,COUNTY TREASURER,,Under Votes,,9,4,2,15
Ripley,OTTER CREEK 1 - HOLTON,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COUNTY CORONER,,JASON BAILEY,REP,41,18,2,61
Ripley,OTTER CREEK 1 - HOLTON,COUNTY CORONER,,Under Votes,,11,4,2,17
Ripley,OTTER CREEK 1 - HOLTON,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,41,18,2,61
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,11,4,2,17
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,41,19,2,62
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,11,3,2,16
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,26,11,1,38
Ripley,OTTER CREEK 1 - HOLTON,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,27,13,0,40
Ripley,OTTER CREEK 1 - HOLTON,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,15,12,1,28
Ripley,OTTER CREEK 1 - HOLTON,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,12,3,2,17
Ripley,OTTER CREEK 1 - HOLTON,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,76,27,8,111
Ripley,OTTER CREEK 1 - HOLTON,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,TOWN CLERK-TREASURER HOLTON,,ANGELA (ANGI) FARRELL,REP,43,18,2,63
Ripley,OTTER CREEK 1 - HOLTON,TOWN CLERK-TREASURER HOLTON,,Under Votes,,9,4,2,15
Ripley,OTTER CREEK 1 - HOLTON,TOWN CLERK-TREASURER HOLTON,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,TOWN CLERK-TREASURER HOLTON,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,TOWN COUNCIL MEMBER AT LARGE HOLTON,,PAUL HUGHES,REP,32,15,2,49
Ripley,OTTER CREEK 1 - HOLTON,TOWN COUNCIL MEMBER AT LARGE HOLTON,,PHYLLIS NIGHBERT,REP,21,11,2,34
Ripley,OTTER CREEK 1 - HOLTON,TOWN COUNCIL MEMBER AT LARGE HOLTON,,ANDREW J STRATTON,REP,25,11,2,38
Ripley,OTTER CREEK 1 - HOLTON,TOWN COUNCIL MEMBER AT LARGE HOLTON,,Under Votes,,78,29,6,113
Ripley,OTTER CREEK 1 - HOLTON,TOWN COUNCIL MEMBER AT LARGE HOLTON,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,AMY L MILLER,NON,32,16,3,51
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Under Votes,,20,6,1,27
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,RACHEL A LAWHORN,NON,31,15,2,48
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Under Votes,,21,7,2,30
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,JUSTIN STURGEON,NON,28,11,2,41
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,24,11,2,37
Ripley,OTTER CREEK 1 - HOLTON,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,19,9,2,30
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,14,7,1,22
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,19,6,1,26
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,26,8,2,36
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,13,7,1,21
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,13,7,1,21
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,26,10,2,38
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,13,4,1,18
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,13,8,1,22
Ripley,OTTER CREEK 1 - HOLTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,23,10,1,34
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,14,4,1,19
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,15,8,1,24
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,1,1
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,26,7,2,35
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,11,6,1,18
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,15,9,1,25
Ripley,OTTER CREEK 1 - HOLTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,Registered Voters,,,,,,,382
Ripley,OTTER CREEK 2,Ballots Cast,,,,,,,293
Ripley,OTTER CREEK 2,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,124,51,2,177
Ripley,OTTER CREEK 2,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,11,13,0,24
Ripley,OTTER CREEK 2,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,1,0,0,1
Ripley,OTTER CREEK 2,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,1,0,0,1
Ripley,OTTER CREEK 2,STRAIGHT PARTY,,Under Votes,,58,27,5,90
Ripley,OTTER CREEK 2,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,PUBLIC QUESTION #1,,YES,,72,35,0,107
Ripley,OTTER CREEK 2,PUBLIC QUESTION #1,,NO,,94,33,7,134
Ripley,OTTER CREEK 2,PUBLIC QUESTION #1,,Under Votes,,29,23,0,52
Ripley,OTTER CREEK 2,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,President,,Donald J. Trump,REP,174,73,7,254
Ripley,OTTER CREEK 2,President,,Kamala D. Harris,DEM,19,16,0,35
Ripley,OTTER CREEK 2,President,,Chase Oliver,LIB,0,0,0,0
Ripley,OTTER CREEK 2,President,,Robert F. Kennedy Jr.,WTP,1,1,0,2
Ripley,OTTER CREEK 2,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,CAROL ASHER (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,PAIJ BORING (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,PETER SONSKI (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,OTTER CREEK 2,President,,Under Votes,,1,1,0,2
Ripley,OTTER CREEK 2,President,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,President,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,U.S. Senate,,JIM BANKS,REP,169,68,7,244
Ripley,OTTER CREEK 2,U.S. Senate,,VALERIE McCRAY,DEM,19,16,0,35
Ripley,OTTER CREEK 2,U.S. Senate,,ANDREW HORNING,LIB,2,1,0,3
Ripley,OTTER CREEK 2,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,OTTER CREEK 2,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,OTTER CREEK 2,U.S. Senate,,Under Votes,,5,6,0,11
Ripley,OTTER CREEK 2,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,Governor,,MIKE BRAUN,REP,161,61,5,227
Ripley,OTTER CREEK 2,Governor,,JENNIFER G. McCORMICK,DEM,22,21,0,43
Ripley,OTTER CREEK 2,Governor,,DONALD RAINWATER,LIB,9,5,2,16
Ripley,OTTER CREEK 2,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,OTTER CREEK 2,Governor,,Under Votes,,3,4,0,7
Ripley,OTTER CREEK 2,Governor,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,Governor,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,Attorney General,,TODD ROKITA,REP,170,69,7,246
Ripley,OTTER CREEK 2,Attorney General,,DESTINY WELLS,DEM,20,17,0,37
Ripley,OTTER CREEK 2,Attorney General,,Under Votes,,5,5,0,10
Ripley,OTTER CREEK 2,Attorney General,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,U.S. House,9,ERIN HOUCHIN,REP,167,70,6,243
Ripley,OTTER CREEK 2,U.S. House,9,TIMOTHY (TIM) PECK,DEM,19,17,0,36
Ripley,OTTER CREEK 2,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,4,1,1,6
Ripley,OTTER CREEK 2,U.S. House,9,Under Votes,,5,3,0,8
Ripley,OTTER CREEK 2,U.S. House,9,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,State Senate,42,JEAN LEISING,REP,178,76,7,261
Ripley,OTTER CREEK 2,State Senate,42,Under Votes,,17,15,0,32
Ripley,OTTER CREEK 2,State Senate,42,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,State House,67,ALEX ZIMMERMAN,REP,176,72,7,255
Ripley,OTTER CREEK 2,State House,67,Under Votes,,19,19,0,38
Ripley,OTTER CREEK 2,State House,67,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,State House,67,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,178,75,7,260
Ripley,OTTER CREEK 2,CIRCUIT COURT CLERK,,Under Votes,,17,16,0,33
Ripley,OTTER CREEK 2,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COUNTY RECORDER,,MONICA L HANSEN,REP,181,77,7,265
Ripley,OTTER CREEK 2,COUNTY RECORDER,,Under Votes,,14,14,0,28
Ripley,OTTER CREEK 2,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COUNTY TREASURER,,LISA VESTAL,REP,175,72,6,253
Ripley,OTTER CREEK 2,COUNTY TREASURER,,Under Votes,,20,19,1,40
Ripley,OTTER CREEK 2,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COUNTY CORONER,,JASON BAILEY,REP,177,70,7,254
Ripley,OTTER CREEK 2,COUNTY CORONER,,Under Votes,,18,21,0,39
Ripley,OTTER CREEK 2,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,176,67,6,249
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,19,24,1,44
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,177,70,7,254
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,18,21,0,39
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,127,42,6,175
Ripley,OTTER CREEK 2,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,99,39,5,143
Ripley,OTTER CREEK 2,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,86,38,6,130
Ripley,OTTER CREEK 2,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,40,22,0,62
Ripley,OTTER CREEK 2,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,233,132,4,369
Ripley,OTTER CREEK 2,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,AMY L MILLER,NON,129,49,7,185
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Under Votes,,66,42,0,108
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,RACHEL A LAWHORN,NON,123,44,7,174
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Under Votes,,72,47,0,119
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 6",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,JUSTIN STURGEON,NON,114,33,7,154
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,81,58,0,139
Ripley,OTTER CREEK 2,"SCHOOL BOARD MEMBER SOUTH RIPLEY COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,95,32,4,131
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,49,20,3,72
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,51,39,0,90
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,93,26,4,123
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,49,23,3,75
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,53,42,0,95
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,101,28,4,133
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,41,20,3,64
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,53,43,0,96
Ripley,OTTER CREEK 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,100,30,4,134
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,40,19,3,62
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,55,42,0,97
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,97,31,4,132
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,44,19,3,66
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,54,41,0,95
Ripley,OTTER CREEK 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,Registered Voters,,,,,,,140
Ripley,OTTER CREEK 2 - HOLTON,Ballots Cast,,,,,,,80
Ripley,OTTER CREEK 2 - HOLTON,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,20,20,0,40
Ripley,OTTER CREEK 2 - HOLTON,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,7,3,0,10
Ripley,OTTER CREEK 2 - HOLTON,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,1,0,0,1
Ripley,OTTER CREEK 2 - HOLTON,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,1,0,0,1
Ripley,OTTER CREEK 2 - HOLTON,STRAIGHT PARTY,,Under Votes,,21,4,3,28
Ripley,OTTER CREEK 2 - HOLTON,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,PUBLIC QUESTION #1,,YES,,24,10,2,36
Ripley,OTTER CREEK 2 - HOLTON,PUBLIC QUESTION #1,,NO,,17,7,1,25
Ripley,OTTER CREEK 2 - HOLTON,PUBLIC QUESTION #1,,Under Votes,,9,10,0,19
Ripley,OTTER CREEK 2 - HOLTON,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,Donald J. Trump,REP,38,22,1,61
Ripley,OTTER CREEK 2 - HOLTON,President,,Kamala D. Harris,DEM,11,5,2,18
Ripley,OTTER CREEK 2 - HOLTON,President,,Chase Oliver,LIB,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,Robert F. Kennedy Jr.,WTP,1,0,0,1
Ripley,OTTER CREEK 2 - HOLTON,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,CAROL ASHER (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,PAIJ BORING (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,PETER SONSKI (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,Under Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,President,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,JIM BANKS,REP,40,21,1,62
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,VALERIE McCRAY,DEM,9,5,2,16
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,ANDREW HORNING,LIB,1,0,0,1
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,Under Votes,,0,1,0,1
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,Governor,,MIKE BRAUN,REP,29,20,0,49
Ripley,OTTER CREEK 2 - HOLTON,Governor,,JENNIFER G. McCORMICK,DEM,15,5,2,22
Ripley,OTTER CREEK 2 - HOLTON,Governor,,DONALD RAINWATER,LIB,6,2,1,9
Ripley,OTTER CREEK 2 - HOLTON,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,Governor,,Under Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,Governor,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,Governor,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,Attorney General,,TODD ROKITA,REP,39,22,1,62
Ripley,OTTER CREEK 2 - HOLTON,Attorney General,,DESTINY WELLS,DEM,11,4,2,17
Ripley,OTTER CREEK 2 - HOLTON,Attorney General,,Under Votes,,0,1,0,1
Ripley,OTTER CREEK 2 - HOLTON,Attorney General,,Over Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,OTTER CREEK 2 - HOLTON,U.S. House,9,ERIN HOUCHIN,REP,37,22,1,60
Ripley,OTTER CREEK 2 - HOLTON,U.S. House,9,TIMOTHY (TIM) PECK,DEM,12,5,2,19
Ripley,OTTER CREEK 2 - HOLTON,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,1,0,0,1
