county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Floyd,Georgetown - 4,Court of Appeals Dist 1-Foley,,,No,289,167,111,11,0
Floyd,Georgetown - 4,Court of Appeals Dist 4-Pyle III,,,Yes,711,427,265,19,0
Floyd,Georgetown - 4,Court of Appeals Dist 4-Pyle III,,,No,295,170,113,12,0
Floyd,Georgetown - 5,Registered Voters,,,,1640,,,,
Floyd,Georgetown - 5,Ballots Cast,,,,1095,630,435,30,0
Floyd,Georgetown - 5,Public Question-Const Amendment,,,Yes,480,272,193,15,0
Floyd,Georgetown - 5,Public Question-Const Amendment,,,No,615,358,242,15,0
Floyd,Georgetown - 5,Straight Ticket,,REP,Republican,453,261,181,11,0
Floyd,Georgetown - 5,Straight Ticket,,DEM,Democratic,212,141,64,7,0
Floyd,Georgetown - 5,Straight Ticket,,LBT,Libertarian,2,0,2,0,0
Floyd,Georgetown - 5,Straight Ticket,,WTP,We The People,7,1,6,0,0
Floyd,Georgetown - 5,President,,REP,Donald J TRUMP / JD VANCE,744,415,307,22,0
Floyd,Georgetown - 5,President,,DEM,Kamala D HARRIS / Tim WALZ,414,255,141,18,0
Floyd,Georgetown - 5,President,,LBT,Chase OLIVER / Mike ter MAAT,7,2,5,0,0
Floyd,Georgetown - 5,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,13,4,8,1,0
Floyd,Georgetown - 5,President,,,Write-In,0,0,0,0,0
Floyd,Georgetown - 5,U.S. Senate,,REP,Jim BANKS,744,419,302,23,0
Floyd,Georgetown - 5,U.S. Senate,,DEM,Valerie McCRAY,393,247,129,17,0
Floyd,Georgetown - 5,U.S. Senate,,LBT,Andrew HORNING,35,9,26,0,0
Floyd,Georgetown - 5,U.S. Senate,,,Write-In,1,0,1,0,0
Floyd,Georgetown - 5,Governor,,REP,Mike BRAUN / Micah BECKWITH,712,399,292,21,0
Floyd,Georgetown - 5,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,426,268,139,19,0
Floyd,Georgetown - 5,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,44,12,32,0,0
Floyd,Georgetown - 5,Governor,,,Write-In,0,0,0,0,0
Floyd,Georgetown - 5,Attorney General,,REP,Todd ROKITA,771,425,324,22,0
Floyd,Georgetown - 5,Attorney General,,DEM,Destiny WELLS,399,250,131,18,0
Floyd,Georgetown - 5,U.S. House,9,REP,Erin HOUCHIN,775,434,317,24,0
Floyd,Georgetown - 5,U.S. House,9,DEM,Timothy (Tim) PECK,365,230,119,16,0
Floyd,Georgetown - 5,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,33,12,21,0,0
Floyd,Georgetown - 5,State House,72,REP,Edward D (Ed) CLERE,790,446,322,22,0
Floyd,Georgetown - 5,State House,72,DEM,Jason APPLEGATE,386,232,135,19,0
Floyd,Georgetown - 5,County Recorder,,REP,Lois NAVILLE ENDRIS,929,520,380,29,0
Floyd,Georgetown - 5,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Georgetown - 5,County Treasurer,,REP,Steve BURKS,753,414,318,21,0
Floyd,Georgetown - 5,County Treasurer,,DEM,Vickie TENCER,406,256,131,19,0
Floyd,Georgetown - 5,County Coroner,,REP,Matthew TOMLIN,708,388,302,18,0
Floyd,Georgetown - 5,County Coroner,,DEM,Amy M CULWELL,453,284,148,21,0
Floyd,Georgetown - 5,County Surveyor,,REP,John G BRINKWORTH III,926,514,383,29,0
Floyd,Georgetown - 5,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Georgetown - 5,County Commissioner,2,REP,Frank A LOOP,778,431,323,24,0
Floyd,Georgetown - 5,County Commissioner,2,DEM,Veronica M COMBS,386,234,135,17,0
Floyd,Georgetown - 5,County Commissioner,3,REP,Jason SHARP,705,385,300,20,0
Floyd,Georgetown - 5,County Commissioner,3,DEM,Tim HARBISON,458,285,152,21,0
Floyd,Georgetown - 5,County Council Member,At Large,REP,D M BAGSHAW,597,329,255,13,0
Floyd,Georgetown - 5,County Council Member,At Large,REP,Matt MILLIES,604,339,253,12,0
Floyd,Georgetown - 5,County Council Member,At Large,REP,Sam SARKISIAN,608,347,246,15,0
Floyd,Georgetown - 5,County Council Member,At Large,DEM,Daniel T HARRIS,294,186,96,12,0
Floyd,Georgetown - 5,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,357,217,124,16,0
Floyd,Georgetown - 5,County Council Member,At Large,DEM,Brad STRIEGEL,416,255,150,11,0
Floyd,Georgetown - 5,County Council Member,At Large,LBT,Morgan BEATTY,137,66,69,2,0
Floyd,Georgetown - 5,Floyd County School Board,At Large,,Ann CURRUTHER,404,249,148,7,0
Floyd,Georgetown - 5,Floyd County School Board,At Large,,Jennie HIGBIE,236,116,113,7,0
Floyd,Georgetown - 5,Floyd County School Board,At Large,,Matt MAYFIELD,277,149,117,11,0
Floyd,Georgetown - 5,Floyd County School Board,3,,Elizabeth A GALLIGAN,787,438,325,24,0
Floyd,Georgetown - 5,Floyd County School Board,4,,Rebecca Jo GARDENOUR,703,397,282,24,0
Floyd,Georgetown - 5,IN Supreme Court-Rush,,,Yes,711,403,284,24,0
Floyd,Georgetown - 5,IN Supreme Court-Rush,,,No,240,143,92,5,0
Floyd,Georgetown - 5,IN Supreme Court-Massa,,,Yes,685,394,272,19,0
Floyd,Georgetown - 5,IN Supreme Court-Massa,,,No,250,142,99,9,0
Floyd,Georgetown - 5,IN Supreme Court-Molter,,,Yes,675,386,270,19,0
Floyd,Georgetown - 5,IN Supreme Court-Molter,,,No,257,149,100,8,0
Floyd,Georgetown - 5,Court of Appeals Dist 1-Foley,,,Yes,691,392,280,19,0
Floyd,Georgetown - 5,Court of Appeals Dist 1-Foley,,,No,237,139,89,9,0
Floyd,Georgetown - 5,Court of Appeals Dist 4-Pyle III,,,Yes,672,378,273,21,0
Floyd,Georgetown - 5,Court of Appeals Dist 4-Pyle III,,,No,251,147,97,7,0
Floyd,Georgetown - 6,Registered Voters,,,,1183,,,,
Floyd,Georgetown - 6,Ballots Cast,,,,680,325,332,23,0
Floyd,Georgetown - 6,Public Question-Const Amendment,,,Yes,331,156,163,12,0
Floyd,Georgetown - 6,Public Question-Const Amendment,,,No,349,169,169,11,0
Floyd,Georgetown - 6,Straight Ticket,,REP,Republican,318,131,180,7,0
Floyd,Georgetown - 6,Straight Ticket,,DEM,Democratic,147,82,57,8,0
Floyd,Georgetown - 6,Straight Ticket,,LBT,Libertarian,4,1,3,0,0
Floyd,Georgetown - 6,Straight Ticket,,WTP,We The People,4,2,2,0,0
Floyd,Georgetown - 6,President,,REP,Donald J TRUMP / JD VANCE,499,215,270,14,0
Floyd,Georgetown - 6,President,,DEM,Kamala D HARRIS / Tim WALZ,244,127,98,19,0
Floyd,Georgetown - 6,President,,LBT,Chase OLIVER / Mike ter MAAT,11,4,7,0,0
Floyd,Georgetown - 6,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,3,1,2,0,0
Floyd,Georgetown - 6,President,,,Write-In,1,1,0,0,0
Floyd,Georgetown - 6,U.S. Senate,,REP,Jim BANKS,467,202,251,14,0
Floyd,Georgetown - 6,U.S. Senate,,DEM,Valerie McCRAY,254,133,105,16,0
Floyd,Georgetown - 6,U.S. Senate,,LBT,Andrew HORNING,29,11,17,1,0
Floyd,Georgetown - 6,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Georgetown - 6,Governor,,REP,Mike BRAUN / Micah BECKWITH,453,198,241,14,0
Floyd,Georgetown - 6,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,269,136,116,17,0
Floyd,Georgetown - 6,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,33,13,19,1,0
Floyd,Georgetown - 6,Governor,,,Write-In,0,0,0,0,0
Floyd,Georgetown - 6,Attorney General,,REP,Todd ROKITA,494,213,267,14,0
Floyd,Georgetown - 6,Attorney General,,DEM,Destiny WELLS,257,133,107,17,0
Floyd,Georgetown - 6,U.S. House,9,REP,Erin HOUCHIN,494,217,263,14,0
Floyd,Georgetown - 6,U.S. House,9,DEM,Timothy (Tim) PECK,230,123,92,15,0
Floyd,Georgetown - 6,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,27,7,18,2,0
Floyd,Georgetown - 6,State House,72,REP,Edward D (Ed) CLERE,493,216,262,15,0
Floyd,Georgetown - 6,State House,72,DEM,Jason APPLEGATE,257,128,111,18,0
Floyd,Georgetown - 6,County Recorder,,REP,Lois NAVILLE ENDRIS,591,256,314,21,0
Floyd,Georgetown - 6,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Georgetown - 6,County Treasurer,,REP,Steve BURKS,488,210,263,15,0
Floyd,Georgetown - 6,County Treasurer,,DEM,Vickie TENCER,251,133,102,16,0
Floyd,Georgetown - 6,County Coroner,,REP,Matthew TOMLIN,465,196,256,13,0
Floyd,Georgetown - 6,County Coroner,,DEM,Amy M CULWELL,280,147,115,18,0
Floyd,Georgetown - 6,County Surveyor,,REP,John G BRINKWORTH III,589,257,311,21,0
Floyd,Georgetown - 6,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Georgetown - 6,County Commissioner,2,REP,Frank A LOOP,486,208,264,14,0
Floyd,Georgetown - 6,County Commissioner,2,DEM,Veronica M COMBS,263,140,106,17,0
Floyd,Georgetown - 6,County Commissioner,3,REP,Jason SHARP,471,200,258,13,0
Floyd,Georgetown - 6,County Commissioner,3,DEM,Tim HARBISON,273,145,110,18,0
Floyd,Georgetown - 6,County Council Member,At Large,REP,D M BAGSHAW,402,178,212,12,0
Floyd,Georgetown - 6,County Council Member,At Large,REP,Matt MILLIES,400,174,215,11,0
Floyd,Georgetown - 6,County Council Member,At Large,REP,Sam SARKISIAN,389,181,198,10,0
Floyd,Georgetown - 6,County Council Member,At Large,DEM,Daniel T HARRIS,190,108,69,13,0
Floyd,Georgetown - 6,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,223,123,85,15,0
Floyd,Georgetown - 6,County Council Member,At Large,DEM,Brad STRIEGEL,263,142,108,13,0
Floyd,Georgetown - 6,County Council Member,At Large,LBT,Morgan BEATTY,103,41,58,4,0
Floyd,Georgetown - 6,Floyd County School Board,At Large,,Ann CURRUTHER,222,101,116,5,0
Floyd,Georgetown - 6,Floyd County School Board,At Large,,Jennie HIGBIE,175,88,76,11,0
Floyd,Georgetown - 6,Floyd County School Board,At Large,,Matt MAYFIELD,202,98,96,8,0
Floyd,Georgetown - 6,Floyd County School Board,3,,Elizabeth A GALLIGAN,512,248,246,18,0
Floyd,Georgetown - 6,Floyd County School Board,4,,Rebecca Jo GARDENOUR,452,223,211,18,0
Floyd,Georgetown - 6,IN Supreme Court-Rush,,,Yes,435,198,216,21,0
Floyd,Georgetown - 6,IN Supreme Court-Rush,,,No,205,107,93,5,0
Floyd,Georgetown - 6,IN Supreme Court-Massa,,,Yes,422,186,220,16,0
Floyd,Georgetown - 6,IN Supreme Court-Massa,,,No,211,117,84,10,0
Floyd,Georgetown - 6,IN Supreme Court-Molter,,,Yes,424,194,214,16,0
Floyd,Georgetown - 6,IN Supreme Court-Molter,,,No,200,106,85,9,0
Floyd,Georgetown - 6,Court of Appeals Dist 1-Foley,,,Yes,435,203,215,17,0
Floyd,Georgetown - 6,Court of Appeals Dist 1-Foley,,,No,185,96,82,7,0
Floyd,Georgetown - 6,Court of Appeals Dist 4-Pyle III,,,Yes,415,192,206,17,0
Floyd,Georgetown - 6,Court of Appeals Dist 4-Pyle III,,,No,196,99,91,6,0
Floyd,Georgetown - 7,Registered Voters,,,,848,,,,
Floyd,Georgetown - 7,Ballots Cast,,,,568,329,215,24,0
Floyd,Georgetown - 7,Public Question-Const Amendment,,,Yes,261,159,91,11,0
Floyd,Georgetown - 7,Public Question-Const Amendment,,,No,307,170,124,13,0
Floyd,Georgetown - 7,Straight Ticket,,REP,Republican,305,174,126,5,0
Floyd,Georgetown - 7,Straight Ticket,,DEM,Democratic,95,63,28,4,0
Floyd,Georgetown - 7,Straight Ticket,,LBT,Libertarian,1,0,1,0,0
Floyd,Georgetown - 7,Straight Ticket,,WTP,We The People,2,0,2,0,0
Floyd,Georgetown - 7,President,,REP,Donald J TRUMP / JD VANCE,442,253,174,15,0
Floyd,Georgetown - 7,President,,DEM,Kamala D HARRIS / Tim WALZ,176,116,51,9,0
Floyd,Georgetown - 7,President,,LBT,Chase OLIVER / Mike ter MAAT,5,1,4,0,0
Floyd,Georgetown - 7,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,5,1,3,1,0
Floyd,Georgetown - 7,President,,,Write-In,0,0,0,0,0
Floyd,Georgetown - 7,U.S. Senate,,REP,Jim BANKS,442,249,176,17,0
Floyd,Georgetown - 7,U.S. Senate,,DEM,Valerie McCRAY,174,112,52,10,0
Floyd,Georgetown - 7,U.S. Senate,,LBT,Andrew HORNING,9,4,5,0,0
Floyd,Georgetown - 7,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Georgetown - 7,Governor,,REP,Mike BRAUN / Micah BECKWITH,423,238,168,17,0
Floyd,Georgetown - 7,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,190,126,54,10,0
Floyd,Georgetown - 7,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,14,3,11,0,0
Floyd,Georgetown - 7,Governor,,,Write-In,0,0,0,0,0
Floyd,Georgetown - 7,Attorney General,,REP,Todd ROKITA,447,250,182,15,0
Floyd,Georgetown - 7,Attorney General,,DEM,Destiny WELLS,177,116,50,11,0
Floyd,Georgetown - 7,U.S. House,9,REP,Erin HOUCHIN,446,252,177,17,0
Floyd,Georgetown - 7,U.S. House,9,DEM,Timothy (Tim) PECK,170,109,51,10,0
Floyd,Georgetown - 7,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,10,5,5,0,0
Floyd,Georgetown - 7,State House,72,REP,Edward D (Ed) CLERE,439,251,171,17,0
Floyd,Georgetown - 7,State House,72,DEM,Jason APPLEGATE,180,111,60,9,0
Floyd,Georgetown - 7,County Recorder,,REP,Lois NAVILLE ENDRIS,528,303,205,20,0
Floyd,Georgetown - 7,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Georgetown - 7,County Treasurer,,REP,Steve BURKS,446,255,176,15,0
Floyd,Georgetown - 7,County Treasurer,,DEM,Vickie TENCER,166,104,52,10,0
Floyd,Georgetown - 7,County Coroner,,REP,Matthew TOMLIN,418,232,174,12,0
Floyd,Georgetown - 7,County Coroner,,DEM,Amy M CULWELL,203,131,57,15,0
Floyd,Georgetown - 7,County Surveyor,,REP,John G BRINKWORTH III,516,298,198,20,0
Floyd,Georgetown - 7,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Georgetown - 7,County Commissioner,2,REP,Frank A LOOP,451,259,175,17,0
Floyd,Georgetown - 7,County Commissioner,2,DEM,Veronica M COMBS,170,106,55,9,0
Floyd,Georgetown - 7,County Commissioner,3,REP,Jason SHARP,420,237,168,15,0
Floyd,Georgetown - 7,County Commissioner,3,DEM,Tim HARBISON,199,126,63,10,0
Floyd,Georgetown - 7,County Council Member,At Large,REP,D M BAGSHAW,348,202,132,14,0
Floyd,Georgetown - 7,County Council Member,At Large,REP,Matt MILLIES,351,200,138,13,0
Floyd,Georgetown - 7,County Council Member,At Large,REP,Sam SARKISIAN,333,188,130,15,0
Floyd,Georgetown - 7,County Council Member,At Large,DEM,Daniel T HARRIS,127,80,41,6,0
Floyd,Georgetown - 7,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,156,101,47,8,0
Floyd,Georgetown - 7,County Council Member,At Large,DEM,Brad STRIEGEL,189,120,60,9,0
Floyd,Georgetown - 7,County Council Member,At Large,LBT,Morgan BEATTY,76,39,36,1,0
Floyd,Georgetown - 7,Floyd County School Board,At Large,,Ann CURRUTHER,195,127,66,2,0
Floyd,Georgetown - 7,Floyd County School Board,At Large,,Jennie HIGBIE,136,82,45,9,0
Floyd,Georgetown - 7,Floyd County School Board,At Large,,Matt MAYFIELD,145,80,56,9,0
Floyd,Georgetown - 7,Floyd County School Board,3,,Elizabeth A GALLIGAN,407,241,146,20,0
Floyd,Georgetown - 7,Floyd County School Board,4,,Rebecca Jo GARDENOUR,344,207,120,17,0
Floyd,Georgetown - 7,IN Supreme Court-Rush,,,Yes,380,222,140,18,0
Floyd,Georgetown - 7,IN Supreme Court-Rush,,,No,118,68,45,5,0
Floyd,Georgetown - 7,IN Supreme Court-Massa,,,Yes,379,220,144,15,0
Floyd,Georgetown - 7,IN Supreme Court-Massa,,,No,117,68,41,8,0
Floyd,Georgetown - 7,IN Supreme Court-Molter,,,Yes,374,214,143,17,0
Floyd,Georgetown - 7,IN Supreme Court-Molter,,,No,122,75,41,6,0
Floyd,Georgetown - 7,Court of Appeals Dist 1-Foley,,,Yes,380,221,142,17,0
Floyd,Georgetown - 7,Court of Appeals Dist 1-Foley,,,No,110,64,41,5,0
Floyd,Georgetown - 7,Court of Appeals Dist 4-Pyle III,,,Yes,371,213,141,17,0
Floyd,Georgetown - 7,Court of Appeals Dist 4-Pyle III,,,No,115,71,40,4,0
Floyd,Greenville - 1,Registered Voters,,,,1246,,,,
Floyd,Greenville - 1,Ballots Cast,,,,839,571,245,23,0
Floyd,Greenville - 1,Public Question-Const Amendment,,,Yes,410,292,110,8,0
Floyd,Greenville - 1,Public Question-Const Amendment,,,No,429,279,135,15,0
Floyd,Greenville - 1,Straight Ticket,,REP,Republican,382,265,112,5,0
Floyd,Greenville - 1,Straight Ticket,,DEM,Democratic,150,94,49,7,0
Floyd,Greenville - 1,Straight Ticket,,LBT,Libertarian,2,0,2,0,0
Floyd,Greenville - 1,Straight Ticket,,WTP,We The People,5,3,2,0,0
Floyd,Greenville - 1,President,,REP,Donald J TRUMP / JD VANCE,636,443,177,16,0
Floyd,Greenville - 1,President,,DEM,Kamala D HARRIS / Tim WALZ,268,175,74,19,0
Floyd,Greenville - 1,President,,LBT,Chase OLIVER / Mike ter MAAT,10,7,3,0,0
Floyd,Greenville - 1,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,8,4,4,0,0
Floyd,Greenville - 1,President,,,Write-In,1,1,0,0,0
Floyd,Greenville - 1,U.S. Senate,,REP,Jim BANKS,629,441,174,14,0
Floyd,Greenville - 1,U.S. Senate,,DEM,Valerie McCRAY,269,170,79,20,0
Floyd,Greenville - 1,U.S. Senate,,LBT,Andrew HORNING,22,13,9,0,0
Floyd,Greenville - 1,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Greenville - 1,Governor,,REP,Mike BRAUN / Micah BECKWITH,606,426,164,16,0
Floyd,Greenville - 1,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,291,188,84,19,0
Floyd,Greenville - 1,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,30,15,15,0,0
Floyd,Greenville - 1,Governor,,,Write-In,0,0,0,0,0
Floyd,Greenville - 1,Attorney General,,REP,Todd ROKITA,642,444,183,15,0
Floyd,Greenville - 1,Attorney General,,DEM,Destiny WELLS,274,177,78,19,0
Floyd,Greenville - 1,U.S. House,9,REP,Erin HOUCHIN,649,452,182,15,0
Floyd,Greenville - 1,U.S. House,9,DEM,Timothy (Tim) PECK,253,161,72,20,0
Floyd,Greenville - 1,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,17,10,7,0,0
Floyd,Greenville - 1,State House,70,REP,Karen ENGLEMAN,634,443,176,15,0
Floyd,Greenville - 1,State House,70,DEM,Sarah BLESSING,281,176,84,21,0
Floyd,Greenville - 1,County Recorder,,REP,Lois NAVILLE ENDRIS,768,527,218,23,0
Floyd,Greenville - 1,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Greenville - 1,County Treasurer,,REP,Steve BURKS,643,441,187,15,0
Floyd,Greenville - 1,County Treasurer,,DEM,Vickie TENCER,267,177,73,17,0
Floyd,Greenville - 1,County Coroner,,REP,Matthew TOMLIN,562,383,166,13,0
Floyd,Greenville - 1,County Coroner,,DEM,Amy M CULWELL,350,236,95,19,0
Floyd,Greenville - 1,County Surveyor,,REP,John G BRINKWORTH III,761,524,214,23,0
Floyd,Greenville - 1,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Greenville - 1,County Commissioner,2,REP,Frank A LOOP,678,471,188,19,0
Floyd,Greenville - 1,County Commissioner,2,DEM,Veronica M COMBS,244,155,73,16,0
Floyd,Greenville - 1,County Commissioner,3,REP,Jason SHARP,584,395,174,15,0
Floyd,Greenville - 1,County Commissioner,3,DEM,Tim HARBISON,328,223,85,20,0
Floyd,Greenville - 1,County Council Member,At Large,REP,D M BAGSHAW,494,342,142,10,0
Floyd,Greenville - 1,County Council Member,At Large,REP,Matt MILLIES,489,347,129,13,0
Floyd,Greenville - 1,County Council Member,At Large,REP,Sam SARKISIAN,550,395,144,11,0
Floyd,Greenville - 1,County Council Member,At Large,DEM,Daniel T HARRIS,219,148,59,12,0
Floyd,Greenville - 1,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,247,164,68,15,0
Floyd,Greenville - 1,County Council Member,At Large,DEM,Brad STRIEGEL,357,245,95,17,0
Floyd,Greenville - 1,County Council Member,At Large,LBT,Morgan BEATTY,76,50,26,0,0
Floyd,Greenville - 1,Floyd County School Board,At Large,,Ann CURRUTHER,264,173,83,8,0
Floyd,Greenville - 1,Floyd County School Board,At Large,,Jennie HIGBIE,187,128,49,10,0
Floyd,Greenville - 1,Floyd County School Board,At Large,,Matt MAYFIELD,327,229,90,8,0
Floyd,Greenville - 1,Floyd County School Board,3,,Elizabeth A GALLIGAN,589,398,172,19,0
Floyd,Greenville - 1,Floyd County School Board,4,,Rebecca Jo GARDENOUR,521,350,153,18,0
Floyd,Greenville - 1,IN Supreme Court-Rush,,,Yes,562,386,161,15,0
Floyd,Greenville - 1,IN Supreme Court-Rush,,,No,197,135,57,5,0
Floyd,Greenville - 1,IN Supreme Court-Massa,,,Yes,543,380,154,9,0
Floyd,Greenville - 1,IN Supreme Court-Massa,,,No,199,129,60,10,0
Floyd,Greenville - 1,IN Supreme Court-Molter,,,Yes,539,372,159,8,0
Floyd,Greenville - 1,IN Supreme Court-Molter,,,No,198,132,56,10,0
Floyd,Greenville - 1,Court of Appeals Dist 1-Foley,,,Yes,544,376,158,10,0
Floyd,Greenville - 1,Court of Appeals Dist 1-Foley,,,No,190,128,53,9,0
Floyd,Greenville - 1,Court of Appeals Dist 4-Pyle III,,,Yes,541,369,164,8,0
Floyd,Greenville - 1,Court of Appeals Dist 4-Pyle III,,,No,184,128,46,10,0
Floyd,Greenville - 2,Registered Voters,,,,1091,,,,
Floyd,Greenville - 2,Ballots Cast,,,,759,428,311,20,0
Floyd,Greenville - 2,Public Question-Const Amendment,,,Yes,360,194,157,9,0
Floyd,Greenville - 2,Public Question-Const Amendment,,,No,399,234,154,11,0
Floyd,Greenville - 2,Straight Ticket,,REP,Republican,341,192,144,5,0
Floyd,Greenville - 2,Straight Ticket,,DEM,Democratic,149,94,44,11,0
Floyd,Greenville - 2,Straight Ticket,,LBT,Libertarian,3,1,2,0,0
Floyd,Greenville - 2,Straight Ticket,,WTP,We The People,4,2,2,0,0
Floyd,Greenville - 2,President,,REP,Donald J TRUMP / JD VANCE,546,296,236,14,0
Floyd,Greenville - 2,President,,DEM,Kamala D HARRIS / Tim WALZ,268,161,88,19,0
Floyd,Greenville - 2,President,,LBT,Chase OLIVER / Mike ter MAAT,6,4,1,1,0
Floyd,Greenville - 2,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,5,2,3,0,0
Floyd,Greenville - 2,President,,,Write-In,0,0,0,0,0
Floyd,Greenville - 2,U.S. Senate,,REP,Jim BANKS,542,299,228,15,0
Floyd,Greenville - 2,U.S. Senate,,DEM,Valerie McCRAY,261,156,86,19,0
Floyd,Greenville - 2,U.S. Senate,,LBT,Andrew HORNING,14,3,11,0,0
Floyd,Greenville - 2,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Greenville - 2,Governor,,REP,Mike BRAUN / Micah BECKWITH,533,294,225,14,0
Floyd,Greenville - 2,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,281,161,99,21,0
Floyd,Greenville - 2,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,16,7,9,0,0
Floyd,Greenville - 2,Governor,,,Write-In,0,0,0,0,0
Floyd,Greenville - 2,Attorney General,,REP,Todd ROKITA,552,300,239,13,0
Floyd,Greenville - 2,Attorney General,,DEM,Destiny WELLS,266,158,88,20,0
Floyd,Greenville - 2,U.S. House,9,REP,Erin HOUCHIN,551,301,236,14,0
Floyd,Greenville - 2,U.S. House,9,DEM,Timothy (Tim) PECK,247,153,75,19,0
Floyd,Greenville - 2,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,18,3,14,1,0
Floyd,Greenville - 2,State House,70,REP,Karen ENGLEMAN,537,295,227,15,0
Floyd,Greenville - 2,State House,70,DEM,Sarah BLESSING,277,162,96,19,0
Floyd,Greenville - 2,County Recorder,,REP,Lois NAVILLE ENDRIS,634,347,268,19,0
Floyd,Greenville - 2,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Greenville - 2,County Treasurer,,REP,Steve BURKS,540,292,234,14,0
Floyd,Greenville - 2,County Treasurer,,DEM,Vickie TENCER,267,163,85,19,0
Floyd,Greenville - 2,County Coroner,,REP,Matthew TOMLIN,501,266,223,12,0
Floyd,Greenville - 2,County Coroner,,DEM,Amy M CULWELL,310,187,101,22,0
Floyd,Greenville - 2,County Surveyor,,REP,John G BRINKWORTH III,639,352,268,19,0
Floyd,Greenville - 2,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Greenville - 2,County Commissioner,2,REP,Frank A LOOP,564,304,245,15,0
Floyd,Greenville - 2,County Commissioner,2,DEM,Veronica M COMBS,258,154,84,20,0
Floyd,Greenville - 2,County Commissioner,3,REP,Jason SHARP,511,282,215,14,0
Floyd,Greenville - 2,County Commissioner,3,DEM,Tim HARBISON,296,167,109,20,0
Floyd,Greenville - 2,County Council Member,At Large,REP,D M BAGSHAW,452,244,195,13,0
Floyd,Greenville - 2,County Council Member,At Large,REP,Matt MILLIES,442,239,193,10,0
Floyd,Greenville - 2,County Council Member,At Large,REP,Sam SARKISIAN,435,242,183,10,0
