county,office,district,candidate,party,votes
Starke,President,,George W. Bush,Republican,1418
Starke,U.S. Senator,,Evan Bayh,Democratic,1583
Starke,U.S. Senator,,Marvin Scott,Republican,1015
Starke,Governor,,Joe Kernan,Democratic,1581
Starke,Governor,,Mitch Daniels,Republican,907
Starke,Governor,,Eric Miller,Republican,590
Starke,U.S. House,2,Joe Donnelly,Democratic,1237
Starke,U.S. House,2,Chris Chocola,Republican,1308
Starke,U.S. House,2,Tony Zirkle,Republican,182
Starke,State Senator,5,Nancy Dembowski,Democratic,1607
Starke,State Senator,5,Victor Heinold,Republican,997
Starke,State Senator,5,Cresley W. Walker,Republican,366
Starke,State Senator,5,Allen L. Stevens Jr.,Republican,0
Starke,State House,16,Eric A. Gutwein,Republican,0
Starke,State House,16,Howard M. Smith,Republican,0
Starke,State House,16,Lynne Spevak,Republican,0
Starke,State House,16,Mary Kay Budak,Republican,0
Starke,Judge Of The Circuit Court,Starke 44Th Circuit,David P. Matsey,Democratic,1432
Starke,Judge Of The Circuit Court,Starke 44Th Circuit,Kim Hall,Republican,1337
Steuben,President,,Wesley K. Clark,Democratic,23
Steuben,President,,Howard Dean,Democratic,44
Steuben,President,,John Edwards,Democratic,65
Steuben,President,,John F. Kerry,Democratic,548
Steuben,President,,Dennis J. Kucinich,Democratic,10
Steuben,President,,"Lyndon H. Larouche, Jr.",Democratic,8
Steuben,President,,George W. Bush,Republican,3668
Steuben,U.S. Senator,,Evan Bayh,Democratic,683
Steuben,U.S. Senator,,Marvin Scott,Republican,2935
Steuben,Governor,,Joe Kernan,Democratic,668
Steuben,Governor,,Mitch Daniels,Republican,2966
Steuben,Governor,,Eric Miller,Republican,1176
Steuben,U.S. House,3,Steve G. Hope,Democratic,109
Steuben,U.S. House,3,Maria M. Parra,Democratic,229
Steuben,U.S. House,3,Mark A. Summers,Democratic,306
Steuben,U.S. House,3,William Larsen,Republican,983
Steuben,U.S. House,3,Mark Edward Souder,Republican,3205
Steuben,State Senator,13,Robert L. Meeks,Republican,2371
Steuben,State House,51,Dennis K. Kruse,Republican,3626
Steuben,State House,51,Marlin A. Stutzman,Republican,0
Sullivan,President,,Wesley K. Clark,Democratic,225
Sullivan,President,,Howard Dean,Democratic,250
Sullivan,President,,John Edwards,Democratic,390
Sullivan,President,,John F. Kerry,Democratic,1969
Sullivan,President,,Dennis J. Kucinich,Democratic,34
Sullivan,President,,"Lyndon H. Larouche, Jr.",Democratic,52
Sullivan,President,,George W. Bush,Republican,935
Sullivan,U.S. Senator,,Evan Bayh,Democratic,2944
Sullivan,U.S. Senator,,Marvin Scott,Republican,673
Sullivan,Governor,,Joe Kernan,Democratic,2513
Sullivan,Governor,,Mitch Daniels,Republican,693
Sullivan,Governor,,Eric Miller,Republican,243
Sullivan,U.S. House,8,Jon P. Jennings,Democratic,1902
Sullivan,U.S. House,8,Bill Pearman,Democratic,683
Sullivan,U.S. House,8,John N. Hostettler,Republican,853
Sullivan,State House,45,Alan B. Chowning,Democratic,2797
Sullivan,State House,45,Bruce A. Borders,Republican,811
Switzerland,President,,Wesley K. Clark,Democratic,50
Switzerland,President,,Howard Dean,Democratic,69
Switzerland,President,,John Edwards,Democratic,120
Switzerland,President,,John F. Kerry,Democratic,729
Switzerland,President,,Dennis J. Kucinich,Democratic,14
Switzerland,President,,"Lyndon H. Larouche, Jr.",Democratic,30
Switzerland,President,,George W. Bush,Republican,518
Switzerland,U.S. Senator,,Evan Bayh,Democratic,1046
Switzerland,U.S. Senator,,Marvin Scott,Republican,380
Switzerland,Governor,,Joe Kernan,Democratic,930
Switzerland,Governor,,Mitch Daniels,Republican,378
Switzerland,Governor,,Eric Miller,Republican,100
Switzerland,U.S. House,6,Mel Fox,Democratic,0
Switzerland,U.S. House,6,Mike Pence,Republican,0
Switzerland,State House,67,Cleo Duncan,Republican,0
Tippecanoe,President,,Wesley K. Clark,Democratic,156
Tippecanoe,President,,Howard Dean,Democratic,283
Tippecanoe,President,,John Edwards,Democratic,458
Tippecanoe,President,,John F. Kerry,Democratic,3020
Tippecanoe,President,,Dennis J. Kucinich,Democratic,138
Tippecanoe,President,,"Lyndon H. Larouche, Jr.",Democratic,40
Tippecanoe,President,,George W. Bush,Republican,9314
Tippecanoe,U.S. Senator,,Evan Bayh,Democratic,3893
Tippecanoe,U.S. Senator,,Marvin Scott,Republican,6707
Tippecanoe,Governor,,Joe Kernan,Democratic,3950
Tippecanoe,Governor,,Mitch Daniels,Republican,7433
Tippecanoe,Governor,,Eric Miller,Republican,3060
Tippecanoe,U.S. House,4,Bill Abbott,Democratic,984
Tippecanoe,U.S. House,4,David Sanders,Democratic,2771
Tippecanoe,U.S. House,4,Steve Buyer,Republican,7292
Tippecanoe,U.S. House,4,Mike Campbell,Republican,600
Tippecanoe,U.S. House,4,Dennis Hardy,Republican,1314
Tippecanoe,U.S. House,4,Brian D. Paasch,Republican,1169
Tippecanoe,State Senator,7,Brandt Hershman,Republican,1350
Tippecanoe,State House,13,Chester F. Dobis,Democratic,0
Tippecanoe,State House,13,David M. Uzelac,Democratic,0
Tippecanoe,State House,13,Dennis K. Foreman,Republican,0
Tippecanoe,State House,13,Connie Basham,Republican,3334
Tippecanoe,State House,13,Jeff Crites,Republican,2627
Tippecanoe,State House,13,Timothy (Tim) Brown,Republican,2779
Tippecanoe,Judge Of The Superior Court,"Tippecanoe County, Ct. 3",Loretta H. Rush,Republican,9006
Tipton,President,,Wesley K. Clark,Democratic,50
Tipton,President,,Howard Dean,Democratic,63
Tipton,President,,John Edwards,Democratic,165
Tipton,President,,John F. Kerry,Democratic,530
Tipton,President,,Dennis J. Kucinich,Democratic,10
Tipton,President,,"Lyndon H. Larouche, Jr.",Democratic,9
Tipton,President,,George W. Bush,Republican,2770
Tipton,U.S. Senator,,Evan Bayh,Democratic,761
Tipton,U.S. Senator,,Marvin Scott,Republican,1834
Tipton,Governor,,Joe Kernan,Democratic,690
Tipton,Governor,,Mitch Daniels,Republican,2035
Tipton,Governor,,Eric Miller,Republican,1031
Tipton,U.S. House,5,Mike Brinegar,Democratic,292
Tipton,U.S. House,5,Katherine Fox Carr,Democratic,385
Tipton,U.S. House,5,Dan Burton,Republican,2600
Tipton,U.S. House,5,George Thomas Holland,Republican,257
Tipton,U.S. House,5,Victor Dean Wakley,Republican,123
Tipton,State House,32,Monty E. Mullins,Republican,656
Tipton,State House,32,P. Eric Turner,Republican,1390
Union,President,,Wesley K. Clark,Democratic,21
Union,President,,Howard Dean,Democratic,17
Union,President,,John Edwards,Democratic,30
Union,President,,John F. Kerry,Democratic,241
Union,President,,Dennis J. Kucinich,Democratic,9
Union,President,,"Lyndon H. Larouche, Jr.",Democratic,3
Union,President,,George W. Bush,Republican,910
Union,U.S. Senator,,Evan Bayh,Democratic,177
Union,U.S. Senator,,Marvin Scott,Republican,474
Union,Governor,,Joe Kernan,Democratic,306
Union,Governor,,Mitch Daniels,Republican,740
Union,Governor,,Eric Miller,Republican,220
Union,U.S. House,6,Mel Fox,Democratic,205
Union,U.S. House,6,Mike Pence,Republican,847
Union,State House,68,Robert J. Bischoff,Democratic,0
Union,Judge Of The Circuit Court,Union 89Th Circuit,Carol A. Weber,Democratic,270
Union,Judge Of The Circuit Court,Union 89Th Circuit,Matthew R. Cox,Republican,786
Union,Judge Of The Circuit Court,Union 89Th Circuit,Bryce D. Owens,Republican,218
Vanderburgh,President,,Wesley K. Clark,Democratic,487
Vanderburgh,President,,Howard Dean,Democratic,628
Vanderburgh,President,,John Edwards,Democratic,1112
Vanderburgh,President,,John F. Kerry,Democratic,6275
Vanderburgh,President,,Dennis J. Kucinich,Democratic,159
Vanderburgh,President,,"Lyndon H. Larouche, Jr.",Democratic,153
Vanderburgh,President,,George W. Bush,Republican,7378
Vanderburgh,U.S. Senator,,Evan Bayh,Democratic,8633
Vanderburgh,U.S. Senator,,Marvin Scott,Republican,5650
Vanderburgh,Governor,,Joe Kernan,Democratic,8326
Vanderburgh,Governor,,Mitch Daniels,Republican,6154
Vanderburgh,Governor,,Eric Miller,Republican,1322
Vanderburgh,U.S. House,8,Jon P. Jennings,Democratic,6807
Vanderburgh,U.S. House,8,Bill Pearman,Democratic,1765
Vanderburgh,U.S. House,8,John N. Hostettler,Republican,6894
Vanderburgh,State Senator,50,Greg Server,Republican,4871
Vanderburgh,State House,64,John Gregory Frenz,Democratic,0
Vanderburgh,State House,64,Troy Woodruff,Republican,0
Vanderburgh,State House,64,David Gibson,Republican,500
Vanderburgh,State House,64,Jim Tomes,Republican,440
Vanderburgh,State House,64,David A. Hennig,Republican,1581
Vanderburgh,State House,64,Jonathan A.(Jon) Fulton,Republican,909
Vermillion,President,,Wesley K. Clark,Democratic,190
Vermillion,President,,Howard Dean,Democratic,222
Vermillion,President,,John Edwards,Democratic,373
Vermillion,President,,John F. Kerry,Democratic,1896
Vermillion,President,,Dennis J. Kucinich,Democratic,55
Vermillion,President,,"Lyndon H. Larouche, Jr.",Democratic,66
Vermillion,President,,George W. Bush,Republican,597
Vermillion,U.S. Senator,,Evan Bayh,Democratic,2825
Vermillion,U.S. Senator,,Marvin Scott,Republican,482
Vermillion,Governor,,Joe Kernan,Democratic,2551
Vermillion,Governor,,Mitch Daniels,Republican,439
Vermillion,Governor,,Eric Miller,Republican,162
Vermillion,U.S. House,8,Jon P. Jennings,Democratic,1819
Vermillion,U.S. House,8,Bill Pearman,Democratic,893
Vermillion,U.S. House,8,John N. Hostettler,Republican,562
Vermillion,State House,42,F. Dale Grubb,Democratic,2662
Vermillion,State House,42,Patti Smith,Republican,530
Vigo,President,,Wesley K. Clark,Democratic,941
Vigo,President,,Howard Dean,Democratic,1113
Vigo,President,,John Edwards,Democratic,2200
Vigo,President,,John F. Kerry,Democratic,9593
Vigo,President,,Dennis J. Kucinich,Democratic,333
Vigo,President,,"Lyndon H. Larouche, Jr.",Democratic,338
Vigo,President,,George W. Bush,Republican,3814
Vigo,U.S. Senator,,Evan Bayh,Democratic,14877
Vigo,U.S. Senator,,Marvin Scott,Republican,2876
Vigo,Governor,,Joe Kernan,Democratic,13166
Vigo,Governor,,Mitch Daniels,Republican,2828
Vigo,Governor,,Eric Miller,Republican,998
Vigo,U.S. House,8,Jon P. Jennings,Democratic,8514
Vigo,U.S. House,8,Bill Pearman,Democratic,4690
Vigo,U.S. House,8,John N. Hostettler,Republican,3473
Vigo,State House,42,F. Dale Grubb,Democratic,1303
Vigo,State House,42,Patti Smith,Republican,209
Vigo,State House,42,Bruce A. Borders,Republican,224
Vigo,State House,42,Herbert (Herb) W. Jones Jr.,Republican,678
Vigo,State House,42,Jeffery M. Lee,Republican,705
Vigo,Judge Of The Circuit Court,Vigo 43Rd Circuit,David R. Bolk,Democratic,12548
Vigo,Judge Of The Superior Court,"Vigo County, Court 1",Michael H. Eldred,Republican,3374
Vigo,Judge Of The Superior Court,"Vigo County, Court 1",Christopher Newton,Republican,7536
Vigo,Judge Of The Superior Court,"Vigo County, Court 1",Gary V. Rider,Republican,5493
Wabash,President,,Wesley K. Clark,Democratic,60
Wabash,President,,Howard Dean,Democratic,64
Wabash,President,,John Edwards,Democratic,112
Wabash,President,,John F. Kerry,Democratic,654
Wabash,President,,Dennis J. Kucinich,Democratic,31
Wabash,President,,"Lyndon H. Larouche, Jr.",Democratic,6
Wabash,President,,George W. Bush,Republican,3703
Wabash,U.S. Senator,,Evan Bayh,Democratic,833
Wabash,U.S. Senator,,Marvin Scott,Republican,2430
Wabash,Governor,,Joe Kernan,Democratic,767
Wabash,Governor,,Mitch Daniels,Republican,2773
Wabash,Governor,,Eric Miller,Republican,1441
Wabash,U.S. House,2,Joe Donnelly,Democratic,0
Wabash,U.S. House,2,Chris Chocola,Republican,0
Wabash,U.S. House,2,Tony Zirkle,Republican,0
Wabash,State House,18,David A. Wolkins,Republican,0
Wabash,Judge Of The Circuit Court,Wabash 27Th Circuit,"Robert R. Mccallen, Iii",Republican,2952
Warren,President,,Wesley K. Clark,Democratic,24
Warren,President,,Howard Dean,Democratic,12
Warren,President,,John Edwards,Democratic,29
Warren,President,,John F. Kerry,Democratic,220
Warren,President,,Dennis J. Kucinich,Democratic,5
Warren,President,,"Lyndon H. Larouche, Jr.",Democratic,1
Warren,President,,George W. Bush,Republican,1195
Warren,U.S. Senator,,Evan Bayh,Democratic,296
Warren,U.S. Senator,,Marvin Scott,Republican,844
Warren,Governor,,Joe Kernan,Democratic,266
Warren,Governor,,Mitch Daniels,Republican,934
Warren,Governor,,Eric Miller,Republican,397
Warren,U.S. House,4,Bill Abbott,Democratic,0
Warren,U.S. House,4,David Sanders,Democratic,0
Warren,U.S. House,4,Steve Buyer,Republican,0
Warren,U.S. House,4,Mike Campbell,Republican,0
Warren,U.S. House,4,Dennis Hardy,Republican,0
Warren,U.S. House,4,Brian D. Paasch,Republican,0
Warren,State House,13,Chester F. Dobis,Democratic,0
Warren,State House,13,David M. Uzelac,Democratic,0
Warren,State House,13,Patti Smith,Republican,865
Warren,Judge Of The Circuit Court,Warren 21St Circuit,Robert M. Hall,Republican,594
Warren,Judge Of The Circuit Court,Warren 21St Circuit,John A. Rader,Republican,854
Warrick,President,,Wesley K. Clark,Democratic,213
Warrick,President,,Howard Dean,Democratic,290
Warrick,President,,John Edwards,Democratic,482
Warrick,President,,John F. Kerry,Democratic,2446
Warrick,President,,Dennis J. Kucinich,Democratic,38
Warrick,President,,"Lyndon H. Larouche, Jr.",Democratic,45
Warrick,President,,George W. Bush,Republican,3984
Warrick,U.S. Senator,,Evan Bayh,Democratic,3516
Warrick,U.S. Senator,,Marvin Scott,Republican,2424
Warrick,Governor,,Joe Kernan,Democratic,3303
Warrick,Governor,,Mitch Daniels,Republican,3342
Warrick,Governor,,Eric Miller,Republican,768
Warrick,U.S. House,8,Jon P. Jennings,Democratic,2556
Warrick,U.S. House,8,Bill Pearman,Democratic,868
Warrick,U.S. House,8,John N. Hostettler,Republican,3679
Warrick,State Senator,50,Greg Server,Republican,2614
Warrick,State House,75,Dennis T. Avery,Democratic,324
Warrick,State House,75,Jonathan A.(Jon) Fulton,Democratic,700
Washington,President,,Wesley K. Clark,Democratic,87
Washington,President,,Howard Dean,Democratic,118
Washington,President,,John Edwards,Democratic,219
Washington,President,,John F. Kerry,Democratic,1130
Washington,President,,Dennis J. Kucinich,Democratic,20
Washington,President,,"Lyndon H. Larouche, Jr.",Democratic,18
Washington,President,,George W. Bush,Republican,2016
Washington,U.S. Senator,,Evan Bayh,Democratic,1607
Washington,U.S. Senator,,Marvin Scott,Republican,1483
Washington,Governor,,Joe Kernan,Democratic,1385
Washington,Governor,,Mitch Daniels,Republican,1368
Washington,Governor,,Eric Miller,Republican,686
Washington,U.S. House,9,Baron Hill,Democratic,1545
Washington,U.S. House,9,Lendall B. Terry,Democratic,170
Washington,U.S. House,9,Mike Sodrel,Republican,1856
Washington,State House,73,Dennie Oxley,Democratic,1433
Washington,Judge Of The Circuit Court,Washington 42Nd Circuit,Robert Leslie Bennett,Democratic,1458
Washington,Judge Of The Superior Court,Washington County,"Frank Newkirk, Jr.",Republican,1893
Wayne,President,,Wesley K. Clark,Democratic,98
Wayne,President,,Howard Dean,Democratic,167
Wayne,President,,John Edwards,Democratic,299
Wayne,President,,John F. Kerry,Democratic,2129
Wayne,President,,Dennis J. Kucinich,Democratic,91
Wayne,President,,"Lyndon H. Larouche, Jr.",Democratic,39
Wayne,President,,George W. Bush,Republican,6901
Wayne,U.S. Senator,,Evan Bayh,Democratic,2719
Wayne,U.S. Senator,,Marvin Scott,Republican,5055
Wayne,Governor,,Joe Kernan,Democratic,2628
Wayne,Governor,,Mitch Daniels,Republican,5107
Wayne,Governor,,Eric Miller,Republican,2135
Wayne,U.S. House,6,Mel Fox,Democratic,2379
Wayne,U.S. House,6,Mike Pence,Republican,6868
Wayne,State House,54,Christopher Surber,Democratic,828
Wayne,State House,54,Thomas E. (Tom) Saunders,Republican,3221
Wayne,State House,54,Phillip Pflum,Republican,1284
Wayne,State House,54,Richard (Dick) Hamm,Republican,981
Wayne,State House,54,Brian Ingermann,Republican,272
Wayne,State House,54,Ed Yanos,Republican,1878
Wells,President,,Wesley K. Clark,Democratic,47
Wells,President,,Howard Dean,Democratic,68
Wells,President,,John Edwards,Democratic,114
Wells,President,,John F. Kerry,Democratic,538
Wells,President,,Dennis J. Kucinich,Democratic,9
Wells,President,,"Lyndon H. Larouche, Jr.",Democratic,3
Wells,President,,George W. Bush,Republican,2449
Wells,U.S. Senator,,Evan Bayh,Democratic,712
Wells,U.S. Senator,,Marvin Scott,Republican,1700
Wells,Governor,,Joe Kernan,Democratic,663
Wells,Governor,,Mitch Daniels,Republican,1505
Wells,Governor,,Eric Miller,Republican,1154
Wells,U.S. House,3,Steve G. Hope,Democratic,0
Wells,U.S. House,3,Maria M. Parra,Democratic,0
Wells,U.S. House,3,Mark A. Summers,Democratic,0
Wells,U.S. House,3,William Larsen,Republican,0
Wells,U.S. House,3,Mark Edward Souder,Republican,0
Wells,State House,31,Larry R. Hile,Democratic,0
Wells,State House,31,Timothy W. Harris,Republican,0
Wells,State House,31,Daniel J. (Dan) Leonard,Republican,0
White,President,,Wesley K. Clark,Democratic,57
White,President,,Howard Dean,Democratic,73
White,President,,John Edwards,Democratic,122
White,President,,John F. Kerry,Democratic,816
White,President,,Dennis J. Kucinich,Democratic,17
White,President,,"Lyndon H. Larouche, Jr.",Democratic,8
White,President,,George W. Bush,Republican,3121
White,U.S. Senator,,Evan Bayh,Democratic,1084
White,U.S. Senator,,Marvin Scott,Republican,2491
White,Governor,,Joe Kernan,Democratic,1072
White,Governor,,Mitch Daniels,Republican,2210
White,Governor,,Eric Miller,Republican,1153
White,U.S. House,4,Bill Abbott,Democratic,323
White,U.S. House,4,David Sanders,Democratic,484
White,U.S. House,4,Steve Buyer,Republican,2316
White,U.S. House,4,Mike Campbell,Republican,197
White,U.S. House,4,Dennis Hardy,Republican,167
White,U.S. House,4,Brian D. Paasch,Republican,225
White,State Senator,7,Brandt Hershman,Republican,3024
White,State House,13,Chester F. Dobis,Democratic,0
White,State House,13,David M. Uzelac,Democratic,0
White,State House,13,Dennis K. Foreman,Republican,0
Whitley,President,,Wesley K. Clark,Democratic,45
Whitley,President,,Howard Dean,Democratic,67
Whitley,President,,John Edwards,Democratic,128
Whitley,President,,John F. Kerry,Democratic,642
Whitley,President,,Dennis J. Kucinich,Democratic,9
Whitley,President,,"Lyndon H. Larouche, Jr.",Democratic,22
Whitley,President,,George W. Bush,Republican,3093
Whitley,U.S. Senator,,Evan Bayh,Democratic,825
Whitley,U.S. Senator,,Marvin Scott,Republican,2292
Whitley,Governor,,Joe Kernan,Democratic,814
Whitley,Governor,,Mitch Daniels,Republican,2323
Whitley,Governor,,Eric Miller,Republican,1041
Whitley,U.S. House,3,Steve G. Hope,Democratic,195
Whitley,U.S. House,3,Maria M. Parra,Democratic,301
Whitley,U.S. House,3,Mark A. Summers,Democratic,350
Whitley,U.S. House,3,William Larsen,Republican,850
Whitley,U.S. House,3,Mark Edward Souder,Republican,2508
Whitley,State Senator,16,David C. Long,Republican,0
Whitley,State House,82,Jeff Espich,Republican,0
Whitley,Judge Of The Circuit Court,Whitley 82Nd Circuit,James R. Heuer,Republican,2978
Whitley,Judge Of The Superior Court,Whitley County,Michael D. Rush,Democratic,840
