county,office,district,candidate,party,votes
Clinton,Governor,Statewide,Rupert Boneham,None,565
Clinton,Governor,Statewide,Michael R Pence,None,5412
Clinton,Governor,Statewide,Donnie Harold Harris,None,0
Clinton,Attorney General,Statewide,Kay Fleming,Democratic,2874
Clinton,Attorney General,Statewide,Greg Zoeller,None,6584
Clinton,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,5894
Clinton,Superintendent of Public Instruction,Statewide,Tony Bennett,None,4754
Clinton,United States Representative,4,Tara E Nelson,Democratic,2957
Clinton,United States Representative,4,Benjamin J Gehlhausen,None,384
Clinton,United States Representative,4,Theodore E Rokita,None,6332
Clinton,State Senator,7,Bradley Thompson,Democratic,2983
Clinton,State Senator,7,Brandt Hershman,None,5830
Clinton,State Representative,25,Shane Michael Evans,Democratic,708
Clinton,State Representative,25,Donald J Lehe,None,1410
Clinton,State Representative,38,Heath Vannatter,None,5906
Clinton,Judge of the Circuit Court,Clinton (45Th Circuit),Bradley K Mohler,Republican,7977
Crawford,President,Statewide,Barack Obama,Democratic,2041
Crawford,President,Statewide,Gary Johnson,None,128
Crawford,President,Statewide,Mitt Romney,None,2421
Crawford,President,Statewide,"Virgil H Goode, Jr.",None,0
Crawford,President,Statewide,Dennis Knill,None,0
Crawford,President,Statewide,Stephen Durham,None,0
Crawford,President,Statewide,Christina Lopez,None,0
Crawford,President,Statewide,Jill Stein,None,0
Crawford,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Crawford,President,Statewide,Paul Chehade,None,0
Crawford,President,Statewide,Richard Duncan,None,0
Crawford,President,Statewide,Tom Hoefling,None,0
Crawford,President,Statewide,Terry Dale Jones,None,0
Crawford,President,Statewide,Nelson Keyton,None,0
Crawford,President,Statewide,Jill Reed,None,0
Crawford,President,Statewide,"Michael A Simoneux, Jr.",None,0
Crawford,President,Statewide,Randall A Terry,None,0
Crawford,President,Statewide,"John A Dummett, Jr.",None,0
Crawford,President,Statewide,Stewart Alexander,None,0
Crawford,United States Senator,Statewide,Joseph Donnelly,Democratic,2256
Crawford,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,212
Crawford,United States Senator,Statewide,Richard E Mourdock,None,2000
Crawford,United States Senator,Statewide,Amy J Willis,None,0
Crawford,United States Senator,Statewide,James L Johnson Junior,None,0
Crawford,Governor,Statewide,John R Gregg,Democratic,2267
Crawford,Governor,Statewide,Rupert Boneham,None,133
Crawford,Governor,Statewide,Michael R Pence,None,2099
Crawford,Governor,Statewide,Donnie Harold Harris,None,0
Crawford,Attorney General,Statewide,Kay Fleming,Democratic,2033
Crawford,Attorney General,Statewide,Greg Zoeller,None,2253
Crawford,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,2328
Crawford,Superintendent of Public Instruction,Statewide,Tony Bennett,None,1998
Crawford,United States Representative,8,Dave Crooks,Democratic,291
Crawford,United States Representative,8,Bart Gadau,None,32
Crawford,United States Representative,8,Larry D Bucshon,None,327
Crawford,United States Representative,9,Shelli Yoder,None,2158
Crawford,United States Representative,9,Todd Young,None,1682
Crawford,State Representative,74,Michael Mike Schriefer,Democratic,2080
Crawford,State Representative,74,Lloyd Arnold,None,2386
Daviess,President,Statewide,Barack Obama,Democratic,2437
Daviess,President,Statewide,Gary Johnson,None,171
Daviess,President,Statewide,Mitt Romney,None,7638
Daviess,President,Statewide,"Virgil H Goode, Jr.",None,1
Daviess,President,Statewide,Dennis Knill,None,0
Daviess,President,Statewide,Stephen Durham,None,0
Daviess,President,Statewide,Christina Lopez,None,0
Daviess,President,Statewide,Jill Stein,None,3
Daviess,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Daviess,President,Statewide,Paul Chehade,None,0
Daviess,President,Statewide,Richard Duncan,None,0
Daviess,President,Statewide,Tom Hoefling,None,0
Daviess,President,Statewide,Terry Dale Jones,None,0
Daviess,President,Statewide,Nelson Keyton,None,0
Daviess,President,Statewide,Jill Reed,None,0
Daviess,President,Statewide,"Michael A Simoneux, Jr.",None,0
Daviess,President,Statewide,Randall A Terry,None,0
Daviess,President,Statewide,"John A Dummett, Jr.",None,0
Daviess,President,Statewide,Stewart Alexander,None,0
Daviess,United States Senator,Statewide,Joseph Donnelly,Democratic,3295
Daviess,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,463
Daviess,United States Senator,Statewide,Richard E Mourdock,None,6088
Daviess,United States Senator,Statewide,Amy J Willis,None,0
Daviess,United States Senator,Statewide,James L Johnson Junior,None,0
Daviess,Governor,Statewide,John R Gregg,Democratic,4396
Daviess,Governor,Statewide,Rupert Boneham,None,281
Daviess,Governor,Statewide,Michael R Pence,None,5386
Daviess,Governor,Statewide,Donnie Harold Harris,None,0
Daviess,Attorney General,Statewide,Kay Fleming,Democratic,2505
Daviess,Attorney General,Statewide,Greg Zoeller,None,7210
Daviess,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,4367
Daviess,Superintendent of Public Instruction,Statewide,Tony Bennett,None,5449
Daviess,United States Representative,8,Dave Crooks,Democratic,4010
Daviess,United States Representative,8,Bart Gadau,None,200
Daviess,United States Representative,8,Larry D Bucshon,None,5933
Daviess,State Representative,45,Kreg Battles,Democratic,97
Daviess,State Representative,45,Bruce Alan Borders,None,293
Daviess,State Representative,62,Jeffrey G Sparks,None,346
Daviess,State Representative,62,Matt Ubelhor,None,955
Daviess,State Representative,63,Mark B Messmer,None,6915
Dearborn,President,Statewide,Barack Obama,Democratic,6528
Dearborn,President,Statewide,Gary Johnson,None,434
Dearborn,President,Statewide,Mitt Romney,None,15394
Dearborn,President,Statewide,"Virgil H Goode, Jr.",None,0
Dearborn,President,Statewide,Dennis Knill,None,0
Dearborn,President,Statewide,Stephen Durham,None,0
Dearborn,President,Statewide,Christina Lopez,None,0
Dearborn,President,Statewide,Jill Stein,None,0
Dearborn,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Dearborn,President,Statewide,Paul Chehade,None,0
Dearborn,President,Statewide,Richard Duncan,None,0
Dearborn,President,Statewide,Tom Hoefling,None,0
Dearborn,President,Statewide,Terry Dale Jones,None,0
Dearborn,President,Statewide,Nelson Keyton,None,0
Dearborn,President,Statewide,Jill Reed,None,0
Dearborn,President,Statewide,"Michael A Simoneux, Jr.",None,0
Dearborn,President,Statewide,Randall A Terry,None,0
Dearborn,President,Statewide,"John A Dummett, Jr.",None,0
Dearborn,President,Statewide,Stewart Alexander,None,0
Dearborn,United States Senator,Statewide,Joseph Donnelly,Democratic,7313
Dearborn,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,956
Dearborn,United States Senator,Statewide,Richard E Mourdock,None,13422
Dearborn,United States Senator,Statewide,Amy J Willis,None,0
Dearborn,United States Senator,Statewide,James L Johnson Junior,None,0
Dearborn,Governor,Statewide,John R Gregg,Democratic,6211
Dearborn,Governor,Statewide,Rupert Boneham,None,975
Dearborn,Governor,Statewide,Michael R Pence,None,14354
Dearborn,Governor,Statewide,Donnie Harold Harris,None,0
Dearborn,Attorney General,Statewide,Kay Fleming,Democratic,6771
Dearborn,Attorney General,Statewide,Greg Zoeller,None,14059
Dearborn,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,8940
Dearborn,Superintendent of Public Instruction,Statewide,Tony Bennett,None,11969
Dearborn,United States Representative,6,Bradley T Bookout,Democratic,5906
Dearborn,United States Representative,6,Rex Bell,None,908
Dearborn,United States Representative,6,Allen Lucas Messer,None,14262
Dearborn,State Representative,67,Thomas P Cheek,Democratic,2176
Dearborn,State Representative,67,Randall L Frye,None,1760
Dearborn,State Representative,68,Jerome Jake Hoog,None,5650
Dearborn,State Representative,68,Jud Mcmillin,None,11911
Dearborn,Judge of the Superior Court,"Dearborn County, No. 2",N Alan Miller Iii,Democratic,6387
Dearborn,Judge of the Superior Court,"Dearborn County, No. 2",Sally A Blankenship,None,15256
Decatur,President,Statewide,Barack Obama,Democratic,2941
Decatur,President,Statewide,Gary Johnson,None,243
Decatur,President,Statewide,Mitt Romney,None,7119
Decatur,President,Statewide,"Virgil H Goode, Jr.",None,0
Decatur,President,Statewide,Dennis Knill,None,0
Decatur,President,Statewide,Stephen Durham,None,0
Decatur,President,Statewide,Christina Lopez,None,0
Decatur,President,Statewide,Jill Stein,None,5
Decatur,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Decatur,President,Statewide,Paul Chehade,None,0
Decatur,President,Statewide,Richard Duncan,None,0
Decatur,President,Statewide,Tom Hoefling,None,0
Decatur,President,Statewide,Terry Dale Jones,None,0
Decatur,President,Statewide,Nelson Keyton,None,0
Decatur,President,Statewide,Jill Reed,None,0
Decatur,President,Statewide,"Michael A Simoneux, Jr.",None,0
Decatur,President,Statewide,Randall A Terry,None,0
Decatur,President,Statewide,"John A Dummett, Jr.",None,0
Decatur,President,Statewide,Stewart Alexander,None,0
Decatur,United States Senator,Statewide,Joseph Donnelly,Democratic,3478
Decatur,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,840
Decatur,United States Senator,Statewide,Richard E Mourdock,None,5302
Decatur,United States Senator,Statewide,Amy J Willis,None,0
Decatur,United States Senator,Statewide,James L Johnson Junior,None,0
Decatur,Governor,Statewide,John R Gregg,Democratic,3182
Decatur,Governor,Statewide,Rupert Boneham,None,616
Decatur,Governor,Statewide,Michael R Pence,None,6479
Decatur,Governor,Statewide,Donnie Harold Harris,None,0
Decatur,Attorney General,Statewide,Kay Fleming,Democratic,2611
Decatur,Attorney General,Statewide,Greg Zoeller,None,7202
Decatur,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,4543
Decatur,Superintendent of Public Instruction,Statewide,Tony Bennett,None,5264
Decatur,United States Representative,6,Bradley T Bookout,Democratic,1969
Decatur,United States Representative,6,Rex Bell,None,289
Decatur,United States Representative,6,Allen Lucas Messer,None,7627
Decatur,State Senator,42,Jean Leising,Republican,764
Decatur,State Representative,55,David N Moeller,Democratic,2521
Decatur,State Representative,55,Cindy Meyer Ziemke,None,4561
Decatur,State Representative,67,Thomas P Cheek,None,703
Decatur,State Representative,67,Randall L Frye,None,2218
Decatur,Judge of the Circuit Court,Decatur (69Th Circuit),Robert D Wickens,Democratic,3947
Decatur,Judge of the Circuit Court,Decatur (69Th Circuit),Timothy Brian Day,None,6246
DeKalb,President,Statewide,Barack Obama,Democratic,5419
DeKalb,President,Statewide,Gary Johnson,None,309
DeKalb,President,Statewide,Mitt Romney,None,10587
DeKalb,President,Statewide,"Virgil H Goode, Jr.",None,4
DeKalb,President,Statewide,Dennis Knill,None,0
DeKalb,President,Statewide,Stephen Durham,None,0
DeKalb,President,Statewide,Christina Lopez,None,0
DeKalb,President,Statewide,Jill Stein,None,8
DeKalb,President,Statewide,Missionary-Tracey Elaine Blair,None,0
DeKalb,President,Statewide,Paul Chehade,None,0
DeKalb,President,Statewide,Richard Duncan,None,0
DeKalb,President,Statewide,Tom Hoefling,None,1
DeKalb,President,Statewide,Terry Dale Jones,None,0
DeKalb,President,Statewide,Nelson Keyton,None,0
DeKalb,President,Statewide,Jill Reed,None,0
DeKalb,President,Statewide,"Michael A Simoneux, Jr.",None,0
DeKalb,President,Statewide,Randall A Terry,None,0
DeKalb,President,Statewide,"John A Dummett, Jr.",None,0
DeKalb,President,Statewide,Stewart Alexander,None,0
DeKalb,United States Senator,Statewide,Joseph Donnelly,Democratic,6059
DeKalb,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,1033
DeKalb,United States Senator,Statewide,Richard E Mourdock,None,8793
DeKalb,United States Senator,Statewide,Amy J Willis,None,0
DeKalb,United States Senator,Statewide,James L Johnson Junior,None,0
DeKalb,Governor,Statewide,John R Gregg,Democratic,5848
DeKalb,Governor,Statewide,Rupert Boneham,None,571
DeKalb,Governor,Statewide,Michael R Pence,None,9583
DeKalb,Governor,Statewide,Donnie Harold Harris,None,0
DeKalb,Attorney General,Statewide,Kay Fleming,Democratic,4958
DeKalb,Attorney General,Statewide,Greg Zoeller,None,10723
DeKalb,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,7025
DeKalb,Superintendent of Public Instruction,Statewide,Tony Bennett,None,8777
DeKalb,United States Representative,3,Kevin Boyd,Democratic,4812
DeKalb,United States Representative,3,Marlin A Stutzman,None,11269
DeKalb,State Senator,13,C Susan Glick,Republican,3063
DeKalb,State Representative,52,Charles E Odier,Democratic,4715
DeKalb,State Representative,52,Benjamin Charles Smaltz,None,10873
DeKalb,Judge of the Superior Court,"Dekalb County, Court 2",Monte L Brown,Republican,12797
Delaware,President,Statewide,Barack Obama,Democratic,22654
Delaware,President,Statewide,Gary Johnson,None,1063
Delaware,President,Statewide,Mitt Romney,None,21251
Delaware,President,Statewide,"Virgil H Goode, Jr.",None,0
Delaware,President,Statewide,Dennis Knill,None,0
Delaware,President,Statewide,Stephen Durham,None,0
Delaware,President,Statewide,Christina Lopez,None,0
Delaware,President,Statewide,Jill Stein,None,0
Delaware,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Delaware,President,Statewide,Paul Chehade,None,0
Delaware,President,Statewide,Richard Duncan,None,0
Delaware,President,Statewide,Tom Hoefling,None,0
Delaware,President,Statewide,Terry Dale Jones,None,0
Delaware,President,Statewide,Nelson Keyton,None,0
Delaware,President,Statewide,Jill Reed,None,0
Delaware,President,Statewide,"Michael A Simoneux, Jr.",None,0
Delaware,President,Statewide,Randall A Terry,None,0
Delaware,President,Statewide,"John A Dummett, Jr.",None,0
Delaware,President,Statewide,Stewart Alexander,None,0
Delaware,United States Senator,Statewide,Joseph Donnelly,Democratic,24525
Delaware,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,3052
Delaware,United States Senator,Statewide,Richard E Mourdock,None,15797
Delaware,United States Senator,Statewide,Amy J Willis,None,0
Delaware,United States Senator,Statewide,James L Johnson Junior,None,0
Delaware,Governor,Statewide,John R Gregg,Democratic,21920
Delaware,Governor,Statewide,Rupert Boneham,None,1968
Delaware,Governor,Statewide,Michael R Pence,None,19996
Delaware,Governor,Statewide,Donnie Harold Harris,None,0
Delaware,Attorney General,Statewide,Kay Fleming,Democratic,20914
Delaware,Attorney General,Statewide,Greg Zoeller,None,21923
Delaware,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,24900
Delaware,Superintendent of Public Instruction,Statewide,Tony Bennett,None,18483
Delaware,United States Representative,6,Bradley T Bookout,Democratic,23777
Delaware,United States Representative,6,Rex Bell,None,1570
Delaware,United States Representative,6,Allen Lucas Messer,None,18419
Delaware,State Representative,31,Katie Marie Morgan,Democratic,1372
Delaware,State Representative,31,Kevin A Mahan,None,1596
Delaware,State Representative,32,P Eric Turner,None,494
Delaware,State Representative,33,Charles Andrew Schemenaur,None,3573
Delaware,State Representative,33,Bill J Davis,None,4167
