county,office,district,candidate,party,votes
Jennings,U.S. House,6,Bill Frazier,Republican,111
Jennings,U.S. House,6,Travis Hankins,Republican,1318
Jennings,U.S. House,6,John Hatter,Republican,37
Jennings,U.S. House,6,Luke Messer,Republican,586
Jennings,U.S. House,6,Joe Sizemore,Republican,77
Jennings,U.S. House,6,Allen K. Smith Ii,Republican,32
Jennings,U.S. House,6,"Joseph S. Van Wye, Sr",Republican,24
Jennings,State House,67,Tom Cheek,Democratic,264
Jennings,State House,67,Randy Frye,Republican,567
Jennings,State House,67,Trent Wisner,Republican,1114
Jennings,State House,67,Jim Lucas,Republican,1634
Jennings,State Convention Delegate,Jennings County,Kenneth L. Hughes,Republican,0
Jennings,State Convention Delegate,Jennings County,Leonard C. Speer,Republican,0
Johnson,President,,Barack Obama,Democratic,1823
Johnson,President,,Newt Gingrich,Republican,1382
Johnson,President,,Ron Paul,Republican,2682
Johnson,President,,Mitt Romney,Republican,13507
Johnson,President,,Rick Santorum,Republican,2423
Johnson,U.S. Senate,,Joe Donnelly,Democratic,1694
Johnson,U.S. Senate,,Richard G. Lugar,Republican,8762
Johnson,U.S. Senate,,Richard E. Mourdock,Republican,11927
Johnson,Governor,,John R. Gregg,Democratic,1722
Johnson,Governor,,Mike Pence,Republican,18615
Johnson,U.S. House,9,Jonathan George,Democratic,245
Johnson,U.S. House,9,John Griffin Miller,Democratic,264
Johnson,U.S. House,9,John W. Tilford,Democratic,193
Johnson,U.S. House,9,Robert Winningham,Democratic,250
Johnson,U.S. House,9,Shelli Yoder,Democratic,916
Johnson,U.S. House,9,Todd Young,Republican,16277
Johnson,State Senator,36,Mary Ann Sullivan,Democratic,132
Johnson,State Senator,36,Brent Waltz,Republican,1365
Johnson,State Senator,36,Rodric D. Bray,Republican,2637
Johnson,State Senator,36,Ryan Goodwin,Republican,2769
Johnson,State House,47,Mark Meadows,Republican,1103
Johnson,State House,47,John Price,Republican,4518
Johnson,State House,47,John Price,Republican,0
Johnson,State House,47,John T. Young,Republican,2298
Johnson,State House,47,David N. Frizzell,Republican,2200
Johnson,State House,47,Dave Frizzell,Republican,0
Johnson,Judge of the Circuit Court,Johnson 8Th Circuit,K. Mark Loyd,Republican,16076
Johnson,Judge of the Superior Court,"Johnson County, No.1",Kevin M. Barton,Republican,16161
Johnson,State Convention Delegate,Johnson County,Joseph Acker,Republican,0
Johnson,State Convention Delegate,Johnson County,David Bausman,Republican,0
Johnson,State Convention Delegate,Johnson County,Kay Bentley,Republican,0
Johnson,State Convention Delegate,Johnson County,Beth Boyce,Republican,0
Johnson,State Convention Delegate,Johnson County,Derek T. Burton,Republican,0
Johnson,State Convention Delegate,Johnson County,Cecilia Campbell,Republican,0
Johnson,State Convention Delegate,Johnson County,Carol Chappel,Republican,0
Johnson,State Convention Delegate,Johnson County,"Gerald J. Ebeyer, Sr.",Republican,0
Johnson,State Convention Delegate,Johnson County,Kendall Faull,Republican,0
Johnson,State Convention Delegate,Johnson County,C. William Hart,Republican,0
Johnson,State Convention Delegate,Johnson County,Andrew Hoblitzell,Republican,0
Johnson,State Convention Delegate,Johnson County,J. David Hopper,Republican,0
Johnson,State Convention Delegate,Johnson County,Tamar Ketchum,Republican,0
Johnson,State Convention Delegate,Johnson County,Ken Marshall,Republican,0
Johnson,State Convention Delegate,Johnson County,Joseph (Joe) D. Mathis,Republican,0
Johnson,State Convention Delegate,Johnson County,Mark W. Messick,Republican,0
Johnson,State Convention Delegate,Johnson County,Steve Miller,Republican,0
Johnson,State Convention Delegate,Johnson County,Mark J. Powell,Republican,0
Johnson,State Convention Delegate,Johnson County,Jeffery A. Sexton,Republican,0
Johnson,State Convention Delegate,Johnson County,Don Sipe,Republican,0
Johnson,State Convention Delegate,Johnson County,Lori A. Torres,Republican,0
Johnson,State Convention Delegate,Johnson County,Joseph M. Villanueva,Republican,0
Johnson,State Convention Delegate,Johnson County,John M. Westercamp,Republican,0
Johnson,State Convention Delegate,Johnson County,Rob Zajac,Republican,0
Knox,President,,Barack Obama,Democratic,1977
Knox,President,,Newt Gingrich,Republican,282
Knox,President,,Ron Paul,Republican,323
Knox,President,,Mitt Romney,Republican,1967
Knox,President,,Rick Santorum,Republican,430
Knox,U.S. Senate,,Joe Donnelly,Democratic,1887
Knox,U.S. Senate,,Richard G. Lugar,Republican,1166
Knox,U.S. Senate,,Richard E. Mourdock,Republican,1977
Knox,Governor,,John R. Gregg,Democratic,2971
Knox,Governor,,Mike Pence,Republican,2362
Knox,U.S. House,8,Thomas Barnett,Democratic,784
Knox,U.S. House,8,William Bryk,Democratic,181
Knox,U.S. House,8,Dave Crooks,Democratic,1741
Knox,U.S. House,8,Larry D. Bucshon,Republican,2068
Knox,U.S. House,8,Kristi Risk,Republican,931
Knox,State House,45,Kreg Battles,Democratic,2156
Knox,State House,45,Bruce Alan Borders,Republican,2138
Knox,State House,45,James Amick,Republican,127
Knox,State House,45,Thomas W. Washburne,Republican,331
Knox,State House,45,Thomas W. Washburne,Republican,0
Knox,State Convention Delegate,Knox County,Jerry Brocksmith,Republican,0
Knox,State Convention Delegate,Knox County,Gloria A. Huey,Republican,0
Knox,State Convention Delegate,Knox County,Judy Kluesner,Republican,0
Knox,State Convention Delegate,Knox County,Robert L. Kluesner,Republican,0
Knox,State Convention Delegate,Knox County,Maxine V. Lafferty,Republican,0
Knox,State Convention Delegate,Knox County,Terry D. Mooney,Republican,0
Knox,State Convention Delegate,Knox County,Linda E. Painter,Republican,0
Knox,State Convention Delegate,Knox County,Jerry Rains,Republican,0
Knox,State Convention Delegate,Knox County,Penny Smith,Republican,0
Knox,State Convention Delegate,Knox County,Jonathon Cody Sutton,Republican,0
Knox,State Convention Delegate,Knox County,Rose Marie Vollmer,Republican,0
Kosciusko,President,,Barack Obama,Democratic,630
Kosciusko,President,,Newt Gingrich,Republican,594
Kosciusko,President,,Ron Paul,Republican,1841
Kosciusko,President,,Mitt Romney,Republican,6712
Kosciusko,President,,Rick Santorum,Republican,1671
Kosciusko,U.S. Senate,,Joe Donnelly,Democratic,679
Kosciusko,U.S. Senate,,Richard G. Lugar,Republican,2858
Kosciusko,U.S. Senate,,Richard E. Mourdock,Republican,8088
Kosciusko,Governor,,John R. Gregg,Democratic,603
Kosciusko,Governor,,Mike Pence,Republican,9354
Kosciusko,U.S. House,2,Dan Morrison,Democratic,181
Kosciusko,U.S. House,2,Brendan Mullen,Democratic,116
Kosciusko,U.S. House,2,Greg Andrews,Republican,1045
Kosciusko,U.S. House,2,Jackie Walorski,Republican,2619
Kosciusko,U.S. House,2,Stephen G. Hope,Republican,57
Kosciusko,U.S. House,2,Justin Kuhnle,Republican,45
Kosciusko,U.S. House,2,John Forrest Roberson,Republican,46
Kosciusko,U.S. House,2,Tommy A. Schrader,Republican,58
Kosciusko,U.S. House,2,David Sowards,Republican,46
Kosciusko,U.S. House,2,Marlin A. Stutzman,Republican,6210
Kosciusko,State Senator,9,Ryan D. Mishler,Republican,6829
Kosciusko,State Senator,9,Carlin Yoder,Republican,957
Kosciusko,State House,18,Christopher (Chris) Wright,Democratic,240
Kosciusko,State House,18,David A. Wolkins,Republican,3388
Kosciusko,State House,18,Jon D. Hare,Republican,2409
Kosciusko,State House,18,Rebecca Kubacki,Republican,4276
Kosciusko,Judge of the Circuit Court,Kosciusko 54Th Circuit,Stephen P. Harris,Republican,3406
Kosciusko,Judge of the Circuit Court,Kosciusko 54Th Circuit,Michael W. Reed,Republican,6722
Kosciusko,State Convention Delegate,Kosciusko County,Kent Adams,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Nancy Adams,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Kyle Babcock,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Brian E. Boyer,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Monica Boyer,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Steven C. Foster,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Randall K. Girod,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Ryan Hall,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,"Christanne ""Katy"" Hampton",Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Daniel H. Hampton,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Mary B. Hoffer,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,"David M. Hudson, Sr",Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Patrick Jamison,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Larry Kinsey,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,C. Austin Rovenstine,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Ron Shoemaker,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Kathy Stutzman,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Joseph M. Thallemer,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Ernie Wiggins,Republican,0
Kosciusko,State Convention Delegate,Kosciusko County,Joshua Zimmerman,Republican,0
LaGrange,President,,Barack Obama,Democratic,300
LaGrange,President,,Newt Gingrich,Republican,180
LaGrange,President,,Ron Paul,Republican,466
LaGrange,President,,Mitt Romney,Republican,2026
LaGrange,President,,Rick Santorum,Republican,487
LaGrange,U.S. Senate,,Joe Donnelly,Democratic,325
LaGrange,U.S. Senate,,Richard G. Lugar,Republican,1039
LaGrange,U.S. Senate,,Richard E. Mourdock,Republican,2235
LaGrange,Governor,,John R. Gregg,Democratic,314
LaGrange,Governor,,Mike Pence,Republican,2764
LaGrange,U.S. House,3,Kevin R. Boyd,Democratic,150
LaGrange,U.S. House,3,Stephen G. Hope,Democratic,43
LaGrange,U.S. House,3,Justin Kuhnle,Democratic,24
LaGrange,U.S. House,3,John Forrest Roberson,Democratic,27
LaGrange,U.S. House,3,Tommy A. Schrader,Democratic,38
LaGrange,U.S. House,3,David Sowards,Democratic,29
LaGrange,U.S. House,3,Marlin A. Stutzman,Republican,2884
LaGrange,State Senator,13,C. Susan Glick,Republican,2475
LaGrange,State Senator,13,David Yarde,Republican,808
LaGrange,State House,51,Lon Keyes,Democratic,243
LaGrange,State House,51,Aaron Claudy,Republican,659
LaGrange,State House,51,Dr. Dennis J. Zent,Republican,1783
LaGrange,State House,51,Mike Caywood,Republican,33
LaGrange,State House,51,Denise Lemmon,Republican,150
LaGrange,State House,51,David L. Ober,Republican,291
LaGrange,State House,51,Wesley Ortell,Republican,28
LaGrange,State Convention Delegate,La Grange County,Patricia A. Brown,Republican,0
LaGrange,State Convention Delegate,La Grange County,Jeffrey A. Campos,Republican,0
LaGrange,State Convention Delegate,La Grange County,Michael E. Cole,Republican,0
LaGrange,State Convention Delegate,La Grange County,C. Sue Glick,Republican,0
LaGrange,State Convention Delegate,La Grange County,Susan C. Pipher,Republican,0
LaGrange,State Convention Delegate,La Grange County,William L. Pipher,Republican,0
LaGrange,State Convention Delegate,La Grange County,Troy M. Smith,Republican,0
LaGrange,State Convention Delegate,La Grange County,Ted G. Strawser,Republican,0
Lake,President,,Barack Obama,Democratic,34255
Lake,President,,Newt Gingrich,Republican,971
Lake,President,,Ron Paul,Republican,3236
Lake,President,,Mitt Romney,Republican,12940
Lake,President,,Rick Santorum,Republican,1801
Lake,U.S. Senate,,Joe Donnelly,Democratic,26990
Lake,U.S. Senate,,Richard G. Lugar,Republican,5852
Lake,U.S. Senate,,Richard E. Mourdock,Republican,13544
Lake,Governor,,John R. Gregg,Democratic,26831
Lake,Governor,,Mike Pence,Republican,15393
Lake,U.S. House,1,Peter J. Visclosky,Democratic,32902
Lake,U.S. House,1,Joel Phelps,Republican,10257
Lake,U.S. House,1,Dave Wenger,Republican,5377
Lake,State Senator,2,Lonnie M. Randolph,Democratic,7266
Lake,State Senator,2,David Vinzant,Democratic,3226
Lake,State Senator,2,Darren L. Washington,Democratic,3411
Lake,State House,1,Linda C. Lawson,Democratic,3661
Lake,State House,1,Earl L. Harris,Democratic,4608
Lake,State House,1,Tony Walker,Democratic,3260
Lake,State House,1,Al Cottingham,Democratic,271
Lake,State House,1,John T. Hart,Democratic,698
Lake,State House,1,Rick Niemeyer,Republican,2343
Lake,State House,1,Eric L. Olson,Republican,557
Lake,State House,1,William I. (Bill) Fine,Republican,2112
Lake,State House,1,Peter N. Karagan,Republican,1909
Lake,State House,1,Dr. Vernon G. Smith,Republican,4678
Lake,State House,1,Harold (Hal) Slager,Republican,3249
Lake,State House,1,Ron Johnson,Republican,3283
Lake,State Convention Delegate,Lake County,Brendan Ahearn,Republican,0
Lake,State Convention Delegate,Lake County,Casey L. Aldrin,Republican,0
Lake,State Convention Delegate,Lake County,Lorraine M. Bank,Republican,0
Lake,State Convention Delegate,Lake County,Suzy Barnhart,Republican,0
Lake,State Convention Delegate,Lake County,Patrick Becker,Republican,0
Lake,State Convention Delegate,Lake County,Dan L. Blankenship,Republican,0
Lake,State Convention Delegate,Lake County,Kevin E. Bradley,Republican,0
Lake,State Convention Delegate,Lake County,Daniel J. Buksa,Republican,0
Lake,State Convention Delegate,Lake County,Bryan Ciers,Republican,0
Lake,State Convention Delegate,Lake County,Cassandra J. Clifford,Republican,0
Lake,State Convention Delegate,Lake County,Darlene D. Corns,Republican,0
Lake,State Convention Delegate,Lake County,Edgar M. Corns,Republican,0
Lake,State Convention Delegate,Lake County,Eli G. Cryderman,Republican,0
Lake,State Convention Delegate,Lake County,James A. Cuffia,Republican,0
Lake,State Convention Delegate,Lake County,Alice F. Dahl,Republican,0
Lake,State Convention Delegate,Lake County,Daniel E. Dernulc,Republican,0
Lake,State Convention Delegate,Lake County,Dan Dumezich,Republican,0
Lake,State Convention Delegate,Lake County,Donna T. Dunn,Republican,0
Lake,State Convention Delegate,Lake County,Daniel N. Fagen,Republican,0
Lake,State Convention Delegate,Lake County,Mike Forbes,Republican,0
Lake,State Convention Delegate,Lake County,"William J. Glueckert, Jr.",Republican,0
Lake,State Convention Delegate,Lake County,James Granzow,Republican,0
Lake,State Convention Delegate,Lake County,Greg E. Guernsey,Republican,0
Lake,State Convention Delegate,Lake County,Sarah Hoekstra,Republican,0
Lake,State Convention Delegate,Lake County,Benjamin G. Houser,Republican,0
Lake,State Convention Delegate,Lake County,Tyler B. Houser,Republican,0
Lake,State Convention Delegate,Lake County,Cy Huerter,Republican,0
Lake,State Convention Delegate,Lake County,Brent A. Jacobus,Republican,0
Lake,State Convention Delegate,Lake County,George T. Janiec,Republican,0
Lake,State Convention Delegate,Lake County,George Jerome,Republican,0
Lake,State Convention Delegate,Lake County,"Ronald D. Johnson, Jr",Republican,0
Lake,State Convention Delegate,Lake County,Robert T. Kachur,Republican,0
Lake,State Convention Delegate,Lake County,Peter N. Karagan,Republican,0
Lake,State Convention Delegate,Lake County,James Kaspar,Republican,0
Lake,State Convention Delegate,Lake County,Allan Katz,Republican,0
Lake,State Convention Delegate,Lake County,Daniel (Dan) Klein,Republican,0
Lake,State Convention Delegate,Lake County,Linda (Mummery) Kolarik,Republican,0
Lake,State Convention Delegate,Lake County,Patricia R. Kopas,Republican,0
Lake,State Convention Delegate,Lake County,John Koval,Republican,0
Lake,State Convention Delegate,Lake County,Eric Kreig,Republican,0
Lake,State Convention Delegate,Lake County,Kimberly A. Krull,Republican,0
Lake,State Convention Delegate,Lake County,Sue Landske,Republican,0
Lake,State Convention Delegate,Lake County,"Raymond Lopez, Sr.",Republican,0
Lake,State Convention Delegate,Lake County,Curt Luna,Republican,0
Lake,State Convention Delegate,Lake County,Steve Matijevich,Republican,0
Lake,State Convention Delegate,Lake County,Matt R. Mccoy,Republican,0
Lake,State Convention Delegate,Lake County,Michael W. Mcphillips,Republican,0
Lake,State Convention Delegate,Lake County,Rick Niemeyer,Republican,0
Lake,State Convention Delegate,Lake County,Eric L. Olson,Republican,0
Lake,State Convention Delegate,Lake County,Robert Pastore,Republican,0
Lake,State Convention Delegate,Lake County,Jayson H. Reeves,Republican,0
Lake,State Convention Delegate,Lake County,Chris N. Retson,Republican,0
Lake,State Convention Delegate,Lake County,Joanne F. Ricci,Republican,0
Lake,State Convention Delegate,Lake County,Lisa A. Ricci,Republican,0
Lake,State Convention Delegate,Lake County,Rick Ryfa,Republican,0
Lake,State Convention Delegate,Lake County,James (Jim) Sheehan,Republican,0
Lake,State Convention Delegate,Lake County,Harold (Hal) Slager,Republican,0
Lake,State Convention Delegate,Lake County,Gregory Smith,Republican,0
Lake,State Convention Delegate,Lake County,Robert A. Starkey,Republican,0
Lake,State Convention Delegate,Lake County,Michael T. Stulac,Republican,0
Lake,State Convention Delegate,Lake County,Mary Tanis,Republican,0
Lake,State Convention Delegate,Lake County,Jerry Tippy,Republican,0
Lake,State Convention Delegate,Lake County,Peter Van Wieren,Republican,0
Lake,State Convention Delegate,Lake County,Gregory J. Volk,Republican,0
Lake,State Convention Delegate,Lake County,Andrew Webster,Republican,0
Lake,State Convention Delegate,Lake County,Tom Wichlinski,Republican,0
Lake,State Convention Delegate,Lake County,Patrick H. Wise,Republican,0
Lake,State Convention Delegate,Lake County,Gregory (Greg) L. Wornhoff,Republican,0
Lake,State Convention Delegate,Lake County,Joseph F. Zrnchik,Republican,0
LaPort,President,,Barack Obama,Democratic,5401
LaPort,President,,Newt Gingrich,Republican,362
LaPort,President,,Ron Paul,Republican,1173
LaPort,President,,Mitt Romney,Republican,4091
LaPort,President,,Rick Santorum,Republican,683
LaPort,U.S. Senate,,Joe Donnelly,Democratic,5701
LaPort,U.S. Senate,,Richard G. Lugar,Republican,2253
LaPort,U.S. Senate,,Richard E. Mourdock,Republican,4186
LaPort,Governor,,John R. Gregg,Democratic,5026
LaPort,Governor,,Mike Pence,Republican,5309
LaPort,U.S. House,1,Peter J. Visclosky,Democratic,3018
LaPort,U.S. House,1,Joel Phelps,Republican,1157
LaPort,U.S. House,1,Dave Wenger,Republican,1019
LaPort,U.S. House,1,Brendan Mullen,Republican,1221
LaPort,U.S. House,1,Greg Andrews,Republican,1222
LaPort,U.S. House,1,Jackie Walorski,Republican,2329
LaPort,State Senator,5,"Debora ""Deb"" Porter",Democratic,155
LaPort,State Senator,5,Ed Charbonneau,Republican,390
LaPort,State Senator,5,Maxine Spenner,Republican,1016
LaPort,State Senator,5,Austin Griffin,Republican,1904
LaPort,State Senator,5,Eric Harris,Republican,1832
LaPort,State House,8,Ryan M. Dvorak,Democratic,244
LaPort,State House,8,C. Michael Beebe,Republican,170
LaPort,State House,8,Richard Pfeil,Republican,218
LaPort,State House,8,Dan Granquist,Republican,1736
LaPort,Judge of the Circuit Court,La Porte 32Nd Circuit,Thomas Alevizos,Democratic,5791
LaPort,State Convention Delegate,La Porte County,David Balka,Republican,0
LaPort,State Convention Delegate,La Porte County,Sharon L. Bealor,Republican,0
LaPort,State Convention Delegate,La Porte County,David Christian,Republican,0
LaPort,State Convention Delegate,La Porte County,Barbara J. Dreiner,Republican,0
LaPort,State Convention Delegate,La Porte County,Sharon K. Kirkham,Republican,0
LaPort,State Convention Delegate,La Porte County,Coral L. Laun,Republican,0
LaPort,State Convention Delegate,La Porte County,Suzanne L. Miller,Republican,0
LaPort,State Convention Delegate,La Porte County,Fran Milo,Republican,0
LaPort,State Convention Delegate,La Porte County,David Scarborough,Republican,0
Lawrence,President,,Barack Obama,Democratic,1028
Lawrence,President,,Newt Gingrich,Republican,448
Lawrence,President,,Ron Paul,Republican,1220
Lawrence,President,,Mitt Romney,Republican,3618
Lawrence,President,,Rick Santorum,Republican,802
Lawrence,U.S. Senate,,Joe Donnelly,Democratic,959
Lawrence,U.S. Senate,,Richard G. Lugar,Republican,2265
Lawrence,U.S. Senate,,Richard E. Mourdock,Republican,4030
Lawrence,Governor,,John R. Gregg,Democratic,964
Lawrence,Governor,,Mike Pence,Republican,5322
Lawrence,U.S. House,9,Jonathan George,Democratic,767
Lawrence,U.S. House,9,John Griffin Miller,Democratic,84
Lawrence,U.S. House,9,John W. Tilford,Democratic,67
Lawrence,U.S. House,9,Robert Winningham,Democratic,78
Lawrence,U.S. House,9,Shelli Yoder,Democratic,255
Lawrence,U.S. House,9,Todd Young,Republican,4914
Lawrence,State Senator,44,Brent Steele,Republican,5631
Lawrence,State House,65,Eric A. Koch,Republican,4363
Lawrence,State House,65,Steve Davisson,Republican,822
Lawrence,Judge of the Superior Court,"Lawrence County, No. 1",Michael A. Robbins,Democratic,1147
Lawrence,Judge of the Superior Court,"Lawrence County, No. 1",Lewis Maudlin,Republican,4427
Lawrence,State Convention Delegate,Lawrence County,Brandon Hedrick,Democratic,0
Lawrence,State Convention Delegate,Lawrence County,Scott Jones,Democratic,0
Lawrence,State Convention Delegate,Lawrence County,Scott Moore,Democratic,0
Lawrence,State Convention Delegate,Lawrence County,Terry Pittman,Democratic,0
Lawrence,State Convention Delegate,Lawrence County,David Rhum,Democratic,0
Lawrence,State Convention Delegate,Lawrence County,James Underwood,Democratic,0
Lawrence,State Convention Delegate,Lawrence County,Jack Woods Jr.,Democratic,0
Lawrence,State Convention Delegate,Lawrence County,Steven Boggs,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Sam Bond,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Daniel W. Bortner,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Byron L. Buker,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Julie Chase-Rittenhouse,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Nicholas C. Daub,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Patty Ford,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Cindy Grow,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Marla Jones,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Christina Lambton,Republican,0
Lawrence,State Convention Delegate,Lawrence County,"William ""Bill"" Mullis",Republican,0
Lawrence,State Convention Delegate,Lawrence County,Jerry Norris,Republican,0
Lawrence,State Convention Delegate,Lawrence County,Dan Terrell,Republican,0
Madison,President,,Barack Obama,Democratic,6204
Madison,President,,Newt Gingrich,Republican,1011
Madison,President,,Ron Paul,Republican,1853
Madison,President,,Mitt Romney,Republican,8361
Madison,President,,Rick Santorum,Republican,1771
Madison,U.S. Senate,,Joe Donnelly,Democratic,5650
Madison,U.S. Senate,,Richard G. Lugar,Republican,5988
Madison,U.S. Senate,,Richard E. Mourdock,Republican,7405
Madison,Governor,,John R. Gregg,Democratic,5947
Madison,Governor,,Mike Pence,Republican,11981
Madison,U.S. House,5,Tony Long,Democratic,1602
Madison,U.S. House,5,Scott Reske,Democratic,5322
Madison,U.S. House,5,Jason Anderson,Republican,166
Madison,U.S. House,5,Susan Brooks,Republican,3137
Madison,U.S. House,5,John R. (Jack) Lugar,Republican,475
Madison,U.S. House,5,John Mcgoff,Republican,1103
Madison,U.S. House,5,David Mcintosh,Republican,6437
Madison,U.S. House,5,Matthew Mount,Republican,47
Madison,U.S. House,5,"William ""Bill"" Salin",Republican,128
Madison,U.S. House,5,Wayne Seybold,Republican,1596
Madison,State House,32,P. Eric Turner,Republican,292
Madison,State House,32,L. Jack Lutz,Republican,3907
Madison,State House,32,Sam Weist 1St,Republican,657
Madison,Judge of the Circuit Court,"Madison50Th Circ, No. 1","Thomas Newman, Jr.",Democratic,6328
Madison,State Convention Delegate,Madison County,Stephanie Aiken,Republican,0
Madison,State Convention Delegate,Madison County,Stephen Beard,Republican,0
Madison,State Convention Delegate,Madison County,Jordan Boone,Republican,0
Madison,State Convention Delegate,Madison County,Hannah Brown,Republican,0
Madison,State Convention Delegate,Madison County,Diana L. Carter,Republican,0
Madison,State Convention Delegate,Madison County,Lani Czarniecki,Republican,0
Madison,State Convention Delegate,Madison County,Daniel B. Davis,Republican,0
Madison,State Convention Delegate,Madison County,Larry D. Davis,Republican,0
Madison,State Convention Delegate,Madison County,Benjamin Evans,Republican,0
Madison,State Convention Delegate,Madison County,Trevor R. Franklin,Republican,0
Madison,State Convention Delegate,Madison County,Connie Gardner,Republican,0
Madison,State Convention Delegate,Madison County,Rick Gardner,Republican,0
Madison,State Convention Delegate,Madison County,Joshua M. (Josh) Gaskill,Republican,0
Madison,State Convention Delegate,Madison County,Kily Gaskill,Republican,0
Madison,State Convention Delegate,Madison County,Robert D. Heaton,Republican,0
Madison,State Convention Delegate,Madison County,Phil Herbig,Republican,0
Madison,State Convention Delegate,Madison County,Adam Hester,Republican,0
Madison,State Convention Delegate,Madison County,Gerald Hill,Republican,0
Madison,State Convention Delegate,Madison County,Kyle J. Hupfer,Republican,0
Madison,State Convention Delegate,Madison County,Troy Jerrils,Republican,0
Madison,State Convention Delegate,Madison County,Patrick Kapoun,Republican,0
Madison,State Convention Delegate,Madison County,James R. Lycan,Republican,0
Madison,State Convention Delegate,Madison County,David Mccartney,Republican,0
Madison,State Convention Delegate,Madison County,Sheila Mcclanahan,Republican,0
Madison,State Convention Delegate,Madison County,Autumn L. Meeker,Republican,0
Madison,State Convention Delegate,Madison County,Jeffrey Miller,Republican,0
Madison,State Convention Delegate,Madison County,Janille Myers,Republican,0
Madison,State Convention Delegate,Madison County,Jonathan Nchols,Republican,0
Madison,State Convention Delegate,Madison County,Annie Nichols,Republican,0
Madison,State Convention Delegate,Madison County,Frank E. Owens,Republican,0
Madison,State Convention Delegate,Madison County,Michael L. Owens,Republican,0
Madison,State Convention Delegate,Madison County,John Payne,Republican,0
Madison,State Convention Delegate,Madison County,Heather Prophet,Republican,0
Madison,State Convention Delegate,Madison County,Beth Shepherd,Republican,0
Madison,State Convention Delegate,Madison County,Kevin A. Sulc,Republican,0
Madison,State Convention Delegate,Madison County,Joshua Wilkins,Republican,0
Marion,President,,Barack Obama,Democratic,47161
Marion,President,,Newt Gingrich,Republican,4494
Marion,President,,Ron Paul,Republican,12349
Marion,President,,Mitt Romney,Republican,48981
Marion,President,,Rick Santorum,Republican,7753
Marion,U.S. Senate,,Joe Donnelly,Democratic,42475
Marion,U.S. Senate,,Richard G. Lugar,Republican,42951
Marion,U.S. Senate,,Richard E. Mourdock,Republican,36247
Marion,Governor,,John R. Gregg,Democratic,41808
Marion,Governor,,Mike Pence,Republican,64562
Marion,U.S. House,5,Tony Long,Democratic,3264
Marion,U.S. House,5,Scott Reske,Democratic,4876
Marion,U.S. House,5,Jason Anderson,Republican,208
Marion,U.S. House,5,Susan Brooks,Republican,9382
Marion,U.S. House,5,John R. (Jack) Lugar,Republican,1262
Marion,U.S. House,5,John Mcgoff,Republican,8727
Marion,U.S. House,5,David Mcintosh,Republican,5661
Marion,U.S. House,5,Matthew Mount,Republican,135
Marion,U.S. House,5,"William ""Bill"" Salin",Republican,252
Marion,U.S. House,5,Wayne Seybold,Republican,1317
Marion,U.S. House,5,"Bob ""Citizen"" Kern",Republican,2048
Marion,U.S. House,5,Pierre Quincy Pullins,Republican,586
Marion,U.S. House,5,Woodrow Wilcox,Republican,1082
Marion,U.S. House,5,Steven Davis,Republican,7727
Marion,U.S. House,5,Anthony W. (Tony) Duncan,Republican,4079
Marion,U.S. House,5,Wayne E. Harmon,Republican,4252
Marion,U.S. House,5,Carlos A. May,Republican,10783
Marion,U.S. House,5,Jd Miniear,Republican,2227
Marion,U.S. House,5,Catherine (Cat) Ping,Republican,9771
Marion,U.S. House,5,Lawrence (Larry) B. Shouse,Republican,1412
Marion,State Senator,28,Michael L. Adkins,Democratic,2019
Marion,State Senator,28,Michael R. (Mike) Crider,Republican,1654
Marion,State Senator,28,Chris Lytle,Republican,1171
Marion,State Senator,28,John Merlau,Republican,868
Marion,State Senator,28,Scott Schneider,Republican,10942
Marion,State Senator,28,Patricia (Patti) G. Mink,Republican,1367
Marion,State Senator,28,Patricia Miller,Republican,11695
Marion,State Senator,28,Margaret Peggy Jones,Republican,0
Marion,State Senator,28,Daniel L. Kinnamon,Republican,1615
