candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Write in,Secretary of State,,,Warrick,Ohio 14,1,0,0,1
Tera Klutz,Auditor of State,,R,Warrick,Ohio 14,256,43,0,299
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 14,200,49,0,249
John Schick,Auditor of State,,L,Warrick,Ohio 14,16,1,0,17
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 14,284,40,0,324
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 14,191,51,0,242
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 14,285,41,0,326
William Tanoos,U.S. House,8,D,Warrick,Ohio 14,192,51,0,243
Write in,U.S. House,8,,Warrick,Ohio 14,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 14,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 14,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 14,298,50,0,348
John Hurley ,State Representative,75,D,Warrick,Ohio 14,179,46,0,225
,Registered Voters,,,Warrick,Ohio 15,,,,1019
,Ballots Cast,,,Warrick,Ohio 15,,,,388
Mike Braun,U.S. Senate,,R,Warrick,Ohio 15,210,55,0,265
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 15,166,35,0,201
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 15,8,4,0,12
Write in,U.S. Senate,,,Warrick,Ohio 15,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 15,221,57,0,278
Jim Harper,Secretary of State,,D,Warrick,Ohio 15,143,36,0,179
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 15,14,1,0,15
Write in,Secretary of State,,,Warrick,Ohio 15,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 15,223,57,0,280
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 15,140,36,0,176
John Schick,Auditor of State,,L,Warrick,Ohio 15,14,1,0,15
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 15,239,56,0,295
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 15,137,38,0,175
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 15,237,57,0,294
William Tanoos,U.S. House,8,D,Warrick,Ohio 15,145,35,0,180
Write in,U.S. House,8,,Warrick,Ohio 15,0,1,0,1
Mark Messmer,State Senate,48,R,Warrick,Ohio 15,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 15,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 15,232,59,0,291
John Hurley ,State Representative,75,D,Warrick,Ohio 15,151,34,0,185
,Registered Voters,,,Warrick,Ohio 16,,,,476
,Ballots Cast,,,Warrick,Ohio 16,,,,203
Mike Braun,U.S. Senate,,R,Warrick,Ohio 16,102,25,0,127
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 16,92,28,0,120
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 16,9,0,0,9
Write in,U.S. Senate,,,Warrick,Ohio 16,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 16,107,26,0,133
Jim Harper,Secretary of State,,D,Warrick,Ohio 16,86,27,0,113
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 16,8,0,0,8
Write in,Secretary of State,,,Warrick,Ohio 16,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 16,110,25,0,135
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 16,84,28,0,112
John Schick,Auditor of State,,L,Warrick,Ohio 16,8,0,0,8
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 16,116,26,0,142
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 16,84,27,0,111
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 16,116,25,0,141
William Tanoos,U.S. House,8,D,Warrick,Ohio 16,86,28,0,114
Write in,U.S. House,8,,Warrick,Ohio 16,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 16,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 16,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 16,118,26,0,144
John Hurley ,State Representative,75,D,Warrick,Ohio 16,83,27,0,110
,Registered Voters,,,Warrick,Ohio 17,,,,620
,Ballots Cast,,,Warrick,Ohio 17,,,,293
Mike Braun,U.S. Senate,,R,Warrick,Ohio 17,144,36,0,180
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 17,133,42,0,175
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 17,14,4,0,18
Write in,U.S. Senate,,,Warrick,Ohio 17,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 17,157,36,0,193
Jim Harper,Secretary of State,,D,Warrick,Ohio 17,118,42,0,160
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 17,14,3,0,17
Write in,Secretary of State,,,Warrick,Ohio 17,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 17,161,38,0,199
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 17,111,38,0,149
John Schick,Auditor of State,,L,Warrick,Ohio 17,15,5,0,20
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 17,165,37,0,202
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 17,123,44,0,167
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 17,174,37,0,211
William Tanoos,U.S. House,8,D,Warrick,Ohio 17,119,45,0,164
Write in,U.S. House,8,,Warrick,Ohio 17,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 17,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 17,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 17,168,38,0,206
John Hurley ,State Representative,75,D,Warrick,Ohio 17,125,42,0,167
,Registered Voters,,,Warrick,Ohio 18,,,,1207
,Ballots Cast,,,Warrick,Ohio 18,,,,433
Mike Braun,U.S. Senate,,R,Warrick,Ohio 18,269,86,0,355
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 18,147,84,0,231
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 18,15,2,0,17
Write in,U.S. Senate,,,Warrick,Ohio 18,1,0,0,1
Connie Lawson,Secretary of State,,R,Warrick,Ohio 18,289,82,0,371
Jim Harper,Secretary of State,,D,Warrick,Ohio 18,125,82,0,207
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 18,15,4,0,19
Write in,Secretary of State,,,Warrick,Ohio 18,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 18,288,82,0,370
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 18,126,83,0,209
John Schick,Auditor of State,,L,Warrick,Ohio 18,11,4,0,15
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 18,295,86,0,381
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 18,128,84,0,212
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 18,292,90,0,382
William Tanoos,U.S. House,8,D,Warrick,Ohio 18,138,80,0,218
Write in,U.S. House,8,,Warrick,Ohio 18,0,2,0,2
Mark Messmer,State Senate,48,R,Warrick,Ohio 18,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 18,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 18,283,91,0,374
John Hurley ,State Representative,75,D,Warrick,Ohio 18,144,80,0,224
,Registered Voters,,,Warrick,Ohio 19,,,,733
,Ballots Cast,,,Warrick,Ohio 19,,,,350
Mike Braun,U.S. Senate,,R,Warrick,Ohio 19,226,63,0,289
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 19,114,56,0,170
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 19,9,0,0,9
Write in,U.S. Senate,,,Warrick,Ohio 19,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 19,240,68,0,308
Jim Harper,Secretary of State,,D,Warrick,Ohio 19,91,50,0,141
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 19,12,0,0,12
Write in,Secretary of State,,,Warrick,Ohio 19,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 19,232,65,0,297
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 19,96,48,0,144
John Schick,Auditor of State,,L,Warrick,Ohio 19,11,4,0,15
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 19,254,71,0,325
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 19,82,47,0,129
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 19,254,65,0,319
William Tanoos,U.S. House,8,D,Warrick,Ohio 19,94,54,0,148
Write in,U.S. House,8,,Warrick,Ohio 19,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 19,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 19,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 19,250,69,0,319
John Hurley ,State Representative,75,D,Warrick,Ohio 19,95,50,0,145
,Registered Voters,,,Warrick,Ohio 20,,,,1125
,Ballots Cast,,,Warrick,Ohio 20,,,,486
Mike Braun,U.S. Senate,,R,Warrick,Ohio 20,278,110,0,388
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 20,186,65,0,251
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 20,18,3,0,21
Write in,U.S. Senate,,,Warrick,Ohio 20,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 20,298,112,0,410
Jim Harper,Secretary of State,,D,Warrick,Ohio 20,163,63,0,226
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 20,13,2,0,15
Write in,Secretary of State,,,Warrick,Ohio 20,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 20,285,108,0,393
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 20,176,63,0,239
John Schick,Auditor of State,,L,Warrick,Ohio 20,13,4,0,17
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 20,314,111,0,425
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 20,159,64,0,223
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 20,304,107,0,411
William Tanoos,U.S. House,8,D,Warrick,Ohio 20,174,69,0,243
Write in,U.S. House,8,,Warrick,Ohio 20,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 20,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 20,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 20,368,132,0,500
No Candidate Filed,State Representative,78,D,Warrick,Ohio 20,0,0,0,0
,Registered Voters,,,Warrick,Ohio 21,,,,1316
,Ballots Cast,,,Warrick,Ohio 21,,,,476
Mike Braun,U.S. Senate,,R,Warrick,Ohio 21,288,161,0,449
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 21,172,86,0,258
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 21,10,1,0,11
Write in,U.S. Senate,,,Warrick,Ohio 21,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 21,304,165,0,469
Jim Harper,Secretary of State,,D,Warrick,Ohio 21,158,81,0,239
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 21,5,1,0,6
Write in,Secretary of State,,,Warrick,Ohio 21,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 21,303,163,0,466
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 21,155,81,0,236
John Schick,Auditor of State,,L,Warrick,Ohio 21,7,2,0,9
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 21,315,166,0,481
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 21,153,80,0,233
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 21,313,164,0,477
William Tanoos,U.S. House,8,D,Warrick,Ohio 21,157,80,0,237
Write in,U.S. House,8,,Warrick,Ohio 21,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 21,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 21,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 21,381,181,0,562
No Candidate Filed,State Representative,78,D,Warrick,Ohio 21,0,0,0,0
,Registered Voters,,,Warrick,Ohio 22,,,,362
,Ballots Cast,,,Warrick,Ohio 22,,,,183
Mike Braun,U.S. Senate,,R,Warrick,Ohio 22,99,9,0,108
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 22,70,20,0,90
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 22,11,0,0,11
Write in,U.S. Senate,,,Warrick,Ohio 22,1,0,0,1
Connie Lawson,Secretary of State,,R,Warrick,Ohio 22,108,11,0,119
Jim Harper,Secretary of State,,D,Warrick,Ohio 22,64,20,0,84
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 22,5,0,0,5
Write in,Secretary of State,,,Warrick,Ohio 22,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 22,105,12,0,117
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 22,67,19,0,86
John Schick,Auditor of State,,L,Warrick,Ohio 22,5,0,0,5
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 22,110,11,0,121
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 22,64,20,0,84
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 22,114,10,0,124
William Tanoos,U.S. House,8,D,Warrick,Ohio 22,65,20,0,85
Write in,U.S. House,8,,Warrick,Ohio 22,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 22,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 22,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 22,144,15,0,159
No Candidate Filed,State Representative,78,D,Warrick,Ohio 22,0,0,0,0
,Registered Voters,,,Warrick,Ohio 23,,,,1090
,Ballots Cast,,,Warrick,Ohio 23,,,,385
Mike Braun,U.S. Senate,,R,Warrick,Ohio 23,214,102,0,316
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 23,159,70,0,229
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 23,9,2,0,11
Write in,U.S. Senate,,,Warrick,Ohio 23,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 23,232,107,0,339
Jim Harper,Secretary of State,,D,Warrick,Ohio 23,139,66,0,205
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 23,7,0,0,7
Write in,Secretary of State,,,Warrick,Ohio 23,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 23,232,108,0,340
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 23,138,65,0,203
John Schick,Auditor of State,,L,Warrick,Ohio 23,7,0,0,7
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 23,246,107,0,353
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 23,132,68,0,200
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 23,238,105,0,343
William Tanoos,U.S. House,8,D,Warrick,Ohio 23,143,68,0,211
Write in,U.S. House,8,,Warrick,Ohio 23,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 23,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 23,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 23,235,104,0,339
John Hurley ,State Representative,75,D,Warrick,Ohio 23,143,71,0,214
,Registered Voters,,,Warrick,Ohio 24,,,,670
,Ballots Cast,,,Warrick,Ohio 24,,,,273
Mike Braun,U.S. Senate,,R,Warrick,Ohio 24,165,57,0,222
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 24,95,58,0,153
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 24,11,5,0,16
Write in,U.S. Senate,,,Warrick,Ohio 24,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 24,188,59,0,247
Jim Harper,Secretary of State,,D,Warrick,Ohio 24,72,58,0,130
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 24,9,3,0,12
Write in,Secretary of State,,,Warrick,Ohio 24,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 24,176,60,0,236
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 24,80,56,0,136
John Schick,Auditor of State,,L,Warrick,Ohio 24,10,2,0,12
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 24,194,65,0,259
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 24,72,55,0,127
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 24,191,67,0,258
William Tanoos,U.S. House,8,D,Warrick,Ohio 24,80,55,0,135
Write in,U.S. House,8,,Warrick,Ohio 24,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 24,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 24,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 24,185,64,0,249
John Hurley ,State Representative,75,D,Warrick,Ohio 24,85,58,0,143
,Registered Voters,,,Warrick,Ohio 25,,,,692
,Ballots Cast,,,Warrick,Ohio 25,,,,273
Mike Braun,U.S. Senate,,R,Warrick,Ohio 25,186,77,0,263
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 25,79,44,0,123
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 25,5,6,0,11
Write in,U.S. Senate,,,Warrick,Ohio 25,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 25,190,77,0,267
Jim Harper,Secretary of State,,D,Warrick,Ohio 25,70,46,0,116
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 25,8,2,0,10
Write in,Secretary of State,,,Warrick,Ohio 25,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 25,185,75,0,260
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 25,71,47,0,118
John Schick,Auditor of State,,L,Warrick,Ohio 25,9,1,0,10
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 25,198,83,0,281
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 25,72,43,0,115
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 25,195,80,0,275
William Tanoos,U.S. House,8,D,Warrick,Ohio 25,73,45,0,118
Write in,U.S. House,8,,Warrick,Ohio 25,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 25,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 25,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 25,179,80,0,259
John Hurley ,State Representative,75,D,Warrick,Ohio 25,90,46,0,136
,Registered Voters,,,Warrick,Ohio 26,,,,1310
,Ballots Cast,,,Warrick,Ohio 26,,,,527
Mike Braun,U.S. Senate,,R,Warrick,Ohio 26,330,82,0,412
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 26,181,70,0,251
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 26,12,1,0,13
Write in,U.S. Senate,,,Warrick,Ohio 26,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 26,339,85,0,424
Jim Harper,Secretary of State,,D,Warrick,Ohio 26,166,61,0,227
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 26,13,4,0,17
Write in,Secretary of State,,,Warrick,Ohio 26,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 26,332,82,0,414
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 26,165,63,0,228
John Schick,Auditor of State,,L,Warrick,Ohio 26,14,3,0,17
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 26,351,87,0,438
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 26,162,60,0,222
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 26,350,87,0,437
William Tanoos,U.S. House,8,D,Warrick,Ohio 26,169,65,0,234
Write in,U.S. House,8,,Warrick,Ohio 26,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 26,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 26,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 26,350,86,0,436
John Hurley ,State Representative,75,D,Warrick,Ohio 26,170,65,0,235
,Registered Voters,,,Warrick,Ohio 27,,,,784
,Ballots Cast,,,Warrick,Ohio 27,,,,339
Mike Braun,U.S. Senate,,R,Warrick,Ohio 27,196,76,0,272
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 27,123,44,0,167
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 27,19,3,0,22
Write in,U.S. Senate,,,Warrick,Ohio 27,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 27,208,81,0,289
Jim Harper,Secretary of State,,D,Warrick,Ohio 27,115,36,0,151
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 27,9,2,0,11
Write in,Secretary of State,,,Warrick,Ohio 27,1,0,0,1
Tera Klutz,Auditor of State,,R,Warrick,Ohio 27,207,82,0,289
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 27,117,34,0,151
John Schick,Auditor of State,,L,Warrick,Ohio 27,7,3,0,10
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 27,217,85,0,302
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 27,115,35,0,150
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 27,212,80,0,292
William Tanoos,U.S. House,8,D,Warrick,Ohio 27,123,41,0,164
Write in,U.S. House,8,,Warrick,Ohio 27,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 27,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 27,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 27,215,76,0,291
John Hurley ,State Representative,75,D,Warrick,Ohio 27,119,46,0,165
,Registered Voters,,,Warrick,Ohio 28,,,,890
,Ballots Cast,,,Warrick,Ohio 28,,,,400
Mike Braun,U.S. Senate,,R,Warrick,Ohio 28,249,48,0,297
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 28,139,38,0,177
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 28,10,3,0,13
Write in,U.S. Senate,,,Warrick,Ohio 28,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 28,267,50,0,317
Jim Harper,Secretary of State,,D,Warrick,Ohio 28,119,36,0,155
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 28,10,1,0,11
Write in,Secretary of State,,,Warrick,Ohio 28,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 28,267,47,0,314
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 28,115,38,0,153
John Schick,Auditor of State,,L,Warrick,Ohio 28,10,1,0,11
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 28,281,50,0,331
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 28,113,35,0,148
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 28,275,52,0,327
William Tanoos,U.S. House,8,D,Warrick,Ohio 28,123,37,0,160
Write in,U.S. House,8,,Warrick,Ohio 28,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 28,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 28,,,,
Holli Sullivan,State Representative,78,R,Warrick,Ohio 28,323,58,0,381
No Candidate Filed,State Representative,78,D,Warrick,Ohio 28,0,0,0,0
,Registered Voters,,,Warrick,Ohio 29,,,,946
,Ballots Cast,,,Warrick,Ohio 29,,,,386
Mike Braun,U.S. Senate,,R,Warrick,Ohio 29,265,72,0,337
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 29,115,73,0,188
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 29,4,2,0,6
Write in,U.S. Senate,,,Warrick,Ohio 29,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 29,275,74,0,349
Jim Harper,Secretary of State,,D,Warrick,Ohio 29,98,69,0,167
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 29,6,5,0,11
Write in,Secretary of State,,,Warrick,Ohio 29,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 29,273,73,0,346
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 29,96,68,0,164
John Schick,Auditor of State,,L,Warrick,Ohio 29,5,6,0,11
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 29,285,78,0,363
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 29,93,67,0,160
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 29,289,78,0,367
William Tanoos,U.S. House,8,D,Warrick,Ohio 29,95,70,0,165
Write in,U.S. House,8,,Warrick,Ohio 29,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 29,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 29,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 29,277,74,0,351
John Hurley ,State Representative,75,D,Warrick,Ohio 29,105,73,0,178
,Registered Voters,,,Warrick,Ohio 30,,,,419
,Ballots Cast,,,Warrick,Ohio 30,,,,196
Mike Braun,U.S. Senate,,R,Warrick,Ohio 30,130,33,0,163
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 30,61,32,0,93
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 30,5,1,0,6
Write in,U.S. Senate,,,Warrick,Ohio 30,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 30,135,33,0,168
Jim Harper,Secretary of State,,D,Warrick,Ohio 30,51,30,0,81
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 30,6,1,0,7
Write in,Secretary of State,,,Warrick,Ohio 30,0,0,0,0
Tera Klutz,Auditor of State,,R,Warrick,Ohio 30,135,35,0,170
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 30,52,29,0,81
John Schick,Auditor of State,,L,Warrick,Ohio 30,4,1,0,5
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 30,140,34,0,174
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 30,51,31,0,82
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 30,142,34,0,176
William Tanoos,U.S. House,8,D,Warrick,Ohio 30,52,32,0,84
Write in,U.S. House,8,,Warrick,Ohio 30,0,0,0,0
Mark Messmer,State Senate,48,R,Warrick,Ohio 30,,,,
No Candidate Filed,State Senate,48,D,Warrick,Ohio 30,,,,
Ron Bacon ,State Representative,75,R,Warrick,Ohio 30,143,34,0,177
John Hurley ,State Representative,75,D,Warrick,Ohio 30,50,31,0,81
,Registered Voters,,,Warrick,Ohio 31,,,,1371
,Ballots Cast,,,Warrick,Ohio 31,,,,516
Mike Braun,U.S. Senate,,R,Warrick,Ohio 31,305,122,0,427
Joe Donnelly,U.S. Senate,,D,Warrick,Ohio 31,190,84,0,274
Lucy M Brenton,U.S. Senate,,L,Warrick,Ohio 31,16,5,0,21
Write in,U.S. Senate,,,Warrick,Ohio 31,0,0,0,0
Connie Lawson,Secretary of State,,R,Warrick,Ohio 31,327,127,0,454
Jim Harper,Secretary of State,,D,Warrick,Ohio 31,168,76,0,244
Mark W. Rutherford,Secretary of State,,L,Warrick,Ohio 31,12,4,0,16
Write in,Secretary of State,,,Warrick,Ohio 31,1,0,0,1
Tera Klutz,Auditor of State,,R,Warrick,Ohio 31,320,123,0,443
Joselyn Whitticker,Auditor of State,,D,Warrick,Ohio 31,169,79,0,248
John Schick,Auditor of State,,L,Warrick,Ohio 31,16,4,0,20
Kelly Mitchell,Treasurer of State,,R,Warrick,Ohio 31,346,132,0,478
John C. Aguilera,Treasurer of State,,D,Warrick,Ohio 31,162,75,0,237
Larry D Bucshon,U.S. House,8,R,Warrick,Ohio 31,341,136,0,477
