county,office,district,candidate,party,votes
Boone,"Jackson Township Board Member, Boone County",,Linda L Goodnight,Republican,611
Boone,"Jackson Township Board Member, Boone County",,William Jeff Hopper,Republican,597
Brown,"Jackson Township Board Member, Brown County",,James E. Kakavecos Jr.,Republican,876
Brown,"Jackson Township Board Member, Brown County",,Larry L. Gardner,Republican,881
Brown,"Jackson Township Board Member, Brown County",,Sandra D. Pool,Republican,1132
Carroll,"Jackson Township Board Member, Carroll County",,Jeff Sieber,Democratic,186
Carroll,"Jackson Township Board Member, Carroll County",,Jill Moudy,Republican,306
Carroll,"Jackson Township Board Member, Carroll County",,Lisa Ringer,Republican,338
Carroll,"Jackson Township Board Member, Carroll County",,"Marlene ""Gail"" Frye",Republican,291
Cass,"Jackson Township Board Member, Cass County",,Blake A. Guy,Republican,650
Cass,"Jackson Township Board Member, Cass County",,Marsha Dollar,Republican,669
Cass,"Jackson Township Board Member, Cass County",,W. Edward (Ed) Smith,Republican,525
Clay,"Jackson Township Board Member, Clay County",,Douglas L Barr,Republican,833
Clay,"Jackson Township Board Member, Clay County",,Eric L (Rick) Wyndham,Republican,632
Clay,"Jackson Township Board Member, Clay County",,Rick James,Republican,836
Clinton,"Jackson Township Board Member, Clinton County",,James A Mennen,Republican,294
Clinton,"Jackson Township Board Member, Clinton County",,Neal J Clark,Republican,288
Clinton,"Jackson Township Board Member, Clinton County",,Robert M Moore,Republican,278
Decatur,"Jackson Township Board Member, Decatur County",,G. Troy Hill,Republican,236
Decatur,"Jackson Township Board Member, Decatur County",,John L (Jack) Emly,Republican,250
Decatur,"Jackson Township Board Member, Decatur County",,Steve Fortner,Republican,272
Dekalb,"Jackson Township Board Member, Dekalb County",,James (Jim) A Pfefferkorn,Republican,773
Dekalb,"Jackson Township Board Member, Dekalb County",,Jeffrey W Cook Sr,Republican,890
Dekalb,"Jackson Township Board Member, Dekalb County",,Larry W Seiler,Republican,834
Elkhart,"Jackson Township Board Member, Elkhart County",,Bruce Korenstra,Republican,993
Elkhart,"Jackson Township Board Member, Elkhart County",,Richard L Snider,Republican,1062
Greene,"Jackson Township Board Member, Greene County",,Amy I Wilson,Republican,328
Greene,"Jackson Township Board Member, Greene County",,Billy A Combs,Republican,328
Greene,"Jackson Township Board Member, Greene County",,Paul A Cullison,Republican,347
Greene,"Jackson Township Board Member, Greene County",,Sandra D. Fields,Democratic,197
Greene,"Jackson Township Board Member, Greene County",,Tara Ringer,Democratic,161
Hamilton,"Jackson Township Board Member, Hamilton County",,Amy Yeary Pascoe,Independent,1299
Hamilton,"Jackson Township Board Member, Hamilton County",,Glen Schwartz,Republican,1906
Hamilton,"Jackson Township Board Member, Hamilton County",,Janet Scearce,Democratic,840
Hamilton,"Jackson Township Board Member, Hamilton County",,Jeff Roberts,Republican,1941
Hamilton,"Jackson Township Board Member, Hamilton County",,Jerry G. Cook,Republican,2403
Hamilton,"Jackson Township Board Member, Hamilton County",,Nicole Duncan,Democratic,1283
Harrison,"Jackson Township Board Member, Harrison County",,Eric M Wise,Republican,1261
Harrison,"Jackson Township Board Member, Harrison County",,Keith W Pinaire,Republican,1307
Harrison,"Jackson Township Board Member, Harrison County",,Kenneth M Flock,Democratic,774
Harrison,"Jackson Township Board Member, Harrison County",,Mary J Schroeder,Democratic,892
Harrison,"Jackson Township Board Member, Harrison County",,Michael L Combs,Democratic,757
Harrison,"Jackson Township Board Member, Harrison County",,Ricky R Crecelius,Republican,1446
Huntington,"Jackson Township Board Member, Huntington County",,Larry G Lahr,Republican,1131
Huntington,"Jackson Township Board Member, Huntington County",,Steve Thomas,Republican,1167
Huntington,"Jackson Township Board Member, Huntington County",,Wayne M Fox,Republican,1221
Jay,"Jackson Township Board Member, Jay County",,Matt Caster,Republican,161
Jay,"Jackson Township Board Member, Jay County",,Richard Houser,Republican,182
Jay,"Jackson Township Board Member, Jay County",,Terry L Rigby,Republican,199
Kosciusko,"Jackson Township Board Member, Kosciusko County",,Jill L. Slater,Republican,305
Kosciusko,"Jackson Township Board Member, Kosciusko County",,Marcia J. Dierks,Republican,292
Kosciusko,"Jackson Township Board Member, Kosciusko County",,Ray P Fisher,Republican,243
Kosciusko,"Jackson Township Board Member, Kosciusko County",,Stanley Moore,Democratic,93
Miami,"Jackson Township Board Member, Miami County",,Lori Hazelwood,Republican,397
Miami,"Jackson Township Board Member, Miami County",,Mark Horner,Republican,357
Miami,"Jackson Township Board Member, Miami County",,Marsha J. Hunt,Democratic,256
Morgan,"Jackson Township Board Member, Morgan County",,Jason E. Allen,Republican,736
Morgan,"Jackson Township Board Member, Morgan County",,Mark Sichting,Republican,652
Morgan,"Jackson Township Board Member, Morgan County",,Tom Carter,Republican,554
Newton,"Jackson Township Board Member, Newton County",,Doug Deyoung,Republican,113
Newton,"Jackson Township Board Member, Newton County",,Joanne Summers Grant,Republican,116
Newton,"Jackson Township Board Member, Newton County",,Pamela Chamberlain,Republican,113
Orange,"Jackson Township Board Member, Orange County",,Jack Coulter,Democratic,153
Orange,"Jackson Township Board Member, Orange County",,Mary L. Pinnick Duncan,Democratic,142
Orange,"Jackson Township Board Member, Orange County",,Travis Duncan,Democratic,117
Owen,"Jackson Township Board Member, Owen County",,Bonnie Cummins,Republican,254
Owen,"Jackson Township Board Member, Owen County",,Robert (Bob) Cummins,Republican,216
Parke,"Jackson Township Board Member, Parke County",,D. Kevin Cox,Democratic,95
Parke,"Jackson Township Board Member, Parke County",,Helen L. Osborne,Democratic,105
Parke,"Jackson Township Board Member, Parke County",,Michael K. Lulich,Democratic,90
Parke,"Jackson Township Board Member, Parke County",,Ralph Willis,Republican,167
Porter,Jackson Township,,C Diane Bates,Democratic,955
Porter,Jackson Township,,Judith L. Guernsey,Republican,1074
Porter,Jackson Township,,Mark J Jaeger,Republican,858
Putnam,"Jackson Township Board Member, Putnam County",,Scott A Turner,Republican,199
Randolph,Jackson Advisory Board,,Cheryl A Farlow,Democratic,121
Randolph,Jackson Advisory Board,,Mark Cline,Democratic,124
Randolph,Jackson Advisory Board,,Marla S Moore,Republican,201
Ripley,"Jackson Township Board Member, Ripley County",,Denise Schmaltz,Republican,200
Ripley,"Jackson Township Board Member, Ripley County",,Jack Schuerman,Democratic,170
Ripley,"Jackson Township Board Member, Ripley County",,Jane Ann Vankirk,Republican,211
Rush,"Jackson Township Board Member, Rush County",,Denise Dora,Republican,89
Rush,"Jackson Township Board Member, Rush County",,Robert A Newhouse,Republican,103
Shelby,"Jackson Township Board Member, Shelby County",,Mary J Poer,Republican,386
Shelby,"Jackson Township Board Member, Shelby County",,Pamela J Lindamood,Republican,466
Starke,"Jackson Township Board Member, Starke County",,Michelle R Hounshell,Republican,100
Starke,"Jackson Township Board Member, Starke County",,Perry L Thompson Jr.,Republican,107
Sullivan,"Jackson Township Board Member, Sullivan County",,Cheryl A Samm,Democratic,183
Sullivan,"Jackson Township Board Member, Sullivan County",,Janette M Street,Democratic,346
Sullivan,"Jackson Township Board Member, Sullivan County",,William (Bill) Zink,Republican,407
Tippecanoe,"Jackson Township Board Member, Tippecanoe County",,Colleen P Dill,Republican,116
Tippecanoe,"Jackson Township Board Member, Tippecanoe County",,Roger D Horn,Republican,113
Tippecanoe,"Jackson Township Board Member, Tippecanoe County",,Russ Stafford,Republican,98
Washington,"Jackson Township Board Member, Washington County",,Roy M Dick,Democratic,214
Washington,"Jackson Township Board Member, Washington County",,William R Yates,Democratic,222
Washington,"Jackson Township Board Member, Washington County",,Wm Craig Martin,Republican,550
Wayne,"Jackson Township Board Member, Wayne County",,Bradley R Bowman,Republican,1129
Wayne,"Jackson Township Board Member, Wayne County",,Gil Kerney,Republican,918
Wayne,"Jackson Township Board Member, Wayne County",,Judith Kerney,Republican,947
Wells,"Jackson Township Board Member, Wells County",,Bill B Banter,Democratic,189
Wells,"Jackson Township Board Member, Wells County",,Bruce E Leas,Republican,238
Wells,"Jackson Township Board Member, Wells County",,Stanley M Morton,Republican,230
White,"Jackson Township Board Member, White County",,Deena Byrkett,Republican,159
White,"Jackson Township Board Member, White County",,Linda (Lynn) Mcleland,Republican,181
White,"Jackson Township Board Member, White County",,Yvonne Maggart,Republican,146
Fayette,"Jackson Township Board Member, Fayette County",,Chris Nobbe,Republican,430
Fayette,"Jackson Township Board Member, Fayette County",,Donna J Ruf,Democratic,242
Fayette,"Jackson Township Board Member, Fayette County",,Gary Ruf,Democratic,234
Fountain,"Jackson Township Board Member, Fountain County",,Daniel Shonkwiler,Republican,157
Fountain,"Jackson Township Board Member, Fountain County",,Jay Grubbs,Republican,186
Hancock,"Jackson Township Board Member, Hancock County",,Bob Mcdaniel,Republican,387
Hancock,"Jackson Township Board Member, Hancock County",,Jason Effing,Republican,362
Hancock,"Jackson Township Board Member, Hancock County",,Keith A Wilson,Republican,333
Jackson,"Jackson Township Board Member, Jackson County",,Alicia Colglazier,Democratic,1762
Jackson,"Jackson Township Board Member, Jackson County",,Brett Sciarra,Republican,3513
Jackson,"Jackson Township Board Member, Jackson County",,Erin Pyle-Meadors,Libertarian,880
Jackson,"Jackson Township Board Member, Jackson County",,Jessica Carpenter Payne,Republican,3188
Jackson,"Jackson Township Board Member, Jackson County",,Larry K. Sunbury,Republican,3746
Spencer,"Jackson Township Board Member, Spencer County",,James Halleck Anderson,Democratic,198
Spencer,"Jackson Township Board Member, Spencer County",,Jennifer Roedel,Democratic,185
Spencer,"Jackson Township Board Member, Spencer County",,Mary C Spellmeyer,Democratic,221
Steuben,"Jackson Township Board Member, Steuben County",,Michelle Teller,Republican,412
Steuben,"Jackson Township Board Member, Steuben County",,Mike Kurtz,Republican,429
Steuben,"Jackson Township Board Member, Steuben County",,Tina Kurtz,Republican,378
Steuben,"Jackson Township Board Member, Steuben County",,Traci Morick,Democratic,173
Dubois,"Jackson Township Board Member, Dubois County",,Dan Oeding,Democratic,584
Dubois,"Jackson Township Board Member, Dubois County",,Gregory K Welp,Democratic,573
Dubois,"Jackson Township Board Member, Dubois County",,Robert Welp,Democratic,518
Steuben,"Jamestown Township Board Member, Steuben County",,H Lauren Vogel,Democratic,523
Steuben,"Jamestown Township Board Member, Steuben County",,James A. Moring,Republican,889
Steuben,"Jamestown Township Board Member, Steuben County",,Linda P Miller,Republican,1006
Steuben,"Jamestown Township Board Member, Steuben County",,Steven D. Shank,Republican,934
Allen,"Jefferson Township Board Member, Allen County",,Brent R Hoffman,Republican,592
Allen,"Jefferson Township Board Member, Allen County",,Norbert F Sarrazine,Republican,483
Allen,"Jefferson Township Board Member, Allen County",,Steve Ottenweller,Republican,527
Boone,"Jefferson Township Board Member, Boone County",,Gretchen Smith,Republican,383
Boone,"Jefferson Township Board Member, Boone County",,Kathy G Adkins,Republican,360
Boone,"Jefferson Township Board Member, Boone County",,Rene Miller,Republican,352
Carroll,"Jefferson Township Board Member, Carroll County",,Anna (Annie) M. Crosser,Republican,633
Carroll,"Jefferson Township Board Member, Carroll County",,Gene Cocanower,Republican,671
Carroll,"Jefferson Township Board Member, Carroll County",,John Wells,Republican,604
Cass,"Jefferson Township Board Member, Cass County",,Craig Kennell,Republican,383
Cass,"Jefferson Township Board Member, Cass County",,Gary Miller,Republican,291
Cass,"Jefferson Township Board Member, Cass County",,Randi J. Wecht,Republican,152
Elkhart,"Jefferson Township Board Member, Elkhart County",,Debra Johnson,Republican,2119
Elkhart,"Jefferson Township Board Member, Elkhart County",,Fred Kieper,Republican,1802
Elkhart,"Jefferson Township Board Member, Elkhart County",,Rick E Kauffman,Republican,2077
Grant,"Jefferson Township Board Member, Grant County",,Daniel E. White,Republican,808
Grant,"Jefferson Township Board Member, Grant County",,Marva K. Martz,Republican,902
Grant,"Jefferson Township Board Member, Grant County",,Thomas E. Richards,Republican,860
Greene,"Jefferson Township Board Member, Greene County",,Charles A Strickler,Republican,396
Greene,"Jefferson Township Board Member, Greene County",,Gerald Murdock,Democratic,301
Greene,"Jefferson Township Board Member, Greene County",,Janet S. (Jan) Cox,Republican,347
Greene,"Jefferson Township Board Member, Greene County",,Vern L. Spoor,Republican,438
Henry,"Jefferson Township Board Member, Henry County",,D (Judy) Walker,Republican,473
Henry,"Jefferson Township Board Member, Henry County",,Judith A Shaw,Republican,443
Henry,"Jefferson Township Board Member, Henry County",,Mary L Nichols,Republican,434
Huntington,"Jefferson Township Board Member, Huntington County",,Jon S Smith,Republican,173
Huntington,"Jefferson Township Board Member, Huntington County",,Mark D Vickrey,Republican,177
Jay,"Jefferson Township Board Member, Jay County",,Richard Nixon,Democratic,108
Kosciusko,"Jefferson Township Board Member, Kosciusko County",,Dee Ann Beer,Republican,242
Kosciusko,"Jefferson Township Board Member, Kosciusko County",,Jane Hunsberger,Republican,237
Kosciusko,"Jefferson Township Board Member, Kosciusko County",,Robert L. Riley,Republican,219
Morgan,"Jefferson Township Board Member, Morgan County",,Frank Weaver,Republican,474
Morgan,"Jefferson Township Board Member, Morgan County",,Joe Crone,Republican,629
Morgan,"Jefferson Township Board Member, Morgan County",,Johnny Elliott,Republican,571
Newton,"Jefferson Township Board Member, Newton County",,Andrea Michaelle Standish,Republican,127
Newton,"Jefferson Township Board Member, Newton County",,Gregg Hamilton,Republican,155
Newton,"Jefferson Township Board Member, Newton County",,Robert Slavens,Democratic,115
Newton,"Jefferson Township Board Member, Newton County",,Andrea Michaelle Standish,Republican,137
Newton,"Jefferson Township Board Member, Newton County",,Gregg Hamilton,Republican,180
Newton,"Jefferson Township Board Member, Newton County",,Robert Slavens,Democratic,147
Newton,"Jefferson Township Board Member, Newton County",,Andrea Michaelle Standish,Republican,72
Newton,"Jefferson Township Board Member, Newton County",,Gregg Hamilton,Republican,86
Newton,"Jefferson Township Board Member, Newton County",,Robert Slavens,Democratic,86
Noble,"Jefferson Township Board Member, Noble County",,Deanna Stetzel,Democratic,299
Noble,"Jefferson Township Board Member, Noble County",,Kevin Dreibelbis,Republican,450
Noble,"Jefferson Township Board Member, Noble County",,Lanette J Mcguire,Republican,338
Owen,"Jefferson Township Board Member, Owen County",,Sue E Collins,Republican,254
Pike,"Jefferson Township Board Member, Pike County",,Chris Burkhart,Democratic,486
Pike,"Jefferson Township Board Member, Pike County",,Jerry T Traylor,Democratic,507
Pike,"Jefferson Township Board Member, Pike County",,Linda Teague,Democratic,471
Pulaski,"Jefferson Township Board Member, Pulaski County",,Carl G Kopka,Democratic,92
Pulaski,"Jefferson Township Board Member, Pulaski County",,Roscoe (Bud) Cummins,Republican,132
Pulaski,"Jefferson Township Board Member, Pulaski County",,Steven Sommers,Democratic,88
Putnam,"Jefferson Township Board Member, Putnam County",,Connie Clearwaters,Republican,346
Putnam,"Jefferson Township Board Member, Putnam County",,Nancy J. Wells,Democratic,217
Putnam,"Jefferson Township Board Member, Putnam County",,Richard Coffin,Republican,248
Sullivan,"Jefferson Township Board Member, Sullivan County",,Brent Martindale,Republican,105
Sullivan,"Jefferson Township Board Member, Sullivan County",,Lynn A Stanton,Democratic,48
Sullivan,"Jefferson Township Board Member, Sullivan County",,Ron Horn,Democratic,49
Switzerland,"Jefferson Township Board Member, Switzerland County",,Alan Konkle,Republican,600
Switzerland,"Jefferson Township Board Member, Switzerland County",,Carol Ann Sublett,Democratic,441
Switzerland,"Jefferson Township Board Member, Switzerland County",,Deborah L. (Debbie) Hickman,Republican,609
Switzerland,"Jefferson Township Board Member, Switzerland County",,Don Stout,Democratic,422
Switzerland,"Jefferson Township Board Member, Switzerland County",,Gayle A. Rayles,Republican,593
Tipton,"Jefferson Township Board Member, Tipton County",,Forrest (Frosty) Featherstone,Republican,378
Tipton,"Jefferson Township Board Member, Tipton County",,Mark S Boyer,Republican,401
Tipton,"Jefferson Township Board Member, Tipton County",,Tim Stafford,Republican,365
Washington,"Jefferson Township Board Member, Washington County",,Jamie A Bennett,Republican,194
Washington,"Jefferson Township Board Member, Washington County",,Landon C Sullivan,Republican,168
Washington,"Jefferson Township Board Member, Washington County",,Shannon Sullivan,Republican,198
Wayne,"Jefferson Township Board Member, Wayne County",,Everett Hampton,Republican,937
Wayne,"Jefferson Township Board Member, Wayne County",,Mark Linderman,Republican,988
Wayne,"Jefferson Township Board Member, Wayne County",,Max Soliday,Republican,918
Wells,"Jefferson Township Board Member, Wells County",,C D Rupright,Republican,1233
Wells,"Jefferson Township Board Member, Wells County",,Lloyd W Meyer,Republican,1225
Wells,"Jefferson Township Board Member, Wells County",,Timothy M Baker,Republican,1441
Whitley,"Jefferson Township Board Member, Whitley County",,John W Plant,Republican,767
Whitley,"Jefferson Township Board Member, Whitley County",,Michael A Hinen,Democratic,503
Whitley,"Jefferson Township Board Member, Whitley County",,Valorie (Lorie) A Plant,Democratic,426
Adams,"Jefferson Township Board Member, Adams County",,Dennis Caffee,Republican,119
Adams,"Jefferson Township Board Member, Adams County",,Mark Lehmann,Republican,96
Adams,"Jefferson Township Board Member, Adams County",,Mark P Merkel,Republican,96
Dubois,"Jefferson Township Board Member, Dubois County",,Charlene L. Atkins,Democratic,264
Dubois,"Jefferson Township Board Member, Dubois County",,Lisa Striegel,Democratic,282
Clark,"Jeffersonville Township Board Member, Clark County",,Brandy Brewer,Democratic,7011
Clark,"Jeffersonville Township Board Member, Clark County",,Donald Growe,Republican,5584
Clark,"Jeffersonville Township Board Member, Clark County",,Josh Waddell,Republican,5855
Clark,"Jeffersonville Township Board Member, Clark County",,Kelley Curran,Libertarian,3244
Clark,"Jeffersonville Township Board Member, Clark County",,Phil Ellis,Democratic,6920
Clark,"Jeffersonville Township Board Member, Clark County",,Shawn L Grant,Republican,6805
Clark,"Jeffersonville Township Board Member, Clark County",,Shirley J Bell,Democratic,7703
Crawford,"Jennings Township Board Member, Crawford County",,David A Schotter,Democratic,209
Crawford,"Jennings Township Board Member, Crawford County",,Lucy D Veltman,Democratic,144
Crawford,"Jennings Township Board Member, Crawford County",,Mary G Carlile,Republican,211
Crawford,"Jennings Township Board Member, Crawford County",,Matthew C Chapin,Democratic,123
Crawford,"Jennings Township Board Member, Crawford County",,Patricia L Beasley,Republican,304
Crawford,"Jennings Township Board Member, Crawford County",,Phylis A Goldman,Republican,307
Owen,"Jennings Township Board Member, Owen County",,Don Meek,Democratic,113
Owen,"Jennings Township Board Member, Owen County",,Nathan Mader,Democratic,103
Owen,"Jennings Township Board Member, Owen County",,Thayron (Butch) Jenkinson,Republican,167
Scott,"Jennings Township Board Member, Scott County",,Jeremy Arnold,Democratic,877
Scott,"Jennings Township Board Member, Scott County",,Joe Guarneri,Republican,846
Scott,"Jennings Township Board Member, Scott County",,Linda Richie Spicer,Democratic,882
Scott,"Jennings Township Board Member, Scott County",,Mahala (Haley) Baker,Democratic,949
Fayette,"Jennings Township Board Member, Fayette County",,Daniel M Moster,Democratic,164
Fayette,"Jennings Township Board Member, Fayette County",,David Gettinger,Democratic,164
Fayette,"Jennings Township Board Member, Fayette County",,David I Jobe,Democratic,138
Clinton,"Johnson Township Board Member, Clinton County",,Mike Strange,Republican,72
Clinton,"Johnson Township Board Member, Clinton County",,Timothy A Wyrick,Republican,85
Clinton,"Johnson Township Board Member, Clinton County",,Travis Kramer,Republican,75
Crawford,"Johnson Township Board Member, Crawford County",,Alma Riley,Republican,50
Crawford,"Johnson Township Board Member, Crawford County",,Joe E Schwartz,Republican,67
Crawford,"Johnson Township Board Member, Crawford County",,Louise Wright,Republican,54
Gibson,"Johnson Township Board Member, Gibson County",,Andrew Goedde,Republican,1412
Gibson,"Johnson Township Board Member, Gibson County",,Michael W Priar,Democratic,731
Gibson,"Johnson Township Board Member, Gibson County",,Shawn C Spear,Democratic,706
Knox,"Johnson Township Board Member, Knox County",,Carol J Farrell,Democratic,292
Knox,"Johnson Township Board Member, Knox County",,Stephen Rusch,Democratic,324
Lagrange,"Johnson Township Board Member, Lagrange County",,J R Young,Republican,700
Lagrange,"Johnson Township Board Member, Lagrange County",,Joan Van Wagner,Republican,654
Lagrange,"Johnson Township Board Member, Lagrange County",,Rian Mcmaster,Republican,618
Ripley,"Johnson Township Board Member, Ripley County",,Carrie M Mcnew,Republican,614
Ripley,"Johnson Township Board Member, Ripley County",,Dennis L Sanders,Republican,664
Ripley,"Johnson Township Board Member, Ripley County",,Marilyn R Hunt,Republican,639
Scott,"Johnson Township Board Member, Scott County",,Glenda Buckner,Democratic,328
Scott,"Johnson Township Board Member, Scott County",,Linda Smith,Democratic,267
Scott,"Johnson Township Board Member, Scott County",,Lonnie Joe Combs,Democratic,331
Jasper,"Jordan Township Board Member, Jasper County",,Harvey M Cooley,Republican,64
Jasper,"Jordan Township Board Member, Jasper County",,Joe Maienbrook,Republican,93
Jasper,"Jordan Township Board Member, Jasper County",,Ron Schuh,Republican,88
Warren,"Jordan Township Board Member, Warren County",,Joellen Hurt,Democratic,51
Warren,"Jordan Township Board Member, Warren County",,Leann Conrad,Democratic,48
Warren,"Jordan Township Board Member, Warren County",,Perry Conrad,Republican,64
Jasper,"Kankakee Township Board Member, Jasper County",,David D Whitaker,Democratic,146
Jasper,"Kankakee Township Board Member, Jasper County",,David Hohner,Democratic,123
Jasper,"Kankakee Township Board Member, Jasper County",,Louis D Ketchum,Democratic,146
Laporte,"Kankakee Township Board Member, Laporte County",,Kevin Wheatbrook,Republican,982
Laporte,"Kankakee Township Board Member, Laporte County",,Thomas A. Wheatbrook,Republican,905
Laporte,"Kankakee Township Board Member, Laporte County",,Thomas J. Thode,Republican,1004
Jasper,"Keener Township Board Member, Jasper County",,Jason Krooswyk,Republican,1867
Jasper,"Keener Township Board Member, Jasper County",,Larry A. Wiers,Republican,1642
Jasper,"Keener Township Board Member, Jasper County",,Mike Wheeler,Democratic,920
Jasper,"Keener Township Board Member, Jasper County",,Wayne Daniels,Republican,1799
Dearborn,"Kelso Township Board Member, Dearborn County",,Marilyn Bower,Democratic,456
Warren,"Kent Township Board Member, Warren County",,Colleen Wright,Democratic,70
Warren,"Kent Township Board Member, Warren County",,Mark Wright,Democratic,80
Dekalb,"Keyser Township Board Member, Dekalb County",,Don Chaffin,Republican,1038
Dekalb,"Keyser Township Board Member, Dekalb County",,John Cutshall,Republican,852
Dekalb,"Keyser Township Board Member, Dekalb County",,Kathryn J Sattison,Republican,1112
Adams,"Kirkland Township Board Member, Adams County",,Mike Busse,Democratic,196
Adams,"Kirkland Township Board Member, Adams County",,Mindy Fruechte,Republican,319
Adams,"Kirkland Township Board Member, Adams County",,Rene Brown,Democratic,200
Clinton,"Kirklin Township Board Member, Clinton County",,John W Grice,Democratic,197
Clinton,"Kirklin Township Board Member, Clinton County",,Linda Harris,Democratic,179
Clinton,"Kirklin Township Board Member, Clinton County",,Mike Henry,Republican,331
Clinton,"Kirklin Township Board Member, Clinton County",,Roger A Mcclain,Republican,270
Vanderburgh,"Knight Township Board Member, Vanderburgh County",,David Woods,Republican,10159
Vanderburgh,"Knight Township Board Member, Vanderburgh County",,Donald R Boerner,Republican,9825
Vanderburgh,"Knight Township Board Member, Vanderburgh County",,Norman L Kniese Jr.,Republican,9792
Jay,"Knox Township Board Member, Jay County",,Dennis Rodgers,Democratic,67
Jay,"Knox Township Board Member, Jay County",,Jennifer Cline Wagner,Republican,89
Jay,"Knox Township Board Member, Jay County",,Joella Rinker,Republican,95
Floyd,"Lafayette Township Board Member, Floyd County",,Barbara A Lamb,Democratic,1531
Floyd,"Lafayette Township Board Member, Floyd County",,Betty Zipp Batliner,Democratic,1754
Floyd,"Lafayette Township Board Member, Floyd County",,Bob Snook,Republican,1732
Floyd,"Lafayette Township Board Member, Floyd County",,Christopher Linderman,Republican,1803
Floyd,"Lafayette Township Board Member, Floyd County",,Jimmy Cummins,Republican,1885
Floyd,"Lafayette Township Board Member, Floyd County",,Priscilla Sprigler Meek,Democratic,1394
Owen,"Lafayette Township Board Member, Owen County",,Ken Sebastian,Republican,198
Owen,"Lafayette Township Board Member, Owen County",,Ronald Miller,Republican,221
Madison,"Lafayette Township Board Member, Madison County",,Jeff Jarrell,Democratic,715
Madison,"Lafayette Township Board Member, Madison County",,Patricia A Mauck,Democratic,862
Madison,"Lafayette Township Board Member, Madison County",,Terry R Bailey,Democratic,763
Wabash,"Lagro Township Board Member, Wabash County",,Deb Schenkel,Republican,741
Wabash,"Lagro Township Board Member, Wabash County",,Gary W Hunter,Republican,674
Wabash,"Lagro Township Board Member, Wabash County",,Lloyd M Bentley,Democratic,215
Wabash,"Lagro Township Board Member, Wabash County",,Rob Cole,Republican,571
Allen,"Lake Township Board Member, Allen County",,Austin Barron,Democratic,243
Allen,"Lake Township Board Member, Allen County",,John T Yarnelle,Republican,605
Allen,"Lake Township Board Member, Allen County",,Lowell D Stahlhut,Republican,714
Allen,"Lake Township Board Member, Allen County",,Mary Corinne Lowenstein,Democratic,284
Allen,"Lake Township Board Member, Allen County",,Steven W Dillman,Republican,605
Kosciusko,"Lake Township Board Member, Kosciusko County",,Kathleen Lokotar,Republican,286
Kosciusko,"Lake Township Board Member, Kosciusko County",,Paul Sibray,Democratic,216
Kosciusko,"Lake Township Board Member, Kosciusko County",,Wayne Spratt,Republican,266
Newton,"Lake Township Board Member, Newton County",,Dennis Duncan,Democratic,169
Newton,"Lake Township Board Member, Newton County",,Jerome Koutny,Democratic,150
Newton,"Lake Township Board Member, Newton County",,Markie Sheehy,Republican,303
Newton,"Lake Township Board Member, Newton County",,Dennis Duncan,Democratic,109
Newton,"Lake Township Board Member, Newton County",,Jerome Koutny,Democratic,100
Newton,"Lake Township Board Member, Newton County",,Markie Sheehy,Republican,202
Huntington,"Lancaster Township Board Member, Huntington County",,Linda S Couch,Republican,356
Huntington,"Lancaster Township Board Member, Huntington County",,Richard D Keiffer,Republican,320
Huntington,"Lancaster Township Board Member, Huntington County",,Terry W Updike,Republican,336
Jefferson,"Lancaster Township Board Member, Jefferson County",,Doug Hobbs,Republican,322
Jefferson,"Lancaster Township Board Member, Jefferson County",,Jonathan G Adams,Democratic,224
Wells,"Lancaster Township Board Member, Wells County",,Neal R Worden,Republican,1285
Wells,"Lancaster Township Board Member, Wells County",,Richard R Smith,Republican,1280
Wells,"Lancaster Township Board Member, Wells County",,Richard T Oatess,Republican,1382
Warrick,"Lane Township Board Member, Warrick County",,Andrew D Horn,Republican,62
Warrick,"Lane Township Board Member, Warrick County",,Hester E Lubbehusen,Democratic,59
Warrick,"Lane Township Board Member, Warrick County",,Linda G Orth,Democratic,45
Ripley,"Laughery Township Board Member, Ripley County",,Bob Mattucci,Republican,1130
Tippecanoe,"Lauramie Township Board Member, Tippecanoe County",,Hal N Graham,Republican,530
Tippecanoe,"Lauramie Township Board Member, Tippecanoe County",,"Harold ""Junior"" Tull",Republican,525
Tippecanoe,"Lauramie Township Board Member, Tippecanoe County",,Richard Lofland,Republican,526
Franklin,"Laurel Township Board Member, Franklin County",,Denver Marcum,Democratic,138
Franklin,"Laurel Township Board Member, Franklin County",,Krista Prows,Republican,159
Franklin,"Laurel Township Board Member, Franklin County",,L. Joe Combs,Republican,271
Dearborn,"Lawrenceburg Township Board Member, Dearborn County",,"Darry Hutcherson, Sr",Democratic,1124
Dearborn,"Lawrenceburg Township Board Member, Dearborn County",,John Johnson,Democratic,956
Dearborn,"Lawrenceburg Township Board Member, Dearborn County",,Marilyn K Courtney,Republican,1760
Clay,"Lewis Township Board Member, Clay County",,Bryan Husband,Republican,347
Clay,"Lewis Township Board Member, Clay County",,Henry R Buell,Republican,303
Clay,"Lewis Township Board Member, Clay County",,Loren B Holdaway,Democratic,194
Scott,"Lexington Township Board Member, Scott County",,Aaron Bressler,Republican,521
Scott,"Lexington Township Board Member, Scott County",,Debra Mcneeley Conover,Democratic,339
Scott,"Lexington Township Board Member, Scott County",,John Kimmick,Democratic,337
Scott,"Lexington Township Board Member, Scott County",,Mike Higgins,Democratic,449
Scott,"Lexington Township Board Member, Scott County",,Tammy Lowe Caudell,Republican,461
