candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
John C. Aguilera,Treasurer of State,,D,Shelby,SUGAR CREEK,85,25,0,110
Greg Pence,U S House,6,R,Shelby,SUGAR CREEK,277,92,0,369
Jeannine Lee Lake,U S House,6,D,Shelby,SUGAR CREEK,92,27,0,119
Tom Ferkinhogg,U S House,6,L,Shelby,SUGAR CREEK,8,1,0,9
Write in,U S House,6,,Shelby,SUGAR CREEK,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,SUGAR CREEK,317,99,0,416
,Registered Voters,,,Shelby,UNION,,,,707
,Ballots Cast,,,Shelby,UNION,,,,297
Mike Braun,U.S. Senate,,R,Shelby,UNION,198,112,0,310
Joe Donnelly,U.S. Senate,,D,Shelby,UNION,79,50,0,129
Lucy M Brenton,U.S. Senate,,L,Shelby,UNION,16,6,0,22
Write in,U.S. Senate,,,Shelby,UNION,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,UNION,215,124,0,339
Jim Harper,Secretary of State,,D,Shelby,UNION,67,37,0,104
Mark W. Rutherford,Secretary of State,,L,Shelby,UNION,6,6,0,12
Write in,Secretary of State,,,Shelby,UNION,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,UNION,214,122,0,336
Joselyn Whitticker,Auditor of State,,D,Shelby,UNION,66,43,0,109
John Schick,Auditor of State,,L,Shelby,UNION,7,3,0,10
Kelly Mitchell,Treasurer of State,,R,Shelby,UNION,221,127,0,348
John C. Aguilera,Treasurer of State,,D,Shelby,UNION,65,41,0,106
Greg Pence,U S House,6,R,Shelby,UNION,216,117,0,333
Jeannine Lee Lake,U S House,6,D,Shelby,UNION,73,48,0,121
Tom Ferkinhogg,U S House,6,L,Shelby,UNION,3,4,0,7
Write in,U S House,6,,Shelby,UNION,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,UNION,239,126,0,365
,Registered Voters,,,Shelby,VAN BUREN,,,,1087
,Ballots Cast,,,Shelby,VAN BUREN,,,,510
Mike Braun,U.S. Senate,,R,Shelby,VAN BUREN,361,51,0,412
Joe Donnelly,U.S. Senate,,D,Shelby,VAN BUREN,125,50,0,175
Lucy M Brenton,U.S. Senate,,L,Shelby,VAN BUREN,19,4,0,23
Write in,U.S. Senate,,,Shelby,VAN BUREN,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,VAN BUREN,391,60,0,451
Jim Harper,Secretary of State,,D,Shelby,VAN BUREN,91,43,0,134
Mark W. Rutherford,Secretary of State,,L,Shelby,VAN BUREN,13,0,0,13
Write in,Secretary of State,,,Shelby,VAN BUREN,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,VAN BUREN,384,59,0,443
Joselyn Whitticker,Auditor of State,,D,Shelby,VAN BUREN,94,42,0,136
John Schick,Auditor of State,,L,Shelby,VAN BUREN,15,1,0,16
Kelly Mitchell,Treasurer of State,,R,Shelby,VAN BUREN,403,60,0,463
John C. Aguilera,Treasurer of State,,D,Shelby,VAN BUREN,89,44,0,133
Greg Pence,U S House,6,R,Shelby,VAN BUREN,387,57,0,444
Jeannine Lee Lake,U S House,6,D,Shelby,VAN BUREN,96,46,0,142
Tom Ferkinhogg,U S House,6,L,Shelby,VAN BUREN,16,0,0,16
Write in,U S House,6,,Shelby,VAN BUREN,1,0,0,1
Sean R Eberhart,State Repsentative ,57,R,Shelby,VAN BUREN,438,66,0,504
,Registered Voters,,,Shelby,WASHINGTON,,,,830
,Ballots Cast,,,Shelby,WASHINGTON,,,,365
Mike Braun,U.S. Senate,,R,Shelby,WASHINGTON,228,53,0,281
Joe Donnelly,U.S. Senate,,D,Shelby,WASHINGTON,103,29,0,132
Lucy M Brenton,U.S. Senate,,L,Shelby,WASHINGTON,28,5,0,33
Write in,U.S. Senate,,,Shelby,WASHINGTON,0,0,0,0
Connie Lawson,Secretary of State,,R,Shelby,WASHINGTON,253,57,0,310
Jim Harper,Secretary of State,,D,Shelby,WASHINGTON,81,29,0,110
Mark W. Rutherford,Secretary of State,,L,Shelby,WASHINGTON,20,3,0,23
Write in,Secretary of State,,,Shelby,WASHINGTON,0,0,0,0
Tera Klutz,Auditor of State,,R,Shelby,WASHINGTON,248,58,0,306
Joselyn Whitticker,Auditor of State,,D,Shelby,WASHINGTON,89,27,0,116
John Schick,Auditor of State,,L,Shelby,WASHINGTON,18,4,0,22
Kelly Mitchell,Treasurer of State,,R,Shelby,WASHINGTON,265,58,0,323
John C. Aguilera,Treasurer of State,,D,Shelby,WASHINGTON,89,29,0,118
Greg Pence,U S House,6,R,Shelby,WASHINGTON,249,55,0,304
Jeannine Lee Lake,U S House,6,D,Shelby,WASHINGTON,93,28,0,121
Tom Ferkinhogg,U S House,6,L,Shelby,WASHINGTON,15,4,0,19
Write in,U S House,6,,Shelby,WASHINGTON,0,0,0,0
Sean R Eberhart,State Repsentative ,57,R,Shelby,WASHINGTON,287,62,0,349
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
