candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 38,38,19,0,57
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 38,5,3,0,8
Write in,U.S. Senate,,,Clinton,Precinct 38,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 38,115,58,0,173
Jim Harper,Secretary of State,,D,Clinton,Precinct 38,23,20,0,43
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 38,6,2,0,8
Write in,Secretary of State,,,Clinton,Precinct 38,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 38,114,58,0,172
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 38,22,20,0,42
John Schick,Auditor of State,,L,Clinton,Precinct 38,6,2,0,8
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 38,116,60,0,176
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 38,27,20,0,47
Jim Baird,U.S. House,4,R,Clinton,Precinct 38,112,63,0,175
Tobi Beck,U.S. House,4,D,Clinton,Precinct 38,33,18,0,51
Write in,U.S. House,4,,Clinton,Precinct 38,0,0,0,0
Heath R Vannatter,State Representative,38,R,Clinton,Precinct 38,116,57,0,173
Thomas (Tom) Hedde,State Representative,38,D,Clinton,Precinct 38,28,24,0,52
,Registered Voters,,,Clinton,Precinct 39,,,,729
,Ballots Cast,,,Clinton,Precinct 39,181,203,0,384
Mike Braun,U.S. Senate,,R,Clinton,Precinct 39,121,129,0,250
Joe Donnelly,U.S. Senate,,D,Clinton,Precinct 39,48,66,0,114
Lucy M Brenton,U.S. Senate,,L,Clinton,Precinct 39,10,5,0,15
Write in,U.S. Senate,,,Clinton,Precinct 39,0,0,0,0
Connie Lawson,Secretary of State,,R,Clinton,Precinct 39,137,141,0,278
Jim Harper,Secretary of State,,D,Clinton,Precinct 39,25,53,0,78
Mark W. Rutherford,Secretary of State,,L,Clinton,Precinct 39,11,4,0,15
Write in,Secretary of State,,,Clinton,Precinct 39,0,0,0,0
Tera Klutz,Auditor of State,,R,Clinton,Precinct 39,135,137,0,272
Joselyn Whitticker,Auditor of State,,D,Clinton,Precinct 39,32,56,0,88
John Schick,Auditor of State,,L,Clinton,Precinct 39,8,4,0,12
Kelly Mitchell,Treasurer of State,,R,Clinton,Precinct 39,143,143,0,286
John C. Aguilera,Treasurer of State,,D,Clinton,Precinct 39,29,54,0,83
Jim Baird,U.S. House,4,R,Clinton,Precinct 39,137,137,0,274
Tobi Beck,U.S. House,4,D,Clinton,Precinct 39,38,60,0,98
Write in,U.S. House,4,,Clinton,Precinct 39,0,0,0,0
Donald J Lehe,State Representative,25,R,Clinton,Precinct 39,141,138,0,279
Maurice Oakel Fuller,State Representative,25,D,Clinton,Precinct 39,33,58,0,91
