candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Sue Errington ,State Representative,34,D,Delaware,Precinct 39,156,100,0,256
,Registered Voters,,,Delaware,Precinct 40,,,,1135
,Ballots Cast,,,Delaware,Precinct 40,428,163,0,591
Mike Braun,U.S. Senate,,R,Delaware,Precinct 40,185,67,0,252
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 40,207,86,0,293
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 40,32,10,0,42
Write in,U.S. Senate,,,Delaware,Precinct 40,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 40,214,79,0,293
Jim Harper,Secretary of State,,D,Delaware,Precinct 40,184,80,0,264
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 40,14,2,0,16
Write in,Secretary of State,,,Delaware,Precinct 40,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 40,199,71,0,270
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 40,190,85,0,275
John Schick,Auditor of State,,L,Delaware,Precinct 40,13,1,0,14
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 40,221,80,0,301
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 40,183,177,0,260
Greg Pence,U.S. House,6,R,Delaware,Precinct 40,202,73,0,275
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 40,210,88,0,298
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 40,8,2,0,10
Write in,Write In,6,,Delaware,Precinct 40,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 40,200,72,0,272
Tim Lanane,State Senate,25,D,Delaware,Precinct 40,207,87,0,294
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 40,8,2,0,10
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 40,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 40,285,108,0,393
,Registered Voters,,,Delaware,Precinct 41,,,,697
,Ballots Cast,,,Delaware,Precinct 41,242,96,0,338
Mike Braun,U.S. Senate,,R,Delaware,Precinct 41,111,37,0,148
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 41,108,54,0,162
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 41,18,2,0,20
Write in,U.S. Senate,,,Delaware,Precinct 41,1,1,0,2
Connie Lawson,Secretary of State,,R,Delaware,Precinct 41,132,44,0,176
Jim Harper,Secretary of State,,D,Delaware,Precinct 41,90,46,0,136
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 41,15,2,0,17
Write in,Secretary of State,,,Delaware,Precinct 41,0,1,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 41,118,39,0,157
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 41,101,48,0,149
John Schick,Auditor of State,,L,Delaware,Precinct 41,13,2,0,15
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 41,137,38,0,175
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 41,97,53,0,150
Greg Pence,U.S. House,6,R,Delaware,Precinct 41,121,38,0,159
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 41,110,53,0,163
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 41,9,2,0,11
Write in,Write In,6,,Delaware,Precinct 41,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 41,120,36,0,156
Tim Lanane,State Senate,25,D,Delaware,Precinct 41,104,56,0,160
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 41,13,1,0,14
John (J.D.) Prescott,State Representative,33,R ,Delaware,Precinct 41,120,39,0,159
Shon Byrum,State Representative,33,D,Delaware,Precinct 41,106,51,0,157
Dale Amett,State Representative,33,L,Delaware,Precinct 41,9,1,0,10
,Registered Voters,,,Delaware,Precinct 42,,,,76
,Ballots Cast,,,Delaware,Precinct 42,39,12,0,51
Mike Braun,U.S. Senate,,R,Delaware,Precinct 42,14,2,0,16
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 42,24,9,0,33
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 42,1,1,0,2
Write in,U.S. Senate,,,Delaware,Precinct 42,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 42,22,4,0,26
Jim Harper,Secretary of State,,D,Delaware,Precinct 42,17,7,0,24
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 42,0,1,0,1
Write in,Secretary of State,,,Delaware,Precinct 42,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 42,20,4,0,24
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 42,18,8,0,26
John Schick,Auditor of State,,L,Delaware,Precinct 42,1,0,0,1
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 42,23,4,0,27
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 42,16,8,0,24
Greg Pence,U.S. House,6,R,Delaware,Precinct 42,15,2,0,17
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 42,22,9,0,31
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 42,2,1,0,3
Write in,Write In,6,,Delaware,Precinct 42,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 42,17,2,0,19
Tim Lanane,State Senate,25,D,Delaware,Precinct 42,22,9,0,31
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 42,0,1,0,1
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 42,14,3,0,17
Melanie M Wright,State Representative,35,D,Delaware,Precinct 42,25,9,0,34
,Registered Voters,,,Delaware,Precinct 43,,,,100
,Ballots Cast,,,Delaware,Precinct 43,44,4,0,48
Mike Braun,U.S. Senate,,R,Delaware,Precinct 43,25,3,0,28
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 43,16,1,0,1
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 43,0,0,0,0
Write in,U.S. Senate,,,Delaware,Precinct 43,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 43,29,3,0,32
Jim Harper,Secretary of State,,D,Delaware,Precinct 43,10,1,0,11
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 43,1,0,0,1
Write in,Secretary of State,,,Delaware,Precinct 43,1,0,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 43,26,3,0,29
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 43,13,1,0,14
John Schick,Auditor of State,,L,Delaware,Precinct 43,0,0,0,0
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 43,25,3,0,28
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 43,14,1,0,15
Greg Pence,U.S. House,6,R,Delaware,Precinct 43,28,3,0,31
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 43,14,1,0,15
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 43,0,0,0,0
Write in,Write In,6,,Delaware,Precinct 43,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 43,27,3,0,30
Tim Lanane,State Senate,25,D,Delaware,Precinct 43,14,1,0,15
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 43,2,0,0,2
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 43,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 43,24,1,0,25
,Registered Voters,,,Delaware,Precinct 44,,,,630
,Ballots Cast,,,Delaware,Precinct 44,230,51,0,281
Mike Braun,U.S. Senate,,R,Delaware,Precinct 44,134,24,0,158
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 44,81,21,0,102
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 44,12,4,0,16
Write in,U.S. Senate,,,Delaware,Precinct 44,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 44,145,27,0,172
Jim Harper,Secretary of State,,D,Delaware,Precinct 44,71,19,0,90
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 44,8,2,0,10
Write in,Secretary of State,,,Delaware,Precinct 44,1,0,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 44,133,24,0,157
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 44,81,23,0,104
John Schick,Auditor of State,,L,Delaware,Precinct 44,7,1,0,8
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 44,146,26,0,172
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 44,76,21,0,97
Greg Pence,U.S. House,6,R,Delaware,Precinct 44,136,24,0,160
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 44,86,22,0,108
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 44,7,2,0,9
Write in,Write In,6,,Delaware,Precinct 44,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 44,130,20,0,150
Tim Lanane,State Senate,25,D,Delaware,Precinct 44,85,27,0,112
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 44,12,0,0,12
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 44,119,23,0,142
Melanie M Wright,State Representative,35,D,Delaware,Precinct 44,106,26,0,132
,Registered Voters,,,Delaware,Precinct 45,,,,983
,Ballots Cast,,,Delaware,Precinct 45,429,128,0,557
Mike Braun,U.S. Senate,,R,Delaware,Precinct 45,178,55,0,233
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 45,228,70,0,298
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 45,19,2,0,21
Write in,U.S. Senate,,,Delaware,Precinct 45,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 45,213,67,0,280
Jim Harper,Secretary of State,,D,Delaware,Precinct 45,188,57,0,245
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 45,18,0,0,18
Write in,Secretary of State,,,Delaware,Precinct 45,1,0,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 45,204,56,0,260
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 45,186,63,0,249
John Schick,Auditor of State,,L,Delaware,Precinct 45,22,2,0,24
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 45,219,64,0,283
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 45,189,58,0,247
Greg Pence,U.S. House,6,R,Delaware,Precinct 45,188,57,0,245
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 45,223,69,0,292
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 45,11,0,0,11
Write in,Write In,6,,Delaware,Precinct 45,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 45,197,54,0,251
Tim Lanane,State Senate,25,D,Delaware,Precinct 45,208,67,0,275
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 45,15,2,0,17
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 45,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 45,294,80,0,374
,Registered Voters,,,Delaware,Precinct 46,,,,1453
,Ballots Cast,,,Delaware,Precinct 46,422,144,0,566
Mike Braun,U.S. Senate,,R,Delaware,Precinct 46,195,63,0,258
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 46,184,66,0,250
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 46,36,9,0,45
Write in,U.S. Senate,,,Delaware,Precinct 46,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 46,214,69,0,283
Jim Harper,Secretary of State,,D,Delaware,Precinct 46,181,61,0,242
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 46,21,5,0,26
Write in,Secretary of State,,,Delaware,Precinct 46,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 46,205,62,0,267
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 46,186,62,0,248
John Schick,Auditor of State,,L,Delaware,Precinct 46,19,5,0,24
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 46,224,67,0,291
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 46,184,62,0,246
Greg Pence,U.S. House,6,R,Delaware,Precinct 46,204,68,0,272
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 46,204,61,0,265
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 46,11,5,0,16
Write in,Write In,6,,Delaware,Precinct 46,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 46,203,60,0,263
Tim Lanane,State Senate,25,D,Delaware,Precinct 46,200,68,0,268
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 46,12,0,3,15
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 46,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 46,275,81,0,356
,Registered Voters,,,Delaware,Precinct 47,,,,642
,Ballots Cast,,,Delaware,Precinct 47,312,73,0,385
Mike Braun,U.S. Senate,,R,Delaware,Precinct 47,127,21,0,148
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 47,175,49,0,224
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 47,10,3,0,13
Write in,U.S. Senate,,,Delaware,Precinct 47,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 47,153,23,0,176
Jim Harper,Secretary of State,,D,Delaware,Precinct 47,142,46,0,188
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 47,8,3,0,11
Write in,Secretary of State,,,Delaware,Precinct 47,6,0,0,6
Tera Klutz,Auditor of State,,R,Delaware,Precinct 47,150,23,0,173
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 47,131,45,0,176
John Schick,Auditor of State,,L,Delaware,Precinct 47,18,4,0,22
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 47,156,25,0,181
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 47,142,45,0,187
Greg Pence,U.S. House,6,R,Delaware,Precinct 47,123,22,0,145
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 47,177,47,0,224
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 47,12,2,0,14
Write in,Write In,6,,Delaware,Precinct 47,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 47,138,20,0,158
Tim Lanane,State Senate,25,D,Delaware,Precinct 47,158,50,0,208
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 47,11,1,0,12
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 47,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 47,208,52,0,260
,Registered Voters,,,Delaware,Precinct 48,,,,991
,Ballots Cast,,,Delaware,Precinct 48,248,48,0,296
Mike Braun,U.S. Senate,,R,Delaware,Precinct 48,111,21,0,132
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 48,112,26,0,138
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 48,18,1,0,19
Write in,U.S. Senate,,,Delaware,Precinct 48,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 48,120,24,0,144
Jim Harper,Secretary of State,,D,Delaware,Precinct 48,110,21,0,131
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 48,10,1,0,11
Write in,Secretary of State,,,Delaware,Precinct 48,1,2,0,3
Tera Klutz,Auditor of State,,R,Delaware,Precinct 48,120,21,0,141
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 48,110,23,0,133
John Schick,Auditor of State,,L,Delaware,Precinct 48,7,3,0,10
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 48,128,20,0,148
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 48,108,25,0,133
Greg Pence,U.S. House,6,R,Delaware,Precinct 48,122,21,0,143
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 48,110,26,0,136
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 48,8,0,0,8
Write in,Write In,6,,Delaware,Precinct 48,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 48,119,20,0,139
Tim Lanane,State Senate,25,D,Delaware,Precinct 48,114,26,0,140
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 48,6,0,0,6
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 48,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 48,169,29,0,198
,Registered Voters,,,Delaware,Precinct 49,,,,114
,Ballots Cast,,,Delaware,Precinct 49,42,17,0,59
Mike Braun,U.S. Senate,,R,Delaware,Precinct 49,24,4,0,28
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 49,16,13,0,29
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 49,2,0,0,2
Write in,U.S. Senate,,,Delaware,Precinct 49,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 49,29,5,0,34
Jim Harper,Secretary of State,,D,Delaware,Precinct 49,12,12,0,24
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 49,1,0,0,1
Write in,Secretary of State,,,Delaware,Precinct 49,0,0,0,0
Tera Klutz,Auditor of State,,R,Delaware,Precinct 49,27,5,0,32
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 49,12,12,0,24
John Schick,Auditor of State,,L,Delaware,Precinct 49,1,0,0,1
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 49,28,6,0,34
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 49,13,11,0,24
Greg Pence,U.S. House,6,R,Delaware,Precinct 49,21,4,0,25
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 49,16,13,0,29
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 49,5,0,0,5
Write in,Write In,6,,Delaware,Precinct 49,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 49,26,5,0,31
Tim Lanane,State Senate,25,D,Delaware,Precinct 49,15,12,0,27
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 49,1,0,0,1
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 49,24,5,0,29
Melanie M Wright,State Representative,35,D,Delaware,Precinct 49,16,12,0,28
,Registered Voters,,,Delaware,Precinct 50,,,,982
,Ballots Cast,,,Delaware,Precinct 50,437,179,0,616
Mike Braun,U.S. Senate,,R,Delaware,Precinct 50,214,75,0,289
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 50,199,103,0,302
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 50,21,0,0,21
Write in,U.S. Senate,,,Delaware,Precinct 50,1,0,0,1
Connie Lawson,Secretary of State,,R,Delaware,Precinct 50,254,82,0,336
Jim Harper,Secretary of State,,D,Delaware,Precinct 50,164,84,0,248
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 50,11,6,0,17
Write in,Secretary of State,,,Delaware,Precinct 50,3,3,0,6
Tera Klutz,Auditor of State,,R,Delaware,Precinct 50,245,79,0,324
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 50,154,89,0,243
John Schick,Auditor of State,,L,Delaware,Precinct 50,13,4,0,17
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 50,249,80,0,329
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 50,166,91,0,257
Greg Pence,U.S. House,6,R,Delaware,Precinct 50,206,75,0,281
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 50,211,100,0,311
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 50,12,2,0,14
Write in,Write In,6,,Delaware,Precinct 50,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 50,220,80,0,300
Tim Lanane,State Senate,25,D,Delaware,Precinct 50,194,92,0,286
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 50,10,2,0,12
No Candidate Filed,State Representative,34,R ,Delaware,Precinct 50,0,0,0,0
Sue Errington ,State Representative,34,D,Delaware,Precinct 50,271,110,0,381
,Registered Voters,,,Delaware,Precinct 51,,,,979
,Ballots Cast,,,Delaware,Precinct 51,388,142,0,530
Mike Braun,U.S. Senate,,R,Delaware,Precinct 51,239,72,0,311
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 51,123,65,0,188
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 51,19,4,0,23
Write in,U.S. Senate,,,Delaware,Precinct 51,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 51,252,78,0,330
Jim Harper,Secretary of State,,D,Delaware,Precinct 51,111,54,0,165
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 51,15,5,0,20
Write in,Secretary of State,,,Delaware,Precinct 51,1,0,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 51,243,81,0,324
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 51,103,50,0,153
John Schick,Auditor of State,,L,Delaware,Precinct 51,19,3,0,22
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 51,255,82,0,337
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 51,112,53,0,165
Greg Pence,U.S. House,6,R,Delaware,Precinct 51,239,72,0,311
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 51,133,65,0,198
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 51,10,1,0,11
Write in,Write In,6,,Delaware,Precinct 51,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 51,224,73,0,297
Tim Lanane,State Senate,25,D,Delaware,Precinct 51,134,63,0,197
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 51,20,4,0,24
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 51,190,60,0,250
Melanie M Wright,State Representative,35,D,Delaware,Precinct 51,181,78,0,259
,Registered Voters,,,Delaware,Precinct 52,,,,852
,Ballots Cast,,,Delaware,Precinct 52,400,109,0,509
Mike Braun,U.S. Senate,,R,Delaware,Precinct 52,250,59,0,309
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 52,128,46,0,174
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 52,19,2,0,21
Write in,U.S. Senate,,,Delaware,Precinct 52,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 52,275,65,0,340
Jim Harper,Secretary of State,,D,Delaware,Precinct 52,106,39,0,145
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 52,15,2,0,17
Write in,Secretary of State,,,Delaware,Precinct 52,0,1,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 52,264,64,0,328
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 52,107,40,0,147
John Schick,Auditor of State,,L,Delaware,Precinct 52,7,1,0,8
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 52,274,65,0,339
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 52,105,41,0,146
Greg Pence,U.S. House,6,R,Delaware,Precinct 52,264,59,0,323
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 52,119,44,0,163
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 52,10,5,0,15
Write in,Write In,6,,Delaware,Precinct 52,0,0,0,0
Zaki Ali,State Senate,25,R,Delaware,Precinct 52,248,55,0,303
Tim Lanane,State Senate,25,D,Delaware,Precinct 52,133,51,0,184
Robert Q Jozwiak ,State Senate,25,L,Delaware,Precinct 52,15,1,0,16
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 52,192,48,0,240
Melanie M Wright,State Representative,35,D,Delaware,Precinct 52,195,58,0,253
,Registered Voters,,,Delaware,Precinct 53,,,,1127
,Ballots Cast,,,Delaware,Precinct 53,436,92,0,528
Mike Braun,U.S. Senate,,R,Delaware,Precinct 53,219,36,0,255
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 53,168,51,0,219
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 53,44,4,0,48
Write in,U.S. Senate,,,Delaware,Precinct 53,1,0,0,1
Connie Lawson,Secretary of State,,R,Delaware,Precinct 53,239,37,0,276
Jim Harper,Secretary of State,,D,Delaware,Precinct 53,156,60,0,206
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 53,33,2,0,35
Write in,Secretary of State,,,Delaware,Precinct 53,0,1,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 53,230,37,0,267
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 53,156,46,0,202
John Schick,Auditor of State,,L,Delaware,Precinct 53,26,4,0,30
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 53,251,36,0,287
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 53,159,52,0,211
Greg Pence,U.S. House,6,R,Delaware,Precinct 53,218,34,0,252
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 53,192,54,0,246
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 53,19,1,0,20
Write in,Write In,6,,Delaware,Precinct 53,0,0,0,0
Mike Gaskill,State Senate,26,R,Delaware,Precinct 53,221,34,0,255
Dave Cravens,State Senate,26,D,Delaware,Precinct 53,182,52,0,234
Greg Noland,State Senate,26,L,Delaware,Precinct 53,18,2,0,20
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 53,190,28,0,218
Melanie M Wright,State Representative,35,D,Delaware,Precinct 53,231,62,0,293
,Registered Voters,,,Delaware,Precinct 54,,,,1357
,Ballots Cast,,,Delaware,Precinct 54,510,223,0,733
Mike Braun,U.S. Senate,,R,Delaware,Precinct 54,292,94,0,386
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 54,182,120,0,302
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 54,27,7,0,34
Write in,U.S. Senate,,,Delaware,Precinct 54,0,1,0,1
Connie Lawson,Secretary of State,,R,Delaware,Precinct 54,324,103,0,427
Jim Harper,Secretary of State,,D,Delaware,Precinct 54,154,114,0,168
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 54,18,0,0,18
Write in,Secretary of State,,,Delaware,Precinct 54,0,2,0,2
Tera Klutz,Auditor of State,,R,Delaware,Precinct 54,305,106,0,411
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 54,164,110,0,274
John Schick,Auditor of State,,L,Delaware,Precinct 54,20,2,0,22
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 54,336,109,0,445
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 54,153,110,0,263
Greg Pence,U.S. House,6,R,Delaware,Precinct 54,288,100,0,388
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 54,195,121,0,316
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 54,20,1,0,21
Write in,Write In,6,,Delaware,Precinct 54,0,0,0,0
Mike Gaskill,State Senate,26,R,Delaware,Precinct 54,300,103,0,403
Dave Cravens,State Senate,26,D,Delaware,Precinct 54,181,119,0,300
Greg Noland,State Senate,26,L,Delaware,Precinct 54,19,1,0,20
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 54,246,91,0,337
Melanie M Wright,State Representative,35,D,Delaware,Precinct 54,246,129,0,375
,Registered Voters,,,Delaware,Precinct 55,,,,1285
,Ballots Cast,,,Delaware,Precinct 55,622,164,0,786
Mike Braun,U.S. Senate,,R,Delaware,Precinct 55,351,71,0,422
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 55,229,85,0,314
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 55,33,6,0,39
Write in,U.S. Senate,,,Delaware,Precinct 55,1,0,0,1
Connie Lawson,Secretary of State,,R,Delaware,Precinct 55,403,70,0,473
Jim Harper,Secretary of State,,D,Delaware,Precinct 55,181,84,0,265
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 55,22,6,0,28
Write in,Secretary of State,,,Delaware,Precinct 55,1,0,0,1
Tera Klutz,Auditor of State,,R,Delaware,Precinct 55,378,72,0,450
