county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Cass,Washington,State House,38,Heath R. VanNatter,,6,108,95,209
Cass,Washington,State House,38,Over Votes,,0,0,0,0
Cass,Washington,State House,38,Under Votes,,3,26,14,43
Cass,Washington,State House,38,Thomas (Tom) Hedde,,2,23,13,38
Cass,Washington,State House,38,Over Votes,,0,0,0,0
Cass,Washington,State House,38,Under Votes,,0,3,4,7
Cass,Federal Only,Ballots Cast,,,,,,,0
Cass,Federal Only,U.S. Senate,,Mike Braun,,0,0,0,0
Cass,Federal Only,U.S. Senate,,Luke Messer,,0,0,0,0
Cass,Federal Only,U.S. Senate,,Todd Rokita,,0,0,0,0
Cass,Federal Only,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Federal Only,U.S. Senate,,Under Votes,,0,0,0,0
Cass,Federal Only,U.S. Senate,,Joe Donnelly,,0,0,0,0
Cass,Federal Only,U.S. Senate,,Over Votes,,0,0,0,0
Cass,Federal Only,U.S. Senate,,Under Votes,,0,0,0,0
Cass,Federal Only,U.S. House,4,Jim Baird,,0,0,0,0
Cass,Federal Only,U.S. House,4,Steve Braun,,0,0,0,0
Cass,Federal Only,U.S. House,4,Kevin J. Grant,,0,0,0,0
Cass,Federal Only,U.S. House,4,Diego Morales,,0,0,0,0
Cass,Federal Only,U.S. House,4,James Nease,,0,0,0,0
Cass,Federal Only,U.S. House,4,Tim Radice,,0,0,0,0
Cass,Federal Only,U.S. House,4,Jared Guy Thomas,,0,0,0,0
Cass,Federal Only,U.S. House,4,Over Votes,,0,0,0,0
Cass,Federal Only,U.S. House,4,Under Votes,,0,0,0,0
Cass,Federal Only,U.S. House,4,Tobi Beck,,0,0,0,0
Cass,Federal Only,U.S. House,4,Roger D. Day,,0,0,0,0
Cass,Federal Only,U.S. House,4,Roland Ellis,,0,0,0,0
Cass,Federal Only,U.S. House,4,Darin Patrick Griesey,,0,0,0,0
Cass,Federal Only,U.S. House,4,Joseph W. Mackey,,0,0,0,0
Cass,Federal Only,U.S. House,4,Veronikka M. Ziol,,0,0,0,0
Cass,Federal Only,U.S. House,4,Over Votes,,0,0,0,0
Cass,Federal Only,U.S. House,4,Under Votes,,0,0,0,0
