county,precinct,office,district,candidate,party,absentee,election_day,votes
Harrison,37,U.S. House,9,Under Votes,,2,5,7
Harrison,8,U.S. House,9,Under Votes,,1,6,7
Harrison,9,U.S. House,9,Under Votes,,3,4,7
Harrison,10,U.S. House,9,Under Votes,,0,6,6
Harrison,36,U.S. House,9,Under Votes,,1,11,12
Harrison,38,U.S. House,9,Under Votes,,2,5,7
Harrison,11,U.S. House,9,Under Votes,,1,6,7
Harrison,35,U.S. House,9,Under Votes,,4,8,12
Harrison,39,U.S. House,9,Under Votes,,0,4,4
Harrison,12,U.S. House,9,Under Votes,,1,5,6
Harrison,13,U.S. House,9,Under Votes,,0,5,5
Harrison,14,U.S. House,9,Under Votes,,1,4,5
Harrison,15,U.S. House,9,Under Votes,,0,4,4
Harrison,16,U.S. House,9,Under Votes,,1,2,3
Harrison,17,U.S. House,9,Under Votes,,1,5,6
Harrison,18,U.S. House,9,Under Votes,,0,6,6
Harrison,19,U.S. House,9,Under Votes,,1,3,4
Harrison,20,U.S. House,9,Under Votes,,0,7,7
Harrison,32,U.S. House,9,Under Votes,,1,2,3
Harrison,21,U.S. House,9,Under Votes,,0,6,6
Harrison,22,U.S. House,9,Under Votes,,1,6,7
Harrison,23,U.S. House,9,Under Votes,,2,6,8
Harrison,30,U.S. House,9,Under Votes,,0,1,1
Harrison,24,U.S. House,9,Under Votes,,1,60,7
Harrison,25,U.S. House,9,Under Votes,,2,8,10
Harrison,26,U.S. House,9,Under Votes,,1,4,5
Harrison,27,U.S. House,9,Under Votes,,2,16,18
Harrison,28,U.S. House,9,Under Votes,,0,10,10
Harrison,29,U.S. House,9,Under Votes,,0,7,7
Harrison,31,U.S. House,9,Under Votes,,0,3,3
Harrison,33,U.S. House,9,Under Votes,,0,2,2
Harrison,34,U.S. House,9,Under Votes,,0,1,1
Harrison,1,State Senator,47,ERIN HOUCHIN,REP,46,218,264
Harrison,2,State Senator,47,ERIN HOUCHIN,REP,52,240,292
Harrison,3,State Senator,47,ERIN HOUCHIN,REP,37,166,203
Harrison,4,State Senator,47,ERIN HOUCHIN,REP,35,204,239
Harrison,5,State Senator,47,ERIN HOUCHIN,REP,63,273,336
Harrison,6,State Senator,47,ERIN HOUCHIN,REP,37,254,291
Harrison,7,State Senator,47,ERIN HOUCHIN,REP,70,314,384
Harrison,37,State Senator,47,ERIN HOUCHIN,REP,45,308,353
Harrison,8,State Senator,47,ERIN HOUCHIN,REP,109,222,331
Harrison,9,State Senator,47,ERIN HOUCHIN,REP,61,194,255
Harrison,10,State Senator,47,ERIN HOUCHIN,REP,111,270,381
Harrison,36,State Senator,47,ERIN HOUCHIN,REP,130,238,368
Harrison,38,State Senator,47,ERIN HOUCHIN,REP,79,232,311
Harrison,11,State Senator,47,ERIN HOUCHIN,REP,56,114,170
Harrison,35,State Senator,47,ERIN HOUCHIN,REP,89,164,253
Harrison,39,State Senator,47,ERIN HOUCHIN,REP,70,125,195
Harrison,12,State Senator,47,ERIN HOUCHIN,REP,97,268,365
Harrison,13,State Senator,47,ERIN HOUCHIN,REP,75,270,345
Harrison,14,State Senator,47,ERIN HOUCHIN,REP,79,206,285
Harrison,15,State Senator,47,ERIN HOUCHIN,REP,23,146,169
Harrison,16,State Senator,47,ERIN HOUCHIN,REP,26,115,141
Harrison,17,State Senator,47,ERIN HOUCHIN,REP,81,258,339
Harrison,18,State Senator,47,ERIN HOUCHIN,REP,44,215,259
Harrison,19,State Senator,47,ERIN HOUCHIN,REP,49,269,318
Harrison,20,State Senator,47,ERIN HOUCHIN,REP,75,306,381
Harrison,32,State Senator,47,ERIN HOUCHIN,REP,64,209,273
Harrison,21,State Senator,47,ERIN HOUCHIN,REP,31,233,264
Harrison,22,State Senator,47,ERIN HOUCHIN,REP,55,186,241
Harrison,23,State Senator,47,ERIN HOUCHIN,REP,61,278,339
Harrison,30,State Senator,47,ERIN HOUCHIN,REP,18,89,107
Harrison,24,State Senator,47,ERIN HOUCHIN,REP,44,306,350
Harrison,25,State Senator,47,ERIN HOUCHIN,REP,39,216,255
Harrison,26,State Senator,47,ERIN HOUCHIN,REP,49,286,335
Harrison,27,State Senator,47,ERIN HOUCHIN,REP,52,227,279
Harrison,28,State Senator,47,ERIN HOUCHIN,REP,37,216,253
Harrison,29,State Senator,47,ERIN HOUCHIN,REP,25,167,192
Harrison,31,State Senator,47,ERIN HOUCHIN,REP,20,100,120
Harrison,33,State Senator,47,ERIN HOUCHIN,REP,40,248,288
Harrison,34,State Senator,47,ERIN HOUCHIN,REP,47,195,242
Harrison,1,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,29,84,113
Harrison,2,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,49,112,161
Harrison,3,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,15,44,59
Harrison,4,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,9,55,64
Harrison,5,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,30,103,133
Harrison,6,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,40,58,98
Harrison,7,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,50,116,166
Harrison,37,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,16,116,132
Harrison,8,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,67,87,154
Harrison,9,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,42,81,123
Harrison,10,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,49,98,147
Harrison,36,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,64,102,166
Harrison,38,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,49,90,139
Harrison,11,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,45,54,99
Harrison,35,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,56,90,146
Harrison,39,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,50,63,113
Harrison,12,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,56,90,146
Harrison,13,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,50,91,141
Harrison,14,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,68,95,163
Harrison,15,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,7,44,51
Harrison,16,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,13,34,47
Harrison,17,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,56,115,171
Harrison,18,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,39,83,122
Harrison,19,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,24,146,170
Harrison,20,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,54,131,185
Harrison,32,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,42,91,133
Harrison,21,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,35,113,148
Harrison,22,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,23,96,119
Harrison,23,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,33,118,151
Harrison,30,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,11,33,44
Harrison,24,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,25,75,100
Harrison,25,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,12,65,77
Harrison,26,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,24,114,138
Harrison,27,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,28,90,118
Harrison,28,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,30,122,152
Harrison,29,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,22,80,102
Harrison,31,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,9,45,54
Harrison,33,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,16,65,81
Harrison,34,State Senator,47,NICHOLAS A. (NICK) SILER,DEM,22,70,92
Harrison,1,State Senator,47,Cast Votes,,75,302,377
Harrison,2,State Senator,47,Cast Votes,,101,352,453
Harrison,3,State Senator,47,Cast Votes,,52,210,262
Harrison,4,State Senator,47,Cast Votes,,44,259,303
Harrison,5,State Senator,47,Cast Votes,,93,376,469
Harrison,6,State Senator,47,Cast Votes,,77,312,389
Harrison,7,State Senator,47,Cast Votes,,120,430,550
Harrison,37,State Senator,47,Cast Votes,,61,424,485
Harrison,8,State Senator,47,Cast Votes,,176,309,485
Harrison,9,State Senator,47,Cast Votes,,103,275,378
Harrison,10,State Senator,47,Cast Votes,,160,368,528
Harrison,36,State Senator,47,Cast Votes,,194,340,534
Harrison,38,State Senator,47,Cast Votes,,128,322,450
Harrison,11,State Senator,47,Cast Votes,,101,168,269
Harrison,35,State Senator,47,Cast Votes,,145,254,399
Harrison,39,State Senator,47,Cast Votes,,120,188,308
Harrison,12,State Senator,47,Cast Votes,,153,358,511
Harrison,13,State Senator,47,Cast Votes,,125,361,486
Harrison,14,State Senator,47,Cast Votes,,147,301,448
Harrison,15,State Senator,47,Cast Votes,,30,190,220
Harrison,16,State Senator,47,Cast Votes,,39,149,188
Harrison,17,State Senator,47,Cast Votes,,137,373,510
Harrison,18,State Senator,47,Cast Votes,,83,298,381
Harrison,19,State Senator,47,Cast Votes,,73,415,488
Harrison,20,State Senator,47,Cast Votes,,129,437,566
Harrison,32,State Senator,47,Cast Votes,,106,300,406
Harrison,21,State Senator,47,Cast Votes,,66,346,412
Harrison,22,State Senator,47,Cast Votes,,78,282,360
Harrison,23,State Senator,47,Cast Votes,,94,396,490
Harrison,30,State Senator,47,Cast Votes,,29,122,151
Harrison,24,State Senator,47,Cast Votes,,69,381,450
Harrison,25,State Senator,47,Cast Votes,,51,281,332
Harrison,26,State Senator,47,Cast Votes,,73,400,473
Harrison,27,State Senator,47,Cast Votes,,80,317,397
Harrison,28,State Senator,47,Cast Votes,,67,338,405
Harrison,29,State Senator,47,Cast Votes,,47,247,294
Harrison,31,State Senator,47,Cast Votes,,29,145,174
Harrison,33,State Senator,47,Cast Votes,,56,313,369
Harrison,34,State Senator,47,Cast Votes,,69,265,334
Harrison,1,State Senator,47,Over Votes,,0,0,0
Harrison,2,State Senator,47,Over Votes,,0,0,0
Harrison,3,State Senator,47,Over Votes,,0,0,0
Harrison,4,State Senator,47,Over Votes,,0,0,0
Harrison,5,State Senator,47,Over Votes,,0,0,0
Harrison,6,State Senator,47,Over Votes,,0,1,1
Harrison,7,State Senator,47,Over Votes,,0,0,0
Harrison,37,State Senator,47,Over Votes,,0,0,0
Harrison,8,State Senator,47,Over Votes,,0,0,0
Harrison,9,State Senator,47,Over Votes,,0,0,0
Harrison,10,State Senator,47,Over Votes,,0,0,0
Harrison,36,State Senator,47,Over Votes,,0,0,0
Harrison,38,State Senator,47,Over Votes,,0,0,0
Harrison,11,State Senator,47,Over Votes,,0,0,0
Harrison,35,State Senator,47,Over Votes,,0,0,0
Harrison,39,State Senator,47,Over Votes,,1,0,1
Harrison,12,State Senator,47,Over Votes,,0,0,0
Harrison,13,State Senator,47,Over Votes,,0,0,0
Harrison,14,State Senator,47,Over Votes,,0,0,0
Harrison,15,State Senator,47,Over Votes,,0,0,0
Harrison,16,State Senator,47,Over Votes,,0,0,0
Harrison,17,State Senator,47,Over Votes,,0,0,0
Harrison,18,State Senator,47,Over Votes,,0,0,0
Harrison,19,State Senator,47,Over Votes,,0,0,0
Harrison,20,State Senator,47,Over Votes,,0,0,0
Harrison,32,State Senator,47,Over Votes,,0,1,1
Harrison,21,State Senator,47,Over Votes,,0,0,0
Harrison,22,State Senator,47,Over Votes,,0,0,0
Harrison,23,State Senator,47,Over Votes,,0,0,0
Harrison,30,State Senator,47,Over Votes,,0,0,0
Harrison,24,State Senator,47,Over Votes,,0,0,0
Harrison,25,State Senator,47,Over Votes,,0,0,0
Harrison,26,State Senator,47,Over Votes,,0,0,0
Harrison,27,State Senator,47,Over Votes,,0,0,0
Harrison,28,State Senator,47,Over Votes,,0,0,0
Harrison,29,State Senator,47,Over Votes,,0,0,0
Harrison,31,State Senator,47,Over Votes,,0,0,0
Harrison,33,State Senator,47,Over Votes,,0,0,0
Harrison,34,State Senator,47,Over Votes,,0,0,0
Harrison,1,State Senator,47,Under Votes,,3,7,10
Harrison,2,State Senator,47,Under Votes,,1,5,6
Harrison,3,State Senator,47,Under Votes,,0,5,5
Harrison,4,State Senator,47,Under Votes,,6,2,8
Harrison,5,State Senator,47,Under Votes,,0,8,8
Harrison,6,State Senator,47,Under Votes,,0,6,6
Harrison,7,State Senator,47,Under Votes,,4,11,15
Harrison,37,State Senator,47,Under Votes,,1,7,8
Harrison,8,State Senator,47,Under Votes,,2,5,7
Harrison,9,State Senator,47,Under Votes,,6,4,10
Harrison,10,State Senator,47,Under Votes,,2,10,12
Harrison,36,State Senator,47,Under Votes,,3,7,10
Harrison,38,State Senator,47,Under Votes,,2,9,11
Harrison,11,State Senator,47,Under Votes,,2,8,10
Harrison,35,State Senator,47,Under Votes,,2,6,8
Harrison,39,State Senator,47,Under Votes,,2,5,7
Harrison,12,State Senator,47,Under Votes,,5,8,13
Harrison,13,State Senator,47,Under Votes,,0,10,10
Harrison,14,State Senator,47,Under Votes,,2,8,10
Harrison,15,State Senator,47,Under Votes,,1,4,5
Harrison,16,State Senator,47,Under Votes,,0,7,7
Harrison,17,State Senator,47,Under Votes,,3,1,4
Harrison,18,State Senator,47,Under Votes,,0,7,7
Harrison,19,State Senator,47,Under Votes,,1,4,5
Harrison,20,State Senator,47,Under Votes,,1,10,11
Harrison,32,State Senator,47,Under Votes,,2,2,4
Harrison,21,State Senator,47,Under Votes,,0,9,9
Harrison,22,State Senator,47,Under Votes,,0,10,10
Harrison,23,State Senator,47,Under Votes,,0,10,10
Harrison,30,State Senator,47,Under Votes,,0,0,0
Harrison,24,State Senator,47,Under Votes,,1,10,11
Harrison,25,State Senator,47,Under Votes,,1,7,8
Harrison,26,State Senator,47,Under Votes,,3,7,10
Harrison,27,State Senator,47,Under Votes,,3,17,20
Harrison,28,State Senator,47,Under Votes,,0,12,12
Harrison,29,State Senator,47,Under Votes,,0,8,8
Harrison,31,State Senator,47,Under Votes,,0,4,4
Harrison,33,State Senator,47,Under Votes,,1,4,5
Harrison,34,State Senator,47,Under Votes,,1,7,8
Harrison,1,State Representative,73,STEVE DAVISSON,REP,54,233,287
Harrison,2,State Representative,73,STEVE DAVISSON,REP,71,278,349
Harrison,1,State Representative,73,Cast Votes,,54,233,287
Harrison,2,State Representative,73,Cast Votes,,71,278,349
Harrison,1,State Representative,73,Over Votes,,0,0,0
Harrison,2,State Representative,73,Over Votes,,0,0,0
Harrison,1,State Representative,73,Under Votes,,24,76,100
Harrison,2,State Representative,73,Under Votes,,31,79,110
Harrison,3,State Representative,70,KAREN ENGLEMAN,REP,32,148,180
Harrison,4,State Representative,70,KAREN ENGLEMAN,REP,34,190,224
Harrison,5,State Representative,70,KAREN ENGLEMAN,REP,60,255,315
Harrison,6,State Representative,70,KAREN ENGLEMAN,REP,40,244,284
Harrison,7,State Representative,70,KAREN ENGLEMAN,REP,72,301,373
Harrison,37,State Representative,70,KAREN ENGLEMAN,REP,46,296,342
Harrison,8,State Representative,70,KAREN ENGLEMAN,REP,112,211,323
Harrison,9,State Representative,70,KAREN ENGLEMAN,REP,59,192,251
Harrison,10,State Representative,70,KAREN ENGLEMAN,REP,108,272,380
Harrison,36,State Representative,70,KAREN ENGLEMAN,REP,130,249,379
Harrison,38,State Representative,70,KAREN ENGLEMAN,REP,82,234,316
Harrison,11,State Representative,70,KAREN ENGLEMAN,REP,61,112,173
Harrison,35,State Representative,70,KAREN ENGLEMAN,REP,91,149,240
Harrison,39,State Representative,70,KAREN ENGLEMAN,REP,71,128,199
Harrison,12,State Representative,70,KAREN ENGLEMAN,REP,97,270,367
Harrison,13,State Representative,70,KAREN ENGLEMAN,REP,74,272,346
Harrison,14,State Representative,70,KAREN ENGLEMAN,REP,85,216,301
Harrison,15,State Representative,70,KAREN ENGLEMAN,REP,25,146,171
Harrison,16,State Representative,70,KAREN ENGLEMAN,REP,23,115,138
Harrison,17,State Representative,70,KAREN ENGLEMAN,REP,79,250,329
Harrison,18,State Representative,70,KAREN ENGLEMAN,REP,48,208,256
Harrison,19,State Representative,70,KAREN ENGLEMAN,REP,54,269,323
Harrison,20,State Representative,70,KAREN ENGLEMAN,REP,71,304,375
Harrison,32,State Representative,70,KAREN ENGLEMAN,REP,64,204,268
Harrison,21,State Representative,70,KAREN ENGLEMAN,REP,27,236,263
Harrison,22,State Representative,70,KAREN ENGLEMAN,REP,54,176,230
Harrison,23,State Representative,70,KAREN ENGLEMAN,REP,61,267,328
Harrison,30,State Representative,70,KAREN ENGLEMAN,REP,17,87,104
Harrison,24,State Representative,70,KAREN ENGLEMAN,REP,45,297,342
Harrison,25,State Representative,70,KAREN ENGLEMAN,REP,40,200,240
Harrison,26,State Representative,70,KAREN ENGLEMAN,REP,51,271,322
Harrison,27,State Representative,70,KAREN ENGLEMAN,REP,54,219,273
Harrison,28,State Representative,70,KAREN ENGLEMAN,REP,36,208,244
Harrison,29,State Representative,70,KAREN ENGLEMAN,REP,25,166,191
Harrison,31,State Representative,70,KAREN ENGLEMAN,REP,21,99,120
Harrison,33,State Representative,70,KAREN ENGLEMAN,REP,42,241,283
Harrison,34,State Representative,70,KAREN ENGLEMAN,REP,46,199,245
Harrison,3,State Representative,70,SARAH STIVERS,DEM,18,65,83
Harrison,4,State Representative,70,SARAH STIVERS,DEM,9,69,78
Harrison,5,State Representative,70,SARAH STIVERS,DEM,32,123,155
Harrison,6,State Representative,70,SARAH STIVERS,DEM,37,68,105
Harrison,7,State Representative,70,SARAH STIVERS,DEM,50,125,175
Harrison,37,State Representative,70,SARAH STIVERS,DEM,15,128,143
Harrison,8,State Representative,70,SARAH STIVERS,DEM,64,100,164
Harrison,9,State Representative,70,SARAH STIVERS,DEM,46,81,127
Harrison,10,State Representative,70,SARAH STIVERS,DEM,54,97,151
Harrison,36,State Representative,70,SARAH STIVERS,DEM,63,94,157
Harrison,38,State Representative,70,SARAH STIVERS,DEM,47,92,139
Harrison,11,State Representative,70,SARAH STIVERS,DEM,40,59,99
Harrison,35,State Representative,70,SARAH STIVERS,DEM,55,104,159
Harrison,39,State Representative,70,SARAH STIVERS,DEM,50,62,112
Harrison,12,State Representative,70,SARAH STIVERS,DEM,56,91,147
Harrison,13,State Representative,70,SARAH STIVERS,DEM,50,92,142
Harrison,14,State Representative,70,SARAH STIVERS,DEM,62,91,153
Harrison,15,State Representative,70,SARAH STIVERS,DEM,6,45,51
Harrison,16,State Representative,70,SARAH STIVERS,DEM,16,39,55
Harrison,17,State Representative,70,SARAH STIVERS,DEM,61,121,182
Harrison,18,State Representative,70,SARAH STIVERS,DEM,35,93,128
Harrison,19,State Representative,70,SARAH STIVERS,DEM,19,146,165
Harrison,20,State Representative,70,SARAH STIVERS,DEM,56,137,193
Harrison,32,State Representative,70,SARAH STIVERS,DEM,42,96,138
Harrison,21,State Representative,70,SARAH STIVERS,DEM,39,112,151
Harrison,22,State Representative,70,SARAH STIVERS,DEM,24,106,130
Harrison,23,State Representative,70,SARAH STIVERS,DEM,32,134,166
Harrison,30,State Representative,70,SARAH STIVERS,DEM,12,33,45
Harrison,24,State Representative,70,SARAH STIVERS,DEM,23,84,107
Harrison,25,State Representative,70,SARAH STIVERS,DEM,12,85,97
Harrison,26,State Representative,70,SARAH STIVERS,DEM,23,131,154
Harrison,27,State Representative,70,SARAH STIVERS,DEM,27,101,128
Harrison,28,State Representative,70,SARAH STIVERS,DEM,29,129,158
Harrison,29,State Representative,70,SARAH STIVERS,DEM,22,85,107
Harrison,31,State Representative,70,SARAH STIVERS,DEM,8,47,55
Harrison,33,State Representative,70,SARAH STIVERS ,DEM,15,68,83
Harrison,34,State Representative,70,SARAH STIVERS,DEM,24,69,93
Harrison,3,State Representative,70,Cast Votes,,50,213,263
Harrison,4,State Representative,70,Cast Votes,,43,259,302
Harrison,5,State Representative,70,Cast Votes,,92,378,470
Harrison,6,State Representative,70,Cast Votes,,77,312,389
Harrison,7,State Representative,70,Cast Votes,,122,426,548
Harrison,37,State Representative,70,Cast Votes,,61,424,485
Harrison,8,State Representative,70,Cast Votes,,176,311,487
Harrison,9,State Representative,70,Cast Votes,,105,273,378
Harrison,10,State Representative,70,Cast Votes,,162,369,531
Harrison,36,State Representative,70,Cast Votes,,193,343,536
Harrison,38,State Representative,70,Cast Votes,,129,326,455
Harrison,11,State Representative,70,Cast Votes,,101,171,272
Harrison,35,State Representative,70,Cast Votes,,146,253,399
Harrison,39,State Representative,70,Cast Votes,,121,190,311
Harrison,12,State Representative,70,Cast Votes,,153,361,514
Harrison,13,State Representative,70,Cast Votes,,124,364,488
Harrison,14,State Representative,70,Cast Votes,,147,307,454
Harrison,15,State Representative,70,Cast Votes,,31,191,222
Harrison,16,State Representative,70,Cast Votes,,39,154,193
Harrison,17,State Representative,70,Cast Votes,,140,371,511
Harrison,18,State Representative,70,Cast Votes,,83,301,384
Harrison,19,State Representative,70,Cast Votes,,73,415,488
Harrison,20,State Representative,70,Cast Votes,,127,441,568
Harrison,32,State Representative,70,Cast Votes,,106,300,406
Harrison,21,State Representative,70,Cast Votes,,66,348,414
Harrison,22,State Representative,70,Cast Votes,,78,282,360
Harrison,23,State Representative,70,Cast Votes,,93,401,494
Harrison,30,State Representative,70,Cast Votes,,29,120,149
Harrison,24,State Representative,70,Cast Votes,,68,381,449
Harrison,25,State Representative,70,Cast Votes,,52,285,337
Harrison,26,State Representative,70,Cast Votes,,74,402,476
Harrison,27,State Representative,70,Cast Votes,,81,320,401
Harrison,28,State Representative,70,Cast Votes,,65,337,402
Harrison,29,State Representative,70,Cast Votes,,47,251,298
Harrison,31,State Representative,70,Cast Votes,,29,146,175
Harrison,33,State Representative,70,Cast Votes,,57,309,366
Harrison,34,State Representative,70,Cast Votes,,70,268,338
Harrison,3,State Representative,70,Over Votes,,0,0,0
Harrison,4,State Representative,70,Over Votes,,0,0,0
Harrison,5,State Representative,70,Over Votes,,0,0,0
Harrison,6,State Representative,70,Over Votes,,0,0,0
Harrison,7,State Representative,70,Over Votes,,0,0,0
Harrison,37,State Representative,70,Over Votes,,0,0,0
Harrison,8,State Representative,70,Over Votes,,0,0,0
Harrison,9,State Representative,70,Over Votes,,0,0,0
Harrison,10,State Representative,70,Over Votes,,0,0,0
Harrison,36,State Representative,70,Over Votes,,0,0,0
Harrison,38,State Representative,70,Over Votes,,0,0,0
Harrison,11,State Representative,70,Over Votes,,0,0,0
Harrison,35,State Representative,70,Over Votes,,0,0,0
Harrison,39,State Representative,70,Over Votes,,1,0,1
Harrison,12,State Representative,70,Over Votes,,0,0,0
Harrison,13,State Representative,70,Over Votes,,0,0,0
Harrison,14,State Representative,70,Over Votes,,0,0,0
Harrison,15,State Representative,70,Over Votes,,0,0,0
Harrison,16,State Representative,70,Over Votes,,0,0,0
Harrison,17,State Representative,70,Over Votes,,0,0,0
Harrison,18,State Representative,70,Over Votes,,0,0,0
Harrison,19,State Representative,70,Over Votes,,0,0,0
Harrison,20,State Representative,70,Over Votes,,0,0,0
Harrison,32,State Representative,70,Over Votes,,0,0,0
Harrison,21,State Representative,70,Over Votes,,0,0,0
Harrison,22,State Representative,70,Over Votes,,0,0,0
Harrison,23,State Representative,70,Over Votes,,0,0,0
Harrison,30,State Representative,70,Over Votes,,0,0,0
Harrison,24,State Representative,70,Over Votes,,0,0,0
Harrison,25,State Representative,70,Over Votes,,0,0,0
Harrison,26,State Representative,70,Over Votes,,0,0,0
Harrison,27,State Representative,70,Over Votes,,0,0,0
Harrison,28,State Representative,70,Over Votes,,0,0,0
Harrison,29,State Representative,70,Over Votes,,0,0,0
Harrison,31,State Representative,70,Over Votes,,0,0,0
Harrison,33,State Representative,70,Over Votes,,0,0,0
Harrison,34,State Representative,70,Over Votes,,0,0,0
Harrison,34,Straight Party,,Republican Party,REP,17,60,77
Harrison,34,Straight Party,,Democratic Party,DEM,7,16,23
Harrison,34,Straight Party,,Libertarian Party,LIB,0,1,1
Harrison,34,Straight Party,,Cast Votes,,24,77,101
Harrison,34,U.S. Senate,,MIKE BRAUN,REP,43,178,221
Harrison,34,U.S. Senate,,JOE DONNELLY,DEM,26,81,107
Harrison,34,U.S. Senate,,LUCY M. BRENTON,LIB,0,12,12
Harrison,34,U.S. Senate,,Cast Votes,,69,271,340
Harrison,34,Secretary of State,,CONNIE LAWSON,REP,42,191,233
Harrison,34,Secretary of State,,JIM HARPER,DEM,25,70,95
Harrison,34,Secretary of State,,MARK W. RUTHERFORD,LIB,1,8,9
Harrison,34,Secretary of State,,Cast Votes,,68,269,337
Harrison,34,Auditor of State,,TERA KLUTZ,REP,42,187,229
Harrison,34,Auditor of State,,JOSELYN WHITTICKER,DEM,26,70,96
Harrison,34,Auditor of State,,JOHN SCHICK,LIB,1,8,9
Harrison,34,Auditor of State,,Cast Votes,,69,265,334
